subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
24;18;f;r;n;n;n;1;series1c;0;1;-10;0;6;1;8;nc;0;0;1;0;1;0.889658305328;RHKF;-99;-99;1d_8u_nc_s_f.png;1d_8u_nc_d_f.png;137.446532269;1
24;18;f;r;n;n;n;1;series1c;1;0;10;0;1;1;6;nc;0;0;9;0;1;1.21879838035;VBSP;VBSP;1;1d_6u_nc_s_a.png;1d_6u_nc_s_a.png;150.481552188;1
24;18;f;r;n;n;n;1;series1c;2;0;10;0;3;1;6;nc;0;0;9;0;1;1.5582806638;BQWK;BQWK;1;1d_6u_nc_s_c.png;1d_6u_nc_s_c.png;164.377358908;1
24;18;f;r;n;n;n;1;series1c;3;1;-10;0;8;3;8;nc;0;0;9;0;0;1.60835082224;VNRM;-99;-99;3d_8u_nc_s_h.png;3d_8u_nc_d_h.png;172.94197405;1
24;18;f;r;n;n;n;1;series1c;4;0;10;0;2;1;4;nc;0;0;9;0;1;1.61700210371;GXFK;GXFK;1;1d_4u_nc_s_b.png;1d_4u_nc_s_b.png;186.578753032;1
24;18;f;r;n;n;n;1;series1c;5;0;10;0;8;2;4;nc;0;0;9;0;1;1.01127220155;JZYS;-99;-99;2d_4u_nc_s_h.png;2d_4u_nc_s_h.png;194.257742942;1
24;18;f;r;n;n;n;1;series1c;6;0;-10;0;5;1;8;nc;0;0;9;0;1;0.872905589873;HCXQ;-99;-99;1d_8u_nc_s_e.png;1d_8u_nc_s_e.png;201.869882389;1
24;18;f;r;n;n;n;1;series1c;7;1;-10;0;6;2;8;nc;0;0;1;0;1;1.27990046283;RXDN;-99;-99;2d_8u_nc_s_f.png;2d_8u_nc_d_f.png;209.440235646;1
24;18;f;r;n;n;n;1;series1c;8;0;-10;0;7;2;4;nc;0;0;9;0;1;1.1119399108;FLSW;-99;-99;2d_4u_nc_s_g.png;2d_4u_nc_s_g.png;217.160945341;1
24;18;f;r;n;n;n;1;series1c;9;1;10;0;2;1;6;nc;0;0;1;0;1;1.09077782603;GLQJ;-99;-99;1d_6u_nc_s_b.png;1d_6u_nc_d_b.png;224.956985153;1
24;18;f;r;n;n;n;1;series1c;10;1;-10;0;5;3;8;nc;0;0;9;0;0;0.805889595533;KCQB;-99;-99;3d_8u_nc_s_e.png;3d_8u_nc_d_e.png;231.925703815;1
24;18;f;r;n;n;n;1;series1c;11;0;-10;0;1;3;8;nc;0;0;1;0;0;0.806627751794;WXCR;-99;-99;3d_8u_nc_s_a.png;3d_8u_nc_s_a.png;239.044765121;1
24;18;f;r;n;n;n;1;series1c;12;0;10;0;3;2;8;nc;0;0;9;0;1;1.23782491218;YMCK;-99;-99;2d_8u_nc_s_c.png;2d_8u_nc_s_c.png;246.824091997;1
24;18;f;r;n;n;n;1;series1c;13;0;10;0;5;3;4;nc;0;0;9;0;1;1.24602418952;MZGD;-99;-99;3d_4u_nc_s_e.png;3d_4u_nc_s_e.png;254.152134943;1
24;18;f;r;n;n;n;1;series1c;14;1;-10;0;7;2;8;nc;0;0;9;0;0;0.833180526504;HTDQ;-99;-99;2d_8u_nc_s_g.png;2d_8u_nc_d_g.png;260.987125412;1
24;18;f;r;n;n;n;1;series1c;15;1;-10;0;8;3;6;nc;0;0;9;0;0;1.49147543358;THZQ;THZQ;1;3d_6u_nc_s_h.png;3d_6u_nc_d_h.png;273.7631208;1
24;18;f;r;n;n;n;1;series1c;16;0;-10;0;8;3;6;nc;0;0;9;0;1;1.12684932048;BSQR;-99;-99;3d_6u_nc_s_h.png;3d_6u_nc_s_h.png;281.993999473;1
24;18;f;r;n;n;n;1;series1c;17;1;10;0;6;2;4;nc;0;0;1;0;1;1.17357644252;CDRW;-99;-99;2d_4u_nc_s_f.png;2d_4u_nc_d_f.png;289.772861191;1
24;18;f;r;n;n;n;1;series1c;18;0;-10;0;6;2;6;nc;0;0;9;0;1;0.646732062334;ZLBR;-99;-99;2d_6u_nc_s_f.png;2d_6u_nc_s_f.png;296.357292991;1
24;18;f;r;n;n;n;1;series1c;19;1;10;0;7;3;6;nc;0;0;9;0;0;0.934227418853;XZMG;-99;-99;3d_6u_nc_s_g.png;3d_6u_nc_d_g.png;303.225762906;1
24;18;f;r;n;n;n;1;series1c;20;0;-10;0;8;1;6;nc;0;0;9;0;1;0.779384619556;YRNG;-99;-99;1d_6u_nc_s_h.png;1d_6u_nc_s_h.png;310.094168982;1
24;18;f;r;n;n;n;1;series1c;21;0;-10;0;5;1;4;nc;0;0;9;0;1;0.643399933353;CXQB;-99;-99;1d_4u_nc_s_e.png;1d_4u_nc_s_e.png;316.720381198;1
24;18;f;r;n;n;n;1;series1c;22;0;10;0;4;3;8;nc;0;0;9;0;1;1.70180217922;GRBD;-99;-99;3d_8u_nc_s_d.png;3d_8u_nc_s_d.png;324.290731888;1
