subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
48;17;m;r;n;n;n;1;series1c;0;0;10;0;1;3;6;nc;0;0;-1;1;-99999;-1;LSJD;-99;-99;3d_6u_nc_s_a.png;3d_6u_nc_s_a.png;219.675058289;1
48;17;m;r;n;n;n;1;series1c;1;0;-10;0;1;2;4;nc;0;0;9;0;1;2.25959439704;CRNG;-99;-99;2d_4u_nc_s_a.png;2d_4u_nc_s_a.png;227.771914286;1
48;17;m;r;n;n;n;1;series1c;2;0;-10;0;3;1;8;nc;0;0;9;0;1;1.32087913778;TXSN;-99;-99;1d_8u_nc_s_c.png;1d_8u_nc_s_c.png;236.478662828;1
48;17;m;r;n;n;n;1;series1c;3;1;-10;0;2;2;8;nc;0;0;1;0;1;1.08472954889;ZSFP;-99;-99;2d_8u_nc_s_b.png;2d_8u_nc_d_b.png;244.224742047;1
48;17;m;r;n;n;n;1;series1c;4;1;10;0;8;1;8;nc;0;0;1;0;1;1.68637857382;FHML;-99;-99;1d_8u_nc_s_h.png;1d_8u_nc_d_h.png;252.672000452;1
48;17;m;r;n;n;n;1;series1c;5;0;-10;0;4;3;4;nc;0;0;9;0;1;1.36500861665;PSRH;-99;-99;3d_4u_nc_s_d.png;3d_4u_nc_s_d.png;261.027795136;1
48;17;m;r;n;n;n;1;series1c;6;0;-10;0;5;3;4;nc;0;0;9;0;1;1.66280480532;NYPC;-99;-99;3d_4u_nc_s_e.png;3d_4u_nc_s_e.png;269.926807916;1
48;17;m;r;n;n;n;1;series1c;7;1;10;0;5;1;4;nc;0;0;9;0;0;1.1314225166;BKDH;-99;-99;1d_4u_nc_s_e.png;1d_4u_nc_d_e.png;277.547169031;1
48;17;m;r;n;n;n;1;series1c;8;0;-10;0;4;2;4;nc;0;0;1;0;0;1.53019084857;LXPF;LXPF;1;2d_4u_nc_s_d.png;2d_4u_nc_s_d.png;291.710219566;1
48;17;m;r;n;n;n;1;series1c;9;1;10;0;1;1;6;nc;0;0;1;0;1;1.27515401464;HBWP;-99;-99;1d_6u_nc_s_a.png;1d_6u_nc_d_a.png;304.553108587;1
48;17;m;r;n;n;n;1;series1c;10;0;10;0;1;1;4;nc;0;0;9;0;1;1.17910642637;FJRK;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_s_a.png;312.165151756;1
48;17;m;r;n;n;n;1;series1c;11;1;-10;0;5;3;6;nc;0;0;1;0;1;1.20590741286;SFWR;-99;-99;3d_6u_nc_s_e.png;3d_6u_nc_d_e.png;320.011285318;1
48;17;m;r;n;n;n;1;series1c;12;1;10;0;2;2;4;nc;0;0;1;0;1;1.30280671723;FSLX;-99;-99;2d_4u_nc_s_b.png;2d_4u_nc_d_b.png;329.294459579;1
48;17;m;r;n;n;n;1;series1c;13;1;-10;0;6;3;4;nc;0;0;1;0;1;0.647241017374;TFLW;TFLW;1;3d_4u_nc_s_f.png;3d_4u_nc_d_f.png;340.299047297;1
48;17;m;r;n;n;n;1;series1c;14;1;-10;0;7;3;4;nc;0;0;1;0;1;0.95001180534;RXVL;RXVL;1;3d_4u_nc_s_g.png;3d_4u_nc_d_g.png;351.972089697;1
48;17;m;r;n;n;n;1;series1c;15;0;-10;0;5;1;4;nc;0;0;9;0;1;0.992644766055;QLZH;QLZH;1;1d_4u_nc_s_e.png;1d_4u_nc_s_e.png;366.661443984;1
48;17;m;r;n;n;n;1;series1c;16;0;-10;0;5;3;6;nc;0;0;9;0;1;1.38692771416;XMWR;-99;-99;3d_6u_nc_s_e.png;3d_6u_nc_s_e.png;374.733142438;1
48;17;m;r;n;n;n;1;series1c;17;1;10;0;3;2;8;nc;0;0;1;0;1;0.911106826679;BSPC;-99;-99;2d_8u_nc_s_c.png;2d_8u_nc_d_c.png;382.236738251;1
48;17;m;r;n;n;n;1;series1c;18;1;10;0;5;2;4;nc;0;0;1;0;1;1.05949565576;NRHF;NRHF;1;2d_4u_nc_s_e.png;2d_4u_nc_d_e.png;393.725864195;1
48;17;m;r;n;n;n;1;series1c;19;1;10;0;1;1;4;nc;0;0;9;0;0;1.49037352321;MVJW;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_d_a.png;401.705595277;1
48;17;m;r;n;n;n;1;series1c;20;0;10;0;2;1;4;nc;0;0;9;0;1;2.17560973886;NSVL;-99;-99;1d_4u_nc_s_b.png;1d_4u_nc_s_b.png;410.721473767;1
48;17;m;r;n;n;n;1;series1c;21;1;10;0;3;2;4;nc;0;0;1;0;1;1.03214289836;VZQK;-99;-99;2d_4u_nc_s_c.png;2d_4u_nc_d_c.png;418.016056853;1
48;17;m;r;n;n;n;1;series1c;22;0;-10;0;2;3;6;nc;0;0;9;0;1;1.19837445737;YCVL;-99;-99;3d_6u_nc_s_b.png;3d_6u_nc_s_b.png;425.360770567;1
48;17;m;r;n;n;n;1;series1c;23;1;-10;0;8;3;6;nc;0;0;1;0;1;0.92661351274;QYRM;-99;-99;3d_6u_nc_s_h.png;3d_6u_nc_d_h.png;432.413206122;1
48;17;m;r;n;n;n;1;series1c;24;1;-10;0;1;3;4;nc;0;0;1;0;1;0.861217437487;YHXD;-99;-99;3d_4u_nc_s_a.png;3d_4u_nc_d_a.png;439.515547748;1
48;17;m;r;n;n;n;1;series1c;25;0;10;0;8;2;8;nc;0;0;9;0;1;1.21876335319;CMXF;-99;-99;2d_8u_nc_s_h.png;2d_8u_nc_s_h.png;447.060998911;1
48;17;m;r;n;n;n;1;series1c;26;0;10;0;3;3;6;nc;0;0;9;0;1;1.18093689409;XRZJ;XRZJ;1;3d_6u_nc_s_c.png;3d_6u_nc_s_c.png;458.892539096;1
