subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
36;18;f;r;i;n;n;1;series1c;0;1;10;0;2;2;6;nc;0;0;1;0;1;1.30220298434;PQMR;-99;-99;2d_6u_nc_s_b.png;2d_6u_nc_d_b.png;234.301139539;1
36;18;f;r;i;n;n;1;series1c;1;1;10;0;6;3;4;nc;0;0;1;0;1;0.938291930128;SYQM;-99;-99;3d_4u_nc_s_f.png;3d_4u_nc_d_f.png;243.049476361;1
36;18;f;r;i;n;n;1;series1c;2;1;10;0;4;3;8;nc;0;0;9;0;0;1.10461609135;RHTV;-99;-99;3d_8u_nc_s_d.png;3d_8u_nc_d_d.png;251.706075851;1
36;18;f;r;i;n;n;1;series1c;3;1;10;0;8;1;6;nc;0;0;1;0;1;1.56968375086;WCMJ;-99;-99;1d_6u_nc_s_h.png;1d_6u_nc_d_h.png;262.660837232;1
36;18;f;r;i;n;n;1;series1c;4;0;10;0;5;2;4;nc;0;0;9;0;1;1.06353405246;WJXB;-99;-99;2d_4u_nc_s_e.png;2d_4u_nc_s_e.png;271.225083456;1
36;18;f;r;i;n;n;1;series1c;5;0;-10;0;2;3;6;nc;0;0;9;0;1;1.14329695702;BKWT;-99;-99;3d_6u_nc_s_b.png;3d_6u_nc_s_b.png;279.380381147;1
36;18;f;r;i;n;n;1;series1c;6;1;10;0;3;1;6;nc;0;0;1;0;1;1.52692105097;TQHV;TQHV;1;1d_6u_nc_s_c.png;1d_6u_nc_d_c.png;293.317883272;1
36;18;f;r;i;n;n;1;series1c;7;1;-10;0;3;1;8;nc;0;0;1;0;1;1.41240288643;NKWC;-99;-99;1d_8u_nc_s_c.png;1d_8u_nc_d_c.png;301.13896875;1
36;18;f;r;i;n;n;1;series1c;8;1;10;0;3;3;4;nc;0;0;1;0;1;2.02744395169;KPFB;-99;-99;3d_4u_nc_s_c.png;3d_4u_nc_d_c.png;309.469717948;1
36;18;f;r;i;n;n;1;series1c;9;1;10;0;6;1;4;nc;0;0;1;0;1;1.27554402535;HTLS;HTLS;1;1d_4u_nc_s_f.png;1d_4u_nc_d_f.png;321.192817909;1
