subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
914;20;f;r;c;n;n;1;series1c;0;0;10;0;7;1;4;nc;0;0;9;0;1;1.17212386616;HQYX;HQYX;1;1d_4u_nc_s_g.png;1d_4u_nc_s_g.png;195.355492371;1
914;20;f;r;c;n;n;1;series1c;1;1;-10;0;7;1;8;nc;0;0;1;0;1;1.18846602493;DSXK;DSXK;1;1d_8u_nc_s_g.png;1d_8u_nc_d_g.png;207.533978111;1
914;20;f;r;c;n;n;1;series1c;2;0;-10;0;5;3;6;nc;0;0;1;0;0;1.60834825959;MPJG;-99;-99;3d_6u_nc_s_e.png;3d_6u_nc_s_e.png;215.558329358;1
914;20;f;r;c;n;n;1;series1c;3;0;-10;0;7;2;8;nc;0;0;9;0;1;1.50871266064;BMKD;-99;-99;2d_8u_nc_s_g.png;2d_8u_nc_s_g.png;223.365631945;1
914;20;f;r;c;n;n;1;series1c;4;1;-10;0;5;3;4;nc;0;0;1;0;1;1.48905303201;WJZG;WJGD;0;3d_4u_nc_s_e.png;3d_4u_nc_d_e.png;237.095477881;1
914;20;f;r;c;n;n;1;series1c;5;0;-10;0;3;3;4;nc;0;0;9;0;1;1.32031603996;KMQL;-99;-99;3d_4u_nc_s_c.png;3d_4u_nc_s_c.png;244.986535276;1
914;20;f;r;c;n;n;1;series1c;6;0;-10;0;8;3;8;nc;0;0;9;0;1;1.08159900736;QCLF;QCLF;1;3d_8u_nc_s_h.png;3d_8u_nc_s_h.png;257.031458933;1
914;20;f;r;c;n;n;1;series1c;7;0;10;0;6;1;4;nc;0;0;1;0;0;1.5878463923;TQLP;-99;-99;1d_4u_nc_s_f.png;1d_4u_nc_s_f.png;264.722488509;1
914;20;f;r;c;n;n;1;series1c;8;1;10;0;5;2;6;nc;0;0;1;0;1;1.49071219354;RKZQ;RKZQ;1;2d_6u_nc_s_e.png;2d_6u_nc_d_e.png;277.000986167;1
914;20;f;r;c;n;n;1;series1c;9;1;10;0;3;2;8;nc;0;0;1;0;1;1.60839007283;FWML;-99;-99;2d_8u_nc_s_c.png;2d_8u_nc_d_c.png;284.758265586;1
914;20;f;r;c;n;n;1;series1c;10;0;-10;0;2;1;4;nc;0;0;9;0;1;1.57738454349;MRDT;MRDT;1;1d_4u_nc_s_b.png;1d_4u_nc_s_b.png;295.785829059;1
914;20;f;r;c;n;n;1;series1c;11;0;-10;0;2;2;4;nc;0;0;9;0;1;1.19316048815;VDHS;-99;-99;2d_4u_nc_s_b.png;2d_4u_nc_s_b.png;303.075905577;1
914;20;f;r;c;n;n;1;series1c;12;0;10;0;4;2;4;nc;0;0;9;0;1;1.21658843034;SCHV;HCSV;0;2d_4u_nc_s_d.png;2d_4u_nc_s_d.png;315.67170872;1
914;20;f;r;c;n;n;1;series1c;13;0;-10;0;2;2;6;nc;0;0;1;0;0;1.89783171203;RFPJ;-99;-99;2d_6u_nc_s_b.png;2d_6u_nc_s_b.png;323.896060764;1
914;20;f;r;c;n;n;1;series1c;14;1;-10;0;1;2;6;nc;0;0;1;0;1;1.64813229837;ZBXP;-99;-99;2d_6u_nc_s_a.png;2d_6u_nc_d_a.png;331.503668331;1
914;20;f;r;c;n;n;1;series1c;15;0;-10;0;1;3;8;nc;0;0;9;0;1;1.21298594761;VNPH;-99;-99;3d_8u_nc_s_a.png;3d_8u_nc_s_a.png;338.577170926;1
914;20;f;r;c;n;n;1;series1c;16;0;-10;0;3;1;4;nc;0;0;9;0;1;1.04869965021;YQSM;-99;-99;1d_4u_nc_s_c.png;1d_4u_nc_s_c.png;345.567056383;1
914;20;f;r;c;n;n;1;series1c;17;0;10;0;3;1;6;nc;0;0;1;0;0;0.791222969652;JQXG;-99;-99;1d_6u_nc_s_c.png;1d_6u_nc_s_c.png;352.373863753;1
914;20;f;r;c;n;n;1;series1c;18;1;10;0;2;2;8;nc;0;0;1;0;1;1.31442179228;ZSFG;-99;-99;2d_8u_nc_s_b.png;2d_8u_nc_d_b.png;359.847703869;1
914;20;f;r;c;n;n;1;series1c;19;0;10;0;3;3;8;nc;0;0;9;0;1;1.57053086627;FLYX;FLYX;1;3d_8u_nc_s_c.png;3d_8u_nc_s_c.png;371.275448703;1
914;20;f;r;c;n;n;1;series1c;20;0;10;0;5;1;4;nc;0;0;1;0;0;1.39092982176;STXL;-99;-99;1d_4u_nc_s_e.png;1d_4u_nc_s_e.png;378.782707571;1
914;20;f;r;c;n;n;1;series1c;21;1;-10;0;7;1;6;nc;0;0;1;0;1;1.21073713363;RGXY;-99;-99;1d_6u_nc_s_g.png;1d_6u_nc_d_g.png;386.123055861;1
914;20;f;r;c;n;n;1;series1c;22;0;10;0;7;2;4;nc;0;0;9;0;1;1.40971108747;SQRL;SQRL;1;2d_4u_nc_s_g.png;2d_4u_nc_s_g.png;397.267233108;1
914;20;f;r;c;n;n;1;series1c;23;1;-10;0;8;1;8;nc;0;0;1;0;1;1.33043058275;SHVR;-99;-99;1d_8u_nc_s_h.png;1d_8u_nc_d_h.png;404.624091948;1
914;20;f;r;c;n;n;1;series1c;24;0;-10;0;4;1;8;nc;0;0;9;0;1;1.56941328594;MKVL;-99;-99;1d_8u_nc_s_d.png;1d_8u_nc_s_d.png;412.131369589;1
914;20;f;r;c;n;n;1;series1c;25;0;-10;0;6;1;8;nc;0;0;1;0;0;1.68086440244;ZHXR;ZHXR;1;1d_8u_nc_s_f.png;1d_8u_nc_s_f.png;426.17850622;1
914;20;f;r;c;n;n;1;series1c;26;0;-10;0;7;3;8;nc;0;0;9;0;1;1.18061451835;KZHX;-99;-99;3d_8u_nc_s_g.png;3d_8u_nc_s_g.png;433.351872253;1
914;20;f;r;c;n;n;1;series1c;27;1;10;0;7;3;8;nc;0;0;1;0;1;1.25167089491;XJBZ;-99;-99;3d_8u_nc_s_g.png;3d_8u_nc_d_g.png;440.692552774;1
914;20;f;r;c;n;n;1;series1c;28;1;10;0;2;2;4;nc;0;0;1;0;1;1.28446643008;STHF;-99;-99;2d_4u_nc_s_b.png;2d_4u_nc_d_b.png;447.932637128;1
914;20;f;r;c;n;n;1;series1c;29;1;10;0;4;1;4;nc;0;0;1;0;1;1.17490146146;MJLF;-99;-99;1d_4u_nc_s_d.png;1d_4u_nc_d_d.png;454.98965904;1
914;20;f;r;c;n;n;1;series1c;30;1;-10;0;7;2;8;nc;0;0;9;0;0;0.973381165415;PKVF;-99;-99;2d_8u_nc_s_g.png;2d_8u_nc_d_g.png;461.862747256;1
914;20;f;r;c;n;n;1;series1c;31;1;-10;0;3;3;4;nc;0;0;9;0;0;1.4538784076;FNCM;-99;-99;3d_4u_nc_s_c.png;3d_4u_nc_d_c.png;469.370007831;1
914;20;f;r;c;n;n;1;series1c;32;0;-10;0;3;3;6;nc;0;0;9;0;1;1.22067532118;BDSF;-99;-99;3d_6u_nc_s_c.png;3d_6u_nc_s_c.png;476.593667253;1
914;20;f;r;c;n;n;1;series1c;33;1;10;0;6;2;4;nc;0;0;1;0;1;1.0797910816;GDTV;-99;-99;2d_4u_nc_s_f.png;2d_4u_nc_d_f.png;483.600329215;1
914;20;f;r;c;n;n;1;series1c;34;0;-10;0;5;2;8;nc;0;0;9;0;1;1.56900311785;KVRB;-99;-99;2d_8u_nc_s_e.png;2d_8u_nc_s_e.png;491.107606287;1
914;20;f;r;c;n;n;1;series1c;35;0;-10;0;6;3;6;nc;0;0;1;0;0;1.27816656523;CGKF;-99;-99;3d_6u_nc_s_f.png;3d_6u_nc_s_f.png;498.298224415;1
914;20;f;r;c;n;n;1;series1c;36;1;-10;0;8;2;4;nc;0;0;9;0;0;1.2647988369;SYZT;-99;-99;2d_4u_nc_s_h.png;2d_4u_nc_d_h.png;505.454858886;1
914;20;f;r;c;n;n;1;series1c;37;0;10;0;4;1;4;nc;0;0;9;0;1;0.819476788049;RBPC;-99;-99;1d_4u_nc_s_d.png;1d_4u_nc_s_d.png;512.578445519;1
914;20;f;r;c;n;n;1;series1c;38;0;-10;0;8;3;6;nc;0;0;9;0;1;1.17790689645;NZRK;-99;-99;3d_6u_nc_s_h.png;3d_6u_nc_s_h.png;519.802332497;1
914;20;f;r;c;n;n;1;series1c;39;1;-10;0;4;3;8;nc;0;0;9;0;0;0.805040119332;SJFQ;-99;-99;3d_8u_nc_s_d.png;3d_8u_nc_d_d.png;526.592198385;1
914;20;f;r;c;n;n;1;series1c;40;1;-10;0;5;1;6;nc;0;0;9;0;0;0.821259682882;JCHZ;-99;-99;1d_6u_nc_s_e.png;1d_6u_nc_d_e.png;533.448627572;1
914;20;f;r;c;n;n;1;series1c;41;1;10;0;5;2;4;nc;0;0;1;0;1;1.05462660897;VZRF;-99;-99;2d_4u_nc_s_e.png;2d_4u_nc_d_e.png;540.488751806;1
914;20;f;r;c;n;n;1;series1c;42;0;10;0;2;1;6;nc;0;0;1;0;0;1.77245251276;YWDH;-99;-99;1d_6u_nc_s_b.png;1d_6u_nc_s_b.png;548.296287068;1
914;20;f;r;c;n;n;1;series1c;43;0;-10;0;6;2;4;nc;0;0;9;0;1;1.36008870101;TGFK;-99;-99;2d_4u_nc_s_f.png;2d_4u_nc_s_f.png;555.803540815;1
914;20;f;r;c;n;n;1;series1c;44;0;10;0;8;1;8;nc;0;0;9;0;1;1.19636816264;KFRB;-99;-99;1d_8u_nc_s_h.png;1d_8u_nc_s_h.png;562.960458876;1
914;20;f;r;c;n;n;1;series1c;45;1;10;0;7;1;4;nc;0;0;1;0;1;1.0981175215;FWLB;-99;-99;1d_4u_nc_s_g.png;1d_4u_nc_d_g.png;569.967474971;1
914;20;f;r;c;n;n;1;series1c;46;1;-10;0;7;3;6;nc;0;0;1;0;1;1.29419270682;YDJQ;YDJQ;1;3d_6u_nc_s_g.png;3d_6u_nc_d_g.png;581.511958166;1
914;20;f;r;c;n;n;1;series1c;47;0;10;0;8;2;6;nc;0;0;9;0;1;1.12202588958;MYGJ;-99;-99;2d_6u_nc_s_h.png;2d_6u_nc_s_h.png;588.75204821;1
914;20;f;r;c;n;n;1;series1c;48;1;-10;0;4;3;4;nc;0;0;1;0;1;1.25580927008;TKHS;TKHS;1;3d_4u_nc_s_d.png;3d_4u_nc_d_d.png;600.230007074;1
