subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
911;21;f;l;c;n;n;1;series1c;0;0;10;0;2;3;6;nc;0;0;1;0;0;0.666947981808;WXDQ;-99;-99;3d_6u_nc_s_b.png;3d_6u_nc_s_b.png;169.546934249;1
911;21;f;l;c;n;n;1;series1c;1;0;-10;0;2;2;6;nc;0;0;9;0;1;0.822708071442;WYSD;WYSD;1;2d_6u_nc_s_b.png;2d_6u_nc_s_b.png;181.95912455;1
911;21;f;l;c;n;n;1;series1c;2;1;-10;0;4;3;6;nc;0;0;1;0;1;0.735996183939;CFVL;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;189.232629932;1
911;21;f;l;c;n;n;1;series1c;3;0;10;0;1;2;8;nc;0;0;9;0;1;0.865220212145;ZFRC;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_s_a.png;196.373082954;1
911;21;f;l;c;n;n;1;series1c;4;1;-10;0;8;1;6;nc;0;0;9;0;0;0.749167930335;QLZT;-99;-99;1d_6u_nc_s_h.png;1d_6u_nc_d_h.png;203.196099648;1
911;21;f;l;c;n;n;1;series1c;5;0;-10;0;8;2;6;nc;0;0;9;0;1;0.961321594892;TZXM;-99;-99;2d_6u_nc_s_h.png;2d_6u_nc_s_h.png;210.136131181;1
911;21;f;l;c;n;n;1;series1c;6;0;-10;0;2;2;4;nc;0;0;9;0;1;0.981286431896;PKJM;PKJM;1;2d_4u_nc_s_b.png;2d_4u_nc_s_b.png;221.897691766;1
911;21;f;l;c;n;n;1;series1c;7;1;-10;0;2;3;4;nc;0;0;9;0;0;1.11805419857;DBNX;DBNX;1;3d_4u_nc_s_b.png;3d_4u_nc_d_b.png;233.642375153;1
911;21;f;l;c;n;n;1;series1c;8;1;-10;0;8;3;6;nc;0;0;9;0;0;1.01301302668;RSQG;-99;-99;3d_6u_nc_s_h.png;3d_6u_nc_d_h.png;241.566460189;1
911;21;f;l;c;n;n;1;series1c;9;1;-10;0;5;3;6;nc;0;0;9;0;0;0.715517356643;NLQY;NLQY;1;3d_6u_nc_s_e.png;3d_6u_nc_d_e.png;252.744098001;1
911;21;f;l;c;n;n;1;series1c;10;1;10;0;1;3;8;nc;0;0;1;0;1;1.27707998944;NQPZ;NQPZ;1;3d_8u_nc_s_a.png;3d_8u_nc_d_a.png;265.306257397;1
911;21;f;l;c;n;n;1;series1c;11;0;10;0;2;1;8;nc;0;0;1;0;0;1.29122083634;XLFW;-99;-99;1d_8u_nc_s_b.png;1d_8u_nc_s_b.png;272.780157531;1
911;21;f;l;c;n;n;1;series1c;12;0;-10;0;6;2;8;nc;0;0;9;0;1;0.918769347598;JDXZ;-99;-99;2d_8u_nc_s_f.png;2d_8u_nc_s_f.png;279.953529253;1
911;21;f;l;c;n;n;1;series1c;13;0;-10;0;6;3;6;nc;0;0;9;0;1;1.32561238657;JGFL;JGFL;1;3d_6u_nc_s_f.png;3d_6u_nc_s_f.png;291.631689162;1
911;21;f;l;c;n;n;1;series1c;14;0;-10;0;1;1;6;nc;0;0;9;0;1;1.32386902953;PYSV;-99;-99;1d_6u_nc_s_a.png;1d_6u_nc_s_a.png;299.572466223;1
911;21;f;l;c;n;n;1;series1c;15;0;-10;0;8;2;8;nc;0;0;9;0;1;1.09849184961;SMXZ;-99;-99;2d_8u_nc_s_h.png;2d_8u_nc_s_h.png;307.01284492;1
911;21;f;l;c;n;n;1;series1c;16;1;-10;0;1;1;4;nc;0;0;1;0;1;1.22254098917;ZSPV;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_d_a.png;314.269987948;1
911;21;f;l;c;n;n;1;series1c;17;0;10;0;5;3;8;nc;0;0;9;0;1;1.04383423633;RQYT;-99;-99;3d_8u_nc_s_e.png;3d_8u_nc_s_e.png;321.376839321;1
911;21;f;l;c;n;n;1;series1c;18;0;10;0;3;3;8;nc;0;0;1;0;0;1.13105044304;BWNQ;-99;-99;3d_8u_nc_s_c.png;3d_8u_nc_s_c.png;328.517278406;1
911;21;f;l;c;n;n;1;series1c;19;0;-10;0;3;1;8;nc;0;0;9;0;1;1.84552645031;QBYS;-99;-99;1d_8u_nc_s_c.png;1d_8u_nc_s_c.png;336.408259854;1
911;21;f;l;c;n;n;1;series1c;20;1;10;0;4;2;4;nc;0;0;1;0;1;0.987871309626;KLJZ;KLJZ;1;2d_4u_nc_s_d.png;2d_4u_nc_d_d.png;350.538593783;1
911;21;f;l;c;n;n;1;series1c;21;0;-10;0;5;1;4;nc;0;0;9;0;1;0.919360422064;QLJH;-99;-99;1d_4u_nc_s_e.png;1d_4u_nc_s_e.png;357.928786895;1
911;21;f;l;c;n;n;1;series1c;22;0;10;0;7;1;4;nc;0;0;9;0;1;0.979539661552;KXBN;-99;-99;1d_4u_nc_s_g.png;1d_4u_nc_s_g.png;365.102439079;1
911;21;f;l;c;n;n;1;series1c;23;1;-10;0;7;2;6;nc;0;0;1;0;1;0.99880419753;RDWL;RDWL;1;2d_6u_nc_s_g.png;2d_6u_nc_d_g.png;376.913998938;1
911;21;f;l;c;n;n;1;series1c;24;0;-10;0;3;2;6;nc;0;0;9;0;1;1.66567594837;JVGC;JVGC;1;2d_6u_nc_s_c.png;2d_6u_nc_s_c.png;389.342686704;1
911;21;f;l;c;n;n;1;series1c;25;1;-10;0;3;1;8;nc;0;0;1;0;1;1.23922334285;HLQG;-99;-99;1d_8u_nc_s_c.png;1d_8u_nc_d_c.png;397.333492053;1
911;21;f;l;c;n;n;1;series1c;26;0;10;0;6;3;4;nc;0;0;9;0;1;1.24807865219;NHKF;NHKF;1;3d_4u_nc_s_f.png;3d_4u_nc_s_f.png;409.378452403;1
911;21;f;l;c;n;n;1;series1c;27;1;-10;0;2;2;6;nc;0;0;1;0;1;1.25804670632;BKCT;-99;-99;2d_6u_nc_s_b.png;2d_6u_nc_d_b.png;417.219387928;1
911;21;f;l;c;n;n;1;series1c;28;0;10;0;6;2;4;nc;0;0;9;0;1;0.954898565891;VHCL;-99;-99;2d_4u_nc_s_f.png;2d_4u_nc_s_f.png;424.326258643;1
911;21;f;l;c;n;n;1;series1c;29;0;10;0;7;1;8;nc;0;0;1;0;0;1.3695111915;PVKC;PVKC;1;1d_8u_nc_s_g.png;1d_8u_nc_s_g.png;435.687629049;1
911;21;f;l;c;n;n;1;series1c;30;0;-10;0;6;3;8;nc;0;0;9;0;1;1.0537163883;RFTY;-99;-99;3d_8u_nc_s_f.png;3d_8u_nc_s_f.png;442.927778826;1
911;21;f;l;c;n;n;1;series1c;31;1;-10;0;1;2;6;nc;0;0;1;0;1;1.80238170607;KPFS;-99;-99;2d_6u_nc_s_a.png;2d_6u_nc_d_a.png;450.801797174;1
