subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
23;21;f;r;n;n;n;1;series1c;0;0;10;0;3;3;4;nc;0;0;9;0;1;0.586294994457;BLVZ;-99;-99;3d_4u_nc_s_c.png;3d_4u_nc_s_c.png;164.150197964;1
23;21;f;r;n;n;n;1;series1c;1;1;-10;0;1;3;6;nc;0;0;1;0;1;0.70412988984;RTKJ;-99;-99;3d_6u_nc_s_a.png;3d_6u_nc_d_a.png;171.829142962;1
23;21;f;r;n;n;n;1;series1c;2;1;-10;0;5;3;4;nc;0;0;1;0;1;0.591979214922;TLPZ;-99;-99;3d_4u_nc_s_e.png;3d_4u_nc_d_e.png;180.544509766;1
23;21;f;r;n;n;n;1;series1c;3;0;10;0;6;1;6;nc;0;0;9;0;1;0.623296482023;ZRJS;-99;-99;1d_6u_nc_s_f.png;1d_6u_nc_s_f.png;188.85833783;1
23;21;f;r;n;n;n;1;series1c;4;1;10;0;3;2;4;nc;0;0;9;0;0;0.584693891229;DFMB;-99;-99;2d_4u_nc_s_c.png;2d_4u_nc_d_c.png;196.67938;1
23;21;f;r;n;n;n;1;series1c;5;1;-10;0;6;3;4;nc;0;0;1;0;1;0.57476872066;RNSW;-99;-99;3d_4u_nc_s_f.png;3d_4u_nc_d_f.png;205.912483727;1
23;21;f;r;n;n;n;1;series1c;6;0;10;0;1;1;6;nc;0;0;9;0;1;0.430570962606;KVPG;KVPG;1;1d_6u_nc_s_a.png;1d_6u_nc_s_a.png;218.462972848;1
23;21;f;r;n;n;n;1;series1c;7;1;-10;0;1;1;4;nc;0;0;1;0;1;0.626959995832;LHVD;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_d_a.png;225.782567578;1
23;21;f;r;n;n;n;1;series1c;8;1;-10;0;1;2;8;nc;0;0;1;0;1;0.619453963125;ZGXY;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_d_a.png;233.837689343;1
23;21;f;r;n;n;n;1;series1c;9;1;10;0;1;2;4;nc;0;0;1;0;1;0.601770933485;VJKF;-99;-99;2d_4u_nc_s_a.png;2d_4u_nc_d_a.png;241.374530432;1
23;21;f;r;n;n;n;1;series1c;10;0;-10;0;7;3;8;nc;0;0;9;0;1;0.594785555964;KTXD;-99;-99;3d_8u_nc_s_g.png;3d_8u_nc_s_g.png;252.237061413;1
