subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
45;18;f;r;c;n;n;1;series1c;0;0;-10;0;1;1;4;nc;0;0;9;0;1;0.587830051954;MXNJ;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_s_a.png;120.838568527;1
45;18;f;r;c;n;n;1;series1c;1;1;-10;0;5;1;4;nc;0;0;1;0;1;1.43113642983;DZWL;-99;-99;1d_4u_nc_s_e.png;1d_4u_nc_d_e.png;130.431019339;1
45;18;f;r;c;n;n;1;series1c;2;0;10;0;8;2;4;nc;0;0;9;0;1;0.893935845699;VYJZ;-99;-99;2d_4u_nc_s_h.png;2d_4u_nc_s_h.png;140.817317008;1
45;18;f;r;c;n;n;1;series1c;3;0;10;0;6;3;8;nc;0;0;9;0;1;0.715416157153;WDCY;-99;-99;3d_8u_nc_s_f.png;3d_8u_nc_s_f.png;151.211879691;1
45;18;f;r;c;n;n;1;series1c;4;1;-10;0;1;1;8;nc;0;0;1;0;1;0.621432576852;TLVH;-99;-99;1d_8u_nc_s_a.png;1d_8u_nc_d_a.png;160.837727397;1
45;18;f;r;c;n;n;1;series1c;5;1;10;0;7;2;6;nc;0;0;1;0;1;0.57093239011;PKZC;-99;-99;2d_6u_nc_s_g.png;2d_6u_nc_d_g.png;171.741884156;1
45;18;f;r;c;n;n;1;series1c;6;0;10;0;2;1;6;nc;0;0;9;0;1;0.874142990739;WJZL;WJZL;1;1d_6u_nc_s_b.png;1d_6u_nc_s_b.png;185.62923019;1
45;18;f;r;c;n;n;1;series1c;7;0;-10;0;1;3;6;nc;0;0;9;0;1;0.833961240016;FWNR;-99;-99;3d_6u_nc_s_a.png;3d_6u_nc_s_a.png;193.433572562;1
45;18;f;r;c;n;n;1;series1c;8;1;10;0;3;2;4;nc;0;0;9;0;0;1.23189774534;WJNK;-99;-99;2d_4u_nc_s_c.png;2d_4u_nc_d_c.png;201.772535028;1
45;18;f;r;c;n;n;1;series1c;9;0;10;0;1;2;4;nc;0;0;9;0;1;1.05444470677;NVPZ;NVPZ;1;2d_4u_nc_s_a.png;2d_4u_nc_s_a.png;213.537498605;1
45;18;f;r;c;n;n;1;series1c;10;0;10;0;2;3;8;nc;0;0;9;0;1;1.13540072035;QKDC;QKDC;1;3d_8u_nc_s_b.png;3d_8u_nc_s_b.png;225.53639795;1
45;18;f;r;c;n;n;1;series1c;11;1;-10;0;6;3;6;nc;0;0;9;0;0;1.41734312061;JSCD;-99;-99;3d_6u_nc_s_f.png;3d_6u_nc_d_f.png;235.354457282;1
45;18;f;r;c;n;n;1;series1c;12;0;10;0;4;3;6;nc;0;0;9;0;1;1.04103539162;NTJX;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_s_d.png;243.626672796;1
45;18;f;r;c;n;n;1;series1c;13;0;10;0;7;1;4;nc;0;0;9;0;1;0.533617923094;ZDBP;-99;-99;1d_4u_nc_s_g.png;1d_4u_nc_s_g.png;250.896483616;1
45;18;f;r;c;n;n;1;series1c;14;1;-10;0;6;2;6;nc;0;0;9;0;0;1.4105441487;DXVH;-99;-99;2d_6u_nc_s_f.png;2d_6u_nc_d_f.png;260.296458465;1
45;18;f;r;c;n;n;1;series1c;15;1;10;0;2;3;6;nc;0;0;9;0;0;1.03722753108;WVMZ;-99;-99;3d_6u_nc_s_b.png;3d_6u_nc_d_b.png;267.942006957;1
45;18;f;r;c;n;n;1;series1c;16;0;-10;0;3;3;6;nc;0;0;9;0;1;0.674471551087;GXCR;-99;-99;3d_6u_nc_s_c.png;3d_6u_nc_s_c.png;275.905109526;1
45;18;f;r;c;n;n;1;series1c;17;1;10;0;4;3;6;nc;0;0;1;0;1;0.436745565617;MYVK;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;282.940617265;1
45;18;f;r;c;n;n;1;series1c;18;1;-10;0;8;1;4;nc;0;0;1;0;1;0.819026535028;TRNB;TRNB;1;1d_4u_nc_s_h.png;1d_4u_nc_d_h.png;294.254297718;1
45;18;f;r;c;n;n;1;series1c;19;1;10;0;1;2;8;nc;0;0;1;0;1;1.22465896071;VHDL;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_d_a.png;302.041894807;1
45;18;f;r;c;n;n;1;series1c;20;1;-10;0;1;3;8;nc;0;0;1;0;1;0.727601631661;CFMJ;-99;-99;3d_8u_nc_s_a.png;3d_8u_nc_d_a.png;311.341872736;1
45;18;f;r;c;n;n;1;series1c;21;1;-10;0;4;2;6;nc;0;0;1;0;1;0.648613386962;SYWF;-99;-99;2d_6u_nc_s_d.png;2d_6u_nc_d_d.png;320.249135131;1
45;18;f;r;c;n;n;1;series1c;22;0;-10;0;8;2;6;nc;0;0;9;0;1;1.72520367405;SQTZ;SQTZ;1;2d_6u_nc_s_h.png;2d_6u_nc_s_h.png;333.484654354;1
45;18;f;r;c;n;n;1;series1c;23;0;10;0;6;3;6;nc;0;0;9;0;1;0.799337939126;QNTS;-99;-99;3d_6u_nc_s_f.png;3d_6u_nc_s_f.png;340.336338346;1
45;18;f;r;c;n;n;1;series1c;24;1;10;0;3;1;8;nc;0;0;9;0;0;0.769942346378;VJKZ;-99;-99;1d_8u_nc_s_c.png;1d_8u_nc_d_c.png;347.764701165;1
45;18;f;r;c;n;n;1;series1c;25;1;-10;0;5;2;4;nc;0;0;1;0;1;0.603023960954;CBKT;CBKT;1;2d_4u_nc_s_e.png;2d_4u_nc_d_e.png;358.226054748;1
