subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
19;18;f;r;n;n;n;1;series1c;0;1;10;0;5;1;8;nc;0;0;9;0;0;0.705722972983;VGMK;-99;-99;1d_8u_nc_s_e.png;1d_8u_nc_d_e.png;262.938256321;1
19;18;f;r;n;n;n;1;series1c;1;1;-10;0;1;3;4;nc;0;0;1;0;1;0.680633037351;FMVG;FMVG;1;3d_4u_nc_s_a.png;3d_4u_nc_d_a.png;275.087548673;1
19;18;f;r;n;n;n;1;series1c;2;1;-10;0;4;2;6;nc;0;0;9;0;0;0.96197324153;KGTF;-99;-99;2d_6u_nc_s_d.png;2d_6u_nc_d_d.png;284.412652147;1
19;18;f;r;n;n;n;1;series1c;3;0;10;0;2;3;8;nc;0;0;1;0;0;0.857689817902;WRTC;-99;-99;3d_8u_nc_s_b.png;3d_8u_nc_s_b.png;292.200329395;1
19;18;f;r;n;n;n;1;series1c;4;0;-10;0;5;2;6;nc;0;0;9;0;1;0.947443335783;XKZR;-99;-99;2d_6u_nc_s_e.png;2d_6u_nc_s_e.png;300.514310801;1
19;18;f;r;n;n;n;1;series1c;5;0;10;0;7;1;6;nc;0;0;9;0;1;1.30858526123;PQDH;-99;-99;1d_6u_nc_s_g.png;1d_6u_nc_s_g.png;308.736330314;1
19;18;f;r;n;n;n;1;series1c;6;1;-10;0;2;1;6;nc;0;0;9;0;0;0.874036082067;ZKGL;ZKGL;1;1d_6u_nc_s_b.png;1d_6u_nc_d_b.png;321.153121718;1
19;18;f;r;n;n;n;1;series1c;7;0;10;0;8;3;6;nc;0;0;9;0;1;1.13702278864;XQDH;-99;-99;3d_6u_nc_s_h.png;3d_6u_nc_s_h.png;329.124595714;1
19;18;f;r;n;n;n;1;series1c;8;1;10;0;4;3;6;nc;0;0;1;0;1;1.22883839672;JSLM;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;337.204661773;1
19;18;f;r;n;n;n;1;series1c;9;1;-10;0;6;2;8;nc;0;0;9;0;0;0.915868146811;YHTD;-99;-99;2d_8u_nc_s_f.png;2d_8u_nc_d_f.png;344.607928973;1
