subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
908;20;f;r;c;n;n;1;series1c;0;1;-10;0;7;1;6;nc;0;0;1;0;1;1.6245672541;WFZV;-99;-99;1d_6u_nc_s_g.png;1d_6u_nc_d_g.png;170.099494515;1
908;20;f;r;c;n;n;1;series1c;1;0;10;0;7;2;8;nc;0;0;9;0;1;1.18913077051;XKFL;XKFL;1;2d_8u_nc_s_g.png;2d_8u_nc_s_g.png;182.578210569;1
908;20;f;r;c;n;n;1;series1c;2;0;10;0;7;3;8;nc;0;0;9;0;1;1.38181481505;PSGD;-99;-99;3d_8u_nc_s_g.png;3d_8u_nc_s_g.png;190.635783448;1
908;20;f;r;c;n;n;1;series1c;3;0;10;0;1;2;8;nc;0;0;9;0;1;1.29181902198;DSLQ;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_s_a.png;198.810317124;1
908;20;f;r;c;n;n;1;series1c;4;1;-10;0;1;3;4;nc;0;0;9;0;0;1.54156878241;YFZB;-99;-99;3d_4u_nc_s_a.png;3d_4u_nc_d_a.png;206.834984673;1
908;20;f;r;c;n;n;1;series1c;5;1;-10;0;8;2;8;nc;0;0;1;0;1;0.74815360317;XDGN;-99;-99;2d_8u_nc_s_h.png;2d_8u_nc_d_h.png;214.492104547;1
908;20;f;r;c;n;n;1;series1c;6;0;10;0;7;3;6;nc;0;0;9;0;1;0.81190688099;KJPG;KJPG;1;3d_6u_nc_s_g.png;3d_6u_nc_s_g.png;226.821123434;1
908;20;f;r;c;n;n;1;series1c;7;0;-10;0;6;2;6;nc;0;0;1;0;0;0.542164976883;PKRV;-99;-99;2d_6u_nc_s_f.png;2d_6u_nc_s_f.png;233.377257454;1
908;20;f;r;c;n;n;1;series1c;8;1;-10;0;8;3;8;nc;0;0;9;0;0;1.20666645619;PXDQ;-99;-99;3d_8u_nc_s_h.png;3d_8u_nc_d_h.png;241.267993996;1
908;20;f;r;c;n;n;1;series1c;9;1;-10;0;6;3;8;nc;0;0;9;0;0;0.616743054125;GZNX;-99;-99;3d_8u_nc_s_f.png;3d_8u_nc_d_f.png;248.05812783;1
908;20;f;r;c;n;n;1;series1c;10;0;10;0;4;1;6;nc;0;0;1;0;0;0.700811888382;PCBS;PCBS;1;1d_6u_nc_s_d.png;1d_6u_nc_s_d.png;259.16883797;1
908;20;f;r;c;n;n;1;series1c;11;0;10;0;3;2;8;nc;0;0;9;0;1;1.21621381765;DXCY;-99;-99;2d_8u_nc_s_c.png;2d_8u_nc_s_c.png;267.243330429;1
908;20;f;r;c;n;n;1;series1c;12;0;10;0;5;3;8;nc;0;0;9;0;1;0.632401978481;GFDK;-99;-99;3d_8u_nc_s_e.png;3d_8u_nc_s_e.png;274.083038578;1
908;20;f;r;c;n;n;1;series1c;13;1;10;0;4;2;4;nc;0;0;1;0;1;0.669106626941;CTNV;-99;-99;2d_4u_nc_s_d.png;2d_4u_nc_d_d.png;281.423693215;1
908;20;f;r;c;n;n;1;series1c;14;1;10;0;1;1;4;nc;0;0;9;0;0;0.600494192913;RDVS;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_d_a.png;288.313511003;1
908;20;f;r;c;n;n;1;series1c;15;1;-10;0;8;2;4;nc;0;0;1;0;1;1.74138810358;WHFN;WHFN;1;2d_4u_nc_s_h.png;2d_4u_nc_d_h.png;300.041646009;1
