subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
33;18;m;r;c;n;n;1;series1c;0;0;-10;0;7;3;4;nc;0;0;9;0;1;1.12962918408;XZBL;-99;-99;3d_4u_nc_s_g.png;3d_4u_nc_s_g.png;182.733849885;1
33;18;m;r;c;n;n;1;series1c;1;1;-10;0;6;3;4;nc;0;0;1;0;1;1.18807894376;GPCB;GPCB;1;3d_4u_nc_s_f.png;3d_4u_nc_d_f.png;196.103218041;1
33;18;m;r;c;n;n;1;series1c;2;0;-10;0;6;2;6;nc;0;0;9;0;1;1.81090412027;SWJG;-99;-99;2d_6u_nc_s_f.png;2d_6u_nc_s_f.png;207.609336178;1
33;18;m;r;c;n;n;1;series1c;3;1;10;0;4;3;6;nc;0;0;1;0;1;1.4632797886;BSCZ;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;215.99012321;1
33;18;m;r;c;n;n;1;series1c;4;0;10;0;6;1;8;nc;0;0;9;0;1;2.07814655876;PKJR;-99;-99;1d_8u_nc_s_f.png;1d_8u_nc_s_f.png;227.1453147;1
33;18;m;r;c;n;n;1;series1c;5;0;-10;0;7;3;8;nc;0;0;9;0;1;0.978701125714;GZPR;-99;-99;3d_8u_nc_s_g.png;3d_8u_nc_s_g.png;234.398170221;1
33;18;m;r;c;n;n;1;series1c;6;0;10;0;8;2;4;nc;0;0;9;0;1;0.899100701368;TWJF;-99;-99;2d_4u_nc_s_h.png;2d_4u_nc_s_h.png;242.194163557;1
33;18;m;r;c;n;n;1;series1c;7;1;-10;0;2;3;4;nc;0;0;1;0;1;0.955218886651;ZKCS;-99;-99;3d_4u_nc_s_b.png;3d_4u_nc_d_b.png;249.196418461;1
33;18;m;r;c;n;n;1;series1c;8;0;10;0;5;2;4;nc;0;0;9;0;1;0.734952795887;ZJCY;-99;-99;2d_4u_nc_s_e.png;2d_4u_nc_s_e.png;256.215198092;1
33;18;m;r;c;n;n;1;series1c;9;0;10;0;5;3;4;nc;0;0;9;0;1;0.790090937167;JRSB;-99;-99;3d_4u_nc_s_e.png;3d_4u_nc_s_e.png;263.05042174;1
33;18;m;r;c;n;n;1;series1c;10;0;-10;0;3;2;8;nc;0;0;-1;1;-99999;-1;TWKG;-99;-99;2d_8u_nc_s_c.png;2d_8u_nc_s_c.png;271.957695142;1
33;18;m;r;c;n;n;1;series1c;11;1;-10;0;1;3;6;nc;0;0;1;0;1;1.30686508787;FCTL;-99;-99;3d_6u_nc_s_a.png;3d_6u_nc_d_a.png;279.043417072;1
33;18;m;r;c;n;n;1;series1c;12;1;-10;0;6;2;4;nc;0;0;1;0;1;0.858663540785;ZYFV;-99;-99;2d_4u_nc_s_f.png;2d_4u_nc_d_f.png;286.112553963;1
33;18;m;r;c;n;n;1;series1c;13;1;10;0;6;2;8;nc;0;0;9;0;0;0.543965158562;TPDW;TPDW;1;2d_8u_nc_s_f.png;2d_8u_nc_d_f.png;298.069753789;1
33;18;m;r;c;n;n;1;series1c;14;0;-10;0;2;1;4;nc;0;0;9;0;1;0.820325695415;YXLB;-99;-99;1d_4u_nc_s_b.png;1d_4u_nc_s_b.png;308.389211881;1
33;18;m;r;c;n;n;1;series1c;15;1;-10;0;1;1;8;nc;0;0;1;0;1;1.25457019696;DFTY;-99;-99;1d_8u_nc_s_a.png;1d_8u_nc_d_a.png;315.909419554;1
33;18;m;r;c;n;n;1;series1c;16;0;-10;0;1;3;6;nc;0;0;9;0;1;0.989540316048;MNQJ;MNQJ;1;3d_6u_nc_s_a.png;3d_6u_nc_s_a.png;328.2092264;1
33;18;m;r;c;n;n;1;series1c;17;0;10;0;2;3;4;nc;0;0;1;0;0;1.28356698802;MNHG;-99;-99;3d_4u_nc_s_b.png;3d_4u_nc_s_b.png;335.729915915;1
33;18;m;r;c;n;n;1;series1c;18;1;10;0;1;2;8;nc;0;0;1;0;1;1.15753172631;XZHC;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_d_a.png;343.817982251;1
33;18;m;r;c;n;n;1;series1c;19;1;-10;0;7;2;8;nc;0;0;9;0;0;1.2842236656;JGZX;-99;-99;2d_8u_nc_s_g.png;2d_8u_nc_d_g.png;351.296478867;1
33;18;m;r;c;n;n;1;series1c;20;0;10;0;1;2;8;nc;0;0;9;0;1;1.22660606113;WCGK;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_s_a.png;358.791722205;1
33;18;m;r;c;n;n;1;series1c;21;1;-10;0;5;3;6;nc;0;0;9;0;0;0.94379166991;MSWN;-99;-99;3d_6u_nc_s_e.png;3d_6u_nc_d_e.png;366.094694385;1
33;18;m;r;c;n;n;1;series1c;22;1;10;0;2;1;4;nc;0;0;1;0;1;0.933223234766;NGWL;NGWL;1;1d_4u_nc_s_b.png;1d_4u_nc_d_b.png;380.207692656;1
33;18;m;r;c;n;n;1;series1c;23;1;10;0;8;1;8;nc;0;0;1;0;1;1.51011690915;HFGC;HFGC;1;1d_8u_nc_s_h.png;1d_8u_nc_d_h.png;391.563294962;1
33;18;m;r;c;n;n;1;series1c;24;0;-10;0;6;3;6;nc;0;0;9;0;1;1.08013519795;ZRTG;-99;-99;3d_6u_nc_s_f.png;3d_6u_nc_s_f.png;398.523748663;1
33;18;m;r;c;n;n;1;series1c;25;0;10;0;5;3;6;nc;0;0;9;0;1;0.919850366045;WCRH;HCRH;0;3d_6u_nc_s_e.png;3d_6u_nc_s_e.png;410.280517463;1
33;18;m;r;c;n;n;1;series1c;26;0;10;0;3;2;4;nc;0;0;9;0;1;0.966218797796;JTKW;-99;-99;2d_4u_nc_s_c.png;2d_4u_nc_s_c.png;418.736565137;1
33;18;m;r;c;n;n;1;series1c;27;0;-10;0;2;1;6;nc;0;0;9;0;1;0.939397672337;GVBS;-99;-99;1d_6u_nc_s_b.png;1d_6u_nc_s_b.png;425.730412834;1
33;18;m;r;c;n;n;1;series1c;28;1;-10;0;3;1;6;nc;0;0;1;0;1;0.785434204401;DCBX;-99;-99;1d_6u_nc_s_c.png;1d_6u_nc_d_c.png;432.573993001;1
33;18;m;r;c;n;n;1;series1c;29;0;10;0;1;1;8;nc;0;0;1;0;0;1.70704062964;GBQK;-99;-99;1d_8u_nc_s_a.png;1d_8u_nc_s_a.png;440.403431983;1
33;18;m;r;c;n;n;1;series1c;30;1;10;0;4;1;6;nc;0;0;9;0;0;0.960974359419;FMKJ;-99;-99;1d_6u_nc_s_d.png;1d_6u_nc_d_d.png;447.597827478;1
33;18;m;r;c;n;n;1;series1c;31;1;-10;0;8;1;4;nc;0;0;1;0;1;1.17743319581;DLXV;-99;-99;1d_4u_nc_s_h.png;1d_4u_nc_d_h.png;455.318600593;1
33;18;m;r;c;n;n;1;series1c;32;1;10;0;1;2;4;nc;0;0;-1;1;-99999;-1;WQRL;-99;-99;2d_4u_nc_s_a.png;2d_4u_nc_d_a.png;465.253665862;1
33;18;m;r;c;n;n;1;series1c;33;1;10;0;5;2;8;nc;0;0;9;0;0;0.851191467227;CYNP;-99;-99;2d_8u_nc_s_e.png;2d_8u_nc_d_e.png;473.53463052;1
33;18;m;r;c;n;n;1;series1c;34;0;10;0;4;3;6;nc;0;0;9;0;1;0.786255773186;WRXZ;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_s_d.png;490.964558979;1
33;18;m;r;c;n;n;1;series1c;35;1;-10;0;2;2;4;nc;0;0;1;0;1;0.831887006541;QCYF;-99;-99;2d_4u_nc_s_b.png;2d_4u_nc_d_b.png;497.824712635;1
33;18;m;r;c;n;n;1;series1c;36;1;-10;0;6;1;8;nc;0;0;1;0;1;1.33144959575;HZPW;-99;-99;1d_8u_nc_s_f.png;1d_8u_nc_d_f.png;505.194655985;1
33;18;m;r;c;n;n;1;series1c;37;0;10;0;6;3;8;nc;0;0;1;0;0;1.03890790699;TPHF;-99;-99;3d_8u_nc_s_f.png;3d_8u_nc_s_f.png;512.330491687;1
33;18;m;r;c;n;n;1;series1c;38;0;-10;0;5;1;8;nc;0;0;9;0;1;0.846625841659;JSBF;-99;-99;1d_8u_nc_s_e.png;1d_8u_nc_s_e.png;519.282559034;1
33;18;m;r;c;n;n;1;series1c;39;1;10;0;6;1;6;nc;0;0;9;0;0;0.735899797481;BYKV;-99;-99;1d_6u_nc_s_f.png;1d_6u_nc_d_f.png;526.092659871;1
33;18;m;r;c;n;n;1;series1c;40;1;10;0;2;3;6;nc;0;0;1;0;1;1.88622988464;KZWL;-99;-99;3d_6u_nc_s_b.png;3d_6u_nc_d_b.png;534.415031469;1
33;18;m;r;c;n;n;1;series1c;41;0;10;0;2;2;6;nc;0;0;9;0;1;0.876302407894;SLBK;SLBK;1;2d_6u_nc_s_b.png;2d_6u_nc_s_b.png;545.820827106;1
33;18;m;r;c;n;n;1;series1c;42;0;10;0;7;2;6;nc;0;0;9;0;1;0.785226646796;WTSL;-99;-99;2d_6u_nc_s_g.png;2d_6u_nc_s_g.png;553.15728054;1
