subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
906;18;f;r;c;n;n;1;series1c;0;0;10;0;7;1;8;nc;0;0;1;0;0;0.784412812383;FQTB;-99;-99;1d_8u_nc_s_g.png;1d_8u_nc_s_g.png;185.21833577;1
906;18;f;r;c;n;n;1;series1c;1;0;-10;0;1;2;8;nc;0;0;9;0;1;1.0689714023;CYNW;CYNW;1;2d_8u_nc_s_a.png;2d_8u_nc_s_a.png;197.613887806;1
906;18;f;r;c;n;n;1;series1c;2;0;-10;0;6;3;8;nc;0;0;9;0;1;1.29715177731;CMTB;-99;-99;3d_8u_nc_s_f.png;3d_8u_nc_s_f.png;205.638034538;1
906;18;f;r;c;n;n;1;series1c;3;0;-10;0;6;1;8;nc;0;0;1;0;0;0.920087745268;RGPT;-99;-99;1d_8u_nc_s_f.png;1d_8u_nc_s_f.png;213.112187542;1
906;18;f;r;c;n;n;1;series1c;4;0;-10;0;3;3;4;nc;0;0;9;0;1;0.971152262558;GLDV;-99;-99;3d_4u_nc_s_c.png;3d_4u_nc_s_c.png;220.519078367;1
906;18;f;r;c;n;n;1;series1c;5;1;10;0;6;3;4;nc;0;0;1;0;1;1.24643854829;KCBP;-99;-99;3d_4u_nc_s_f.png;3d_4u_nc_d_f.png;228.1265275;1
906;18;f;r;c;n;n;1;series1c;6;1;10;0;7;1;6;nc;0;0;9;0;0;0.929428600444;WLZJ;-99;-99;1d_6u_nc_s_g.png;1d_6u_nc_d_g.png;235.366595357;1
906;18;f;r;c;n;n;1;series1c;7;0;10;0;1;2;6;nc;0;0;9;0;1;0.870242923673;BPZG;-99;-99;2d_6u_nc_s_a.png;2d_6u_nc_s_a.png;242.623738953;1
906;18;f;r;c;n;n;1;series1c;8;1;10;0;1;3;4;nc;0;0;1;0;1;0.922721411887;CQGX;-99;-99;3d_4u_nc_s_a.png;3d_4u_nc_d_a.png;249.797329697;1
906;18;f;r;c;n;n;1;series1c;9;1;-10;0;7;1;8;nc;0;0;1;0;1;0.848560614017;DBZH;-99;-99;1d_8u_nc_s_g.png;1d_8u_nc_d_g.png;256.820781248;1
906;18;f;r;c;n;n;1;series1c;10;0;-10;0;8;2;4;nc;0;0;1;0;0;0.586170448485;TPWY;TPWY;1;2d_4u_nc_s_h.png;2d_4u_nc_s_h.png;268.03184151;1
906;18;f;r;c;n;n;1;series1c;11;0;10;0;1;1;8;nc;0;0;9;0;1;1.02945104308;BPQM;BPQM;1;1d_8u_nc_s_a.png;1d_8u_nc_s_a.png;279.976651702;1
906;18;f;r;c;n;n;1;series1c;12;0;-10;0;1;1;4;nc;0;0;9;0;1;0.854686399107;ZFND;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_s_a.png;287.550645958;1
906;18;f;r;c;n;n;1;series1c;13;1;-10;0;6;1;6;nc;0;0;1;0;1;0.684591756086;QGZN;-99;-99;1d_6u_nc_s_f.png;1d_6u_nc_d_f.png;294.474005662;1
906;18;f;r;c;n;n;1;series1c;14;0;-10;0;5;3;8;nc;0;0;9;0;1;0.911484168842;YVPT;-99;-99;3d_8u_nc_s_e.png;3d_8u_nc_s_e.png;301.463868933;1
906;18;f;r;c;n;n;1;series1c;15;1;10;0;4;3;6;nc;0;0;1;0;1;0.695966669969;RVPQ;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;308.270433956;1
906;18;f;r;c;n;n;1;series1c;16;0;-10;0;8;1;4;nc;0;0;1;0;0;0.639565984049;NVXF;-99;-99;1d_4u_nc_s_h.png;1d_4u_nc_s_h.png;314.876809597;1
906;18;f;r;c;n;n;1;series1c;17;1;10;0;4;2;6;nc;0;0;9;0;0;0.622018067312;VPTR;VPTR;1;2d_6u_nc_s_d.png;2d_6u_nc_d_d.png;325.003463105;1
