subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
31;18;m;r;c;n;n;1;series1c;0;1;-10;0;7;1;8;nc;0;0;1;0;1;1.00307773659;GXKQ;-99;-99;1d_8u_nc_s_g.png;1d_8u_nc_d_g.png;198.946633642;1
31;18;m;r;c;n;n;1;series1c;1;1;-10;0;5;2;6;nc;0;0;1;0;1;0.977028935216;DFWX;-99;-99;2d_6u_nc_s_e.png;2d_6u_nc_d_e.png;207.611590562;1
31;18;m;r;c;n;n;1;series1c;2;0;10;0;1;2;4;nc;0;0;9;0;1;0.689959919546;CZFN;-99;-99;2d_4u_nc_s_a.png;2d_4u_nc_s_a.png;215.374141304;1
31;18;m;r;c;n;n;1;series1c;3;1;-10;0;4;1;4;nc;0;0;1;0;1;0.844342694152;ZVBK;-99;-99;1d_4u_nc_s_d.png;1d_4u_nc_d_d.png;222.802445508;1
31;18;m;r;c;n;n;1;series1c;4;1;10;0;3;3;6;nc;0;0;1;0;1;1.15336167486;XTCF;-99;-99;3d_6u_nc_s_c.png;3d_6u_nc_d_c.png;230.130491662;1
31;18;m;r;c;n;n;1;series1c;5;1;-10;0;1;1;6;nc;0;0;1;0;1;0.784328438342;BLCP;BLCP;1;1d_6u_nc_s_a.png;1d_6u_nc_d_a.png;240.616946285;1
31;18;m;r;c;n;n;1;series1c;6;0;10;0;6;1;6;nc;0;0;9;0;1;0.878982467111;NSWH;-99;-99;1d_6u_nc_s_f.png;1d_6u_nc_s_f.png;248.128918789;1
31;18;m;r;c;n;n;1;series1c;7;1;-10;0;5;3;4;nc;0;0;1;0;1;0.779454232659;XMYR;-99;-99;3d_4u_nc_s_e.png;3d_4u_nc_d_e.png;254.871973351;1
31;18;m;r;c;n;n;1;series1c;8;1;10;0;8;1;8;nc;0;0;9;0;0;1.37720813323;PGJQ;-99;-99;1d_8u_nc_s_h.png;1d_8u_nc_d_h.png;262.283559485;1
31;18;m;r;c;n;n;1;series1c;9;0;-10;0;2;3;8;nc;0;0;9;0;1;1.115757728;GDVH;-99;-99;3d_8u_nc_s_b.png;3d_8u_nc_s_b.png;271.541797739;1
31;18;m;r;c;n;n;1;series1c;10;0;-10;0;1;1;8;nc;0;0;9;0;1;1.08309278823;TPLH;-99;-99;1d_8u_nc_s_a.png;1d_8u_nc_s_a.png;278.66103356;1
31;18;m;r;c;n;n;1;series1c;11;1;10;0;2;1;6;nc;0;0;1;0;1;0.676165924408;RLWC;-99;-99;1d_6u_nc_s_b.png;1d_6u_nc_d_b.png;285.746612212;1
31;18;m;r;c;n;n;1;series1c;12;1;-10;0;1;2;8;nc;0;0;1;0;1;0.974385559559;QYSD;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_d_a.png;292.748825719;1
31;18;m;r;c;n;n;1;series1c;13;0;-10;0;8;1;6;nc;0;0;9;0;1;0.850736199412;YFKH;-99;-99;1d_6u_nc_s_h.png;1d_6u_nc_s_h.png;299.659126095;1
31;18;m;r;c;n;n;1;series1c;14;0;-10;0;7;3;4;nc;0;0;9;0;1;0.79885898577;BTGM;-99;-99;3d_4u_nc_s_g.png;3d_4u_nc_s_g.png;306.460788214;1
31;18;m;r;c;n;n;1;series1c;15;0;-10;0;8;1;4;nc;0;0;9;0;1;0.850467370823;QNSJ;QNSJ;1;1d_4u_nc_s_h.png;1d_4u_nc_s_h.png;316.972262839;1
