subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
904;18;m;r;n;n;n;1;series1c;0;0;-10;0;4;1;6;nc;0;0;9;0;1;1.4652376771;NKHP;-99;-99;1d_6u_nc_s_d.png;1d_6u_nc_s_d.png;198.590726387;1
904;18;m;r;n;n;n;1;series1c;1;0;-10;0;7;2;4;nc;0;0;9;0;1;0.705255471927;WYJP;-99;-99;2d_4u_nc_s_g.png;2d_4u_nc_s_g.png;208.200074752;1
904;18;m;r;n;n;n;1;series1c;2;0;-10;0;4;1;4;nc;0;0;9;0;1;1.04645567184;TZDB;-99;-99;1d_4u_nc_s_d.png;1d_4u_nc_s_d.png;217.008601301;1
904;18;m;r;n;n;n;1;series1c;3;0;10;0;8;2;8;nc;0;0;9;0;1;0.975268166658;YKQR;-99;-99;2d_8u_nc_s_h.png;2d_8u_nc_s_h.png;224.933156807;1
904;18;m;r;n;n;n;1;series1c;4;1;-10;0;8;3;6;nc;0;0;1;0;1;1.3973164419;WXMJ;WXMJ;1;3d_6u_nc_s_h.png;3d_6u_nc_d_h.png;237.929202752;1
904;18;m;r;n;n;n;1;series1c;5;0;-10;0;1;3;6;nc;0;0;9;0;1;1.23341414388;KFZM;-99;-99;3d_6u_nc_s_a.png;3d_6u_nc_s_a.png;247.237675968;1
904;18;m;r;n;n;n;1;series1c;6;1;10;0;7;1;8;nc;0;0;9;0;0;1.15762205987;VYMP;-99;-99;1d_8u_nc_s_g.png;1d_8u_nc_d_g.png;255.26209349;1
904;18;m;r;n;n;n;1;series1c;7;1;-10;0;6;2;8;nc;0;0;9;0;0;1.21286932559;NWMR;-99;-99;2d_8u_nc_s_f.png;2d_8u_nc_d_f.png;263.536872897;1
904;18;m;r;n;n;n;1;series1c;8;0;-10;0;6;3;8;nc;0;0;9;0;1;0.981457382761;KVDC;KVDC;1;3d_8u_nc_s_f.png;3d_8u_nc_s_f.png;278.885493387;1
904;18;m;r;n;n;n;1;series1c;9;1;10;0;8;2;8;nc;0;0;9;0;0;1.05832722489;PKBM;-99;-99;2d_8u_nc_s_h.png;2d_8u_nc_d_h.png;287.293159606;1
904;18;m;r;n;n;n;1;series1c;10;0;10;0;8;3;4;nc;0;0;9;0;1;0.896561100992;ZJYH;-99;-99;3d_4u_nc_s_h.png;3d_4u_nc_s_h.png;294.600464042;1
904;18;m;r;n;n;n;1;series1c;11;0;-10;0;2;2;6;nc;0;0;9;0;1;0.934785817954;XDFN;-99;-99;2d_6u_nc_s_b.png;2d_6u_nc_s_b.png;301.923941961;1
904;18;m;r;n;n;n;1;series1c;12;0;-10;0;3;1;6;nc;0;0;9;0;1;0.819953516184;ZTPV;-99;-99;1d_6u_nc_s_c.png;1d_6u_nc_s_c.png;308.914270582;1
904;18;m;r;n;n;n;1;series1c;13;0;10;0;5;1;6;nc;0;0;9;0;1;0.741122717358;PJDS;PJDS;1;1d_6u_nc_s_e.png;1d_6u_nc_s_e.png;320.742355213;1
904;18;m;r;n;n;n;1;series1c;14;0;10;0;3;3;8;nc;0;0;9;0;1;0.898190111533;TBFH;-99;-99;3d_8u_nc_s_c.png;3d_8u_nc_s_c.png;329.367104511;1
904;18;m;r;n;n;n;1;series1c;15;1;-10;0;4;3;6;nc;0;0;9;0;0;0.955890137498;MPJW;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;336.607467052;1
904;18;m;r;n;n;n;1;series1c;16;0;-10;0;8;3;8;nc;0;0;9;0;1;0.772220975399;SLPV;SLPV;1;3d_8u_nc_s_h.png;3d_8u_nc_s_h.png;348.40239206;1
904;18;m;r;n;n;n;1;series1c;17;0;-10;0;5;1;8;nc;0;0;9;0;1;0.878563762817;YCKR;-99;-99;1d_8u_nc_s_e.png;1d_8u_nc_s_e.png;357.76150142;1
904;18;m;r;n;n;n;1;series1c;18;1;-10;0;6;1;8;nc;0;0;9;0;0;0.941857379221;CYVN;-99;-99;1d_8u_nc_s_f.png;1d_8u_nc_d_f.png;364.884776019;1
904;18;m;r;n;n;n;1;series1c;19;1;10;0;2;1;6;nc;0;0;9;0;0;0.623897388548;CPNH;-99;-99;1d_6u_nc_s_b.png;1d_6u_nc_d_b.png;371.758092928;1
904;18;m;r;n;n;n;1;series1c;20;0;10;0;6;3;6;nc;0;0;9;0;1;1.33243392155;BXMC;-99;-99;3d_6u_nc_s_f.png;3d_6u_nc_s_f.png;379.198482719;1
904;18;m;r;n;n;n;1;series1c;21;1;-10;0;5;1;6;nc;0;0;9;0;0;0.828790905507;MFQD;-99;-99;1d_6u_nc_s_e.png;1d_6u_nc_d_e.png;386.289048822;1
904;18;m;r;n;n;n;1;series1c;22;0;-10;0;3;3;6;nc;0;0;1;0;0;1.25659006875;KDLM;-99;-99;3d_6u_nc_s_c.png;3d_6u_nc_s_c.png;393.863017478;1
904;18;m;r;n;n;n;1;series1c;23;1;10;0;5;1;4;nc;0;0;1;0;1;1.07011458254;MTCW;MTCW;1;1d_4u_nc_s_e.png;1d_4u_nc_d_e.png;406.775455388;1
904;18;m;r;n;n;n;1;series1c;24;1;-10;0;8;1;4;nc;0;0;1;0;1;1.39571132464;KNQD;KNQD;1;1d_4u_nc_s_h.png;1d_4u_nc_d_h.png;419.554465472;1
904;18;m;r;n;n;n;1;series1c;25;1;-10;0;7;1;4;nc;0;0;1;0;1;0.995638905209;DMVF;-99;-99;1d_4u_nc_s_g.png;1d_4u_nc_d_g.png;427.144927042;1
904;18;m;r;n;n;n;1;series1c;26;0;-10;0;7;2;6;nc;0;0;9;0;1;1.15413477694;BPVC;BPVC;1;2d_6u_nc_s_g.png;2d_6u_nc_s_g.png;440.024228368;1
904;18;m;r;n;n;n;1;series1c;27;0;-10;0;5;3;6;nc;0;0;9;0;1;0.889480721933;DPJT;DPJT;1;3d_6u_nc_s_e.png;3d_6u_nc_s_e.png;466.433298318;1
904;18;m;r;n;n;n;1;series1c;28;0;-10;0;6;3;4;nc;0;0;9;0;1;0.75843084784;QYRC;-99;-99;3d_4u_nc_s_f.png;3d_4u_nc_s_f.png;473.756849908;1
904;18;m;r;n;n;n;1;series1c;29;0;10;0;7;3;8;nc;0;0;9;0;1;0.828810247709;ZJMB;-99;-99;3d_8u_nc_s_g.png;3d_8u_nc_s_g.png;480.696893673;1
904;18;m;r;n;n;n;1;series1c;30;0;10;0;7;3;4;nc;0;0;9;0;1;0.896399252379;FWKR;FWKR;1;3d_4u_nc_s_g.png;3d_4u_nc_s_g.png;491.941085683;1
904;18;m;r;n;n;n;1;series1c;31;1;10;0;2;3;6;nc;0;0;9;0;0;0.786163564946;MCGV;-99;-99;3d_6u_nc_s_b.png;3d_6u_nc_d_b.png;499.498169745;1
904;18;m;r;n;n;n;1;series1c;32;0;-10;0;8;2;6;nc;0;0;9;0;1;0.812305955886;HJGB;-99;-99;2d_6u_nc_s_h.png;2d_6u_nc_s_h.png;506.688637403;1
904;18;m;r;n;n;n;1;series1c;33;1;-10;0;3;3;6;nc;0;0;9;0;0;1.03107009808;GDKN;-99;-99;3d_6u_nc_s_c.png;3d_6u_nc_d_c.png;513.878688918;1
904;18;m;r;n;n;n;1;series1c;34;1;-10;0;5;2;4;nc;0;0;1;0;1;0.913979026809;DGLP;-99;-99;2d_4u_nc_s_e.png;2d_4u_nc_d_e.png;520.919062609;1
904;18;m;r;n;n;n;1;series1c;35;0;10;0;2;1;8;nc;0;0;9;0;1;0.941640917386;GCVQ;-99;-99;1d_8u_nc_s_b.png;1d_8u_nc_s_b.png;531.812722951;1
904;18;m;r;n;n;n;1;series1c;36;1;10;0;5;2;8;nc;0;0;9;0;0;0.808291882742;HDBF;HDBF;1;2d_8u_nc_s_e.png;2d_8u_nc_d_e.png;544.174885533;1
904;18;m;r;n;n;n;1;series1c;37;1;-10;0;6;1;6;nc;0;0;1;0;1;1.21561705423;RNFS;RNFS;1;1d_6u_nc_s_f.png;1d_6u_nc_d_f.png;555.785764206;1
904;18;m;r;n;n;n;1;series1c;38;0;-10;0;7;1;4;nc;0;0;9;0;1;0.9714520665;LRWN;-99;-99;1d_4u_nc_s_g.png;1d_4u_nc_s_g.png;570.600188985;1
904;18;m;r;n;n;n;1;series1c;39;0;10;0;1;1;4;nc;0;0;9;0;1;0.795781752968;CQRT;-99;-99;1d_4u_nc_s_a.png;1d_4u_nc_s_a.png;577.640311512;1
904;18;m;r;n;n;n;1;series1c;40;1;10;0;1;1;8;nc;0;0;1;0;1;1.08432454942;GZYX;-99;-99;1d_8u_nc_s_a.png;1d_8u_nc_d_a.png;584.964064204;1
904;18;m;r;n;n;n;1;series1c;41;1;-10;0;3;3;4;nc;0;0;1;0;1;0.888717843249;FMXJ;-99;-99;3d_4u_nc_s_c.png;3d_4u_nc_d_c.png;594.039491915;1
904;18;m;r;n;n;n;1;series1c;42;1;-10;0;2;2;4;nc;0;0;1;0;1;0.778226440714;PCTM;-99;-99;2d_4u_nc_s_b.png;2d_4u_nc_d_b.png;602.681186393;1
