subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns
917;18;m;r;n;n;n;1;series1c;0;1;10;0;3;3;6;nc;0;0;9;0;0;1.54151397917;MLCP;MLCP;1;3d_6u_nc_s_c.png;3d_6u_nc_d_c.png;221.7621807;1
917;18;m;r;n;n;n;1;series1c;1;1;10;0;6;3;4;nc;0;0;1;0;1;1.59670021501;JVDP;-99;-99;3d_4u_nc_s_f.png;3d_4u_nc_d_f.png;233.740412723;1
917;18;m;r;n;n;n;1;series1c;2;0;10;0;5;2;8;nc;0;0;9;0;1;2.21574440718;DGSY;-99;-99;2d_8u_nc_s_e.png;2d_8u_nc_s_e.png;244.851203613;1
917;18;m;r;n;n;n;1;series1c;3;0;10;0;8;3;8;nc;0;0;9;0;1;2.72185868621;VMKJ;-99;-99;3d_8u_nc_s_h.png;3d_8u_nc_s_h.png;254.493557187;1
917;18;m;r;n;n;n;1;series1c;4;1;10;0;5;2;4;nc;0;0;9;0;0;1.8422638036;TPJX;-99;-99;2d_4u_nc_s_e.png;2d_4u_nc_d_e.png;262.784955042;1
917;18;m;r;n;n;n;1;series1c;5;1;10;0;4;2;4;nc;0;0;9;0;0;1.59722785976;YSFK;-99;-99;2d_4u_nc_s_d.png;2d_4u_nc_d_d.png;271.059883839;1
917;18;m;r;n;n;n;1;series1c;6;1;10;0;8;2;8;nc;0;0;1;0;1;1.44384565695;XBHW;XBHW;1;2d_8u_nc_s_h.png;2d_8u_nc_d_h.png;283.705427175;1
917;18;m;r;n;n;n;1;series1c;7;1;-10;0;4;3;6;nc;0;0;1;0;1;1.6667555082;FVBN;-99;-99;3d_6u_nc_s_d.png;3d_6u_nc_d_d.png;292.313750081;1
917;18;m;r;n;n;n;1;series1c;8;0;10;0;1;2;4;nc;0;0;9;0;1;1.35290530299;SMXC;-99;-99;2d_4u_nc_s_a.png;2d_4u_nc_s_a.png;300.254536963;1
917;18;m;r;n;n;n;1;series1c;9;1;-10;0;6;3;6;nc;0;0;1;0;1;1.45333586679;QZFX;-99;-99;3d_6u_nc_s_f.png;3d_6u_nc_d_f.png;308.062325795;1
917;18;m;r;n;n;n;1;series1c;10;0;-10;0;4;3;8;nc;0;0;1;0;0;1.62350712804;GNVK;GNVK;1;3d_8u_nc_s_d.png;3d_8u_nc_s_d.png;321.608764933;1
917;18;m;r;n;n;n;1;series1c;11;0;10;0;1;2;8;nc;0;0;9;0;1;1.87116252226;GXZJ;-99;-99;2d_8u_nc_s_a.png;2d_8u_nc_s_a.png;330.133447187;1
917;18;m;r;n;n;n;1;series1c;12;0;-10;0;2;1;4;nc;0;0;9;0;1;1.34912958529;PMGS;PMGS;1;1d_4u_nc_s_b.png;1d_4u_nc_s_b.png;342.078573556;1
917;18;m;r;n;n;n;1;series1c;13;0;-10;0;5;2;6;nc;0;0;9;0;1;1.71004484838;VXGL;-99;-99;2d_6u_nc_s_e.png;2d_6u_nc_s_e.png;351.103967348;1
917;18;m;r;n;n;n;1;series1c;14;1;-10;0;4;3;8;nc;0;0;1;0;1;1.3208671692;TLWC;-99;-99;3d_8u_nc_s_d.png;3d_8u_nc_d_d.png;358.661280803;1
917;18;m;r;n;n;n;1;series1c;15;1;-10;0;1;2;8;nc;0;0;1;0;1;1.72466331003;NLDM;NLDM;1;2d_8u_nc_s_a.png;2d_8u_nc_d_a.png;373.075215687;1
917;18;m;r;n;n;n;1;series1c;16;1;-10;0;2;1;8;nc;0;0;1;0;1;1.87719815236;STLZ;-99;-99;1d_8u_nc_s_b.png;1d_8u_nc_d_b.png;381.199436913;1
917;18;m;r;n;n;n;1;series1c;17;1;-10;0;8;3;6;nc;0;0;1;0;1;1.23056027338;GKQN;-99;-99;3d_6u_nc_s_h.png;3d_6u_nc_d_h.png;388.723467505;1
917;18;m;r;n;n;n;1;series1c;18;1;-10;0;7;3;6;nc;0;0;1;0;1;1.17745531874;PHYQ;-99;-99;3d_6u_nc_s_g.png;3d_6u_nc_d_g.png;396.030533422;1
917;18;m;r;n;n;n;1;series1c;19;0;-10;0;8;1;6;nc;0;0;1;0;0;1.12710009008;FMGR;-99;-99;1d_6u_nc_s_h.png;1d_6u_nc_s_h.png;403.270731247;1
917;18;m;r;n;n;n;1;series1c;20;1;-10;0;2;2;8;nc;0;0;1;0;1;1.41541541855;PRBK;-99;-99;2d_8u_nc_s_b.png;2d_8u_nc_d_b.png;410.794823848;1
917;18;m;r;n;n;n;1;series1c;21;0;-10;0;5;1;4;nc;0;0;9;0;1;1.76575360896;PWCY;-99;-99;1d_4u_nc_s_e.png;1d_4u_nc_s_e.png;418.418927456;1
917;18;m;r;n;n;n;1;series1c;22;1;-10;0;1;3;4;nc;0;0;1;0;1;1.13500907236;KRMF;-99;-99;3d_4u_nc_s_a.png;3d_4u_nc_d_a.png;425.575965057;1
917;18;m;r;n;n;n;1;series1c;23;1;10;0;4;3;4;nc;0;0;1;0;1;1.17651522931;HQLR;-99;-99;3d_4u_nc_s_d.png;3d_4u_nc_d_d.png;432.799457735;1
917;18;m;r;n;n;n;1;series1c;24;1;-10;0;7;3;4;nc;0;0;1;0;1;1.16244147908;JBZF;JBZF;1;3d_4u_nc_s_g.png;3d_4u_nc_d_g.png;445.345190027;1
917;18;m;r;n;n;n;1;series1c;25;1;10;0;7;1;6;nc;0;0;1;0;1;1.1871497598;GTMR;GTMR;1;1d_6u_nc_s_g.png;1d_6u_nc_d_g.png;457.807214255;1
917;18;m;r;n;n;n;1;series1c;26;1;-10;0;1;1;6;nc;0;0;1;0;1;1.10450352612;RKPD;-99;-99;1d_6u_nc_s_a.png;1d_6u_nc_d_a.png;465.180691729;1
917;18;m;r;n;n;n;1;series1c;27;1;-10;0;2;3;4;nc;0;0;1;0;1;1.16862046926;QMFR;-99;-99;3d_4u_nc_s_b.png;3d_4u_nc_d_b.png;472.087486912;1
917;18;m;r;n;n;n;1;series1c;28;0;10;0;4;2;6;nc;0;0;9;0;1;1.80722876144;KSQB;-99;-99;2d_6u_nc_s_d.png;2d_6u_nc_s_d.png;479.594981601;1
