instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,struc_judge_respond.rt,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
0,11,11,11,1,Instructions/instr_11.png,3,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,12,12,1,Instructions/instr_12.png,3,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,13,13,1,Instructions/instr_13.png,3,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,14,14,1,Instructions/instr_14.png,3,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,15,15,1,Instructions/instr_15.png,3,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,16,16,1,Instructions/instr_16.png,5,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.877735,1,1,1.941485,0,0,0,5,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1.105325,9,1,0.904395,0,1,1,2,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1.145555,9,1,1.152825,0,2,2,1,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.72118,1,1,2.218455,0,3,3,3,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1.21562,9,1,1.24929,0,4,4,6,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1.046815,9,1,1.799155,0,5,5,4,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.855255,1,1,1.166875,0,6,6,7,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.703655,9,1,0.784275,0,7,7,0,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,0,0,0,1,Stimuli/practiceListCubes.xlsx,Instructions/instr_practice_B.png,Practice trials completed,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,0,,1,1,1.60633,0,0,0,21,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_d_5_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.64399,9,1,1.21766,0,1,1,9,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_d_5.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.829205,9,1,0.989355,0,2,2,15,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_d_2_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.5861,1,1,0.656765,0,3,3,12,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_s_1_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.995525,9,1,0.684285,0,4,4,11,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_d_6.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.598775,1,1,0.80418,0,5,5,1,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_d_1.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.97605,9,1,1.16863,0,6,6,5,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_d_3.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.635895,1,1,0.751445,0,7,7,22,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_s_6_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.61298,1,1,1.167975,0,8,8,13,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_d_1_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.606265,1,1,0.71771,0,9,9,8,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_s_5.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.581105,9,1,0.837485,0,10,10,17,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_d_3_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.627475,9,1,0.788915,0,11,11,3,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_d_2.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.672285,9,1,1.22049,0,12,12,2,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_s_2.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.640725,9,1,0.78374,0,13,13,20,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_s_5_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.69673,1,1,0.716695,0,14,14,7,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_d_4.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.777845,9,1,0.84949,0,15,15,10,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_s_6.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.64075,9,1,0.701705,0,16,16,18,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_s_4_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.532455,1,0,0.966325,0,17,17,19,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_d_4_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.814015,9,1,1.351805,0,18,18,23,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_d_6_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.98902,1,1,0.51654,0,19,19,6,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_s_4.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.707265,1,1,0.601625,0,20,20,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.639235,1,1,0.483425,0,21,21,4,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_s_3.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.74287,9,1,0.917465,0,22,22,14,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_s_2_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.64165,1,1,1.223375,0,23,23,0,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_s_1.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListCubes1.xlsx,Instructions/instr_19.png,Progress: 24 of 192 trials completed,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.607405,1,1,0.583865,0,0,0,5,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.555755,9,1,0.788435,0,1,1,7,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.51355,9,1,0.46922,0,2,2,3,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.73275,1,1,0.83289,0,3,3,6,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.54127,1,1,0.50334,0,4,4,0,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.819965,1,1,1.53366,0,5,5,1,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.497495,9,0,1.39982,0,6,6,4,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_d.png,1,1,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.80661,9,1,1.307995,0,7,7,2,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_s.png,0,9,,,,,,,,,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.67332,9,1,0.75102,0,0,0,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.878215,1,1,0.855665,0,1,1,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.80849,1,1,0.807975,0,2,2,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.722115,9,1,1.02037,0,3,3,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.587775,1,1,0.7575,0,4,4,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.720275,1,1,1.382955,0,5,5,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.583575,1,1,0.80821,0,6,6,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.74744,9,1,0.821435,0,7,7,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.70513,1,1,1.083295,0,8,8,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.62763,1,1,1.45546,0,9,9,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.882555,1,1,1.067945,0,10,10,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.63746,1,1,1.355765,0,11,11,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.66535,1,1,1.33492,0,12,12,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.68403,9,1,0.773755,0,13,13,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.690245,9,1,0.784185,0,14,14,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,0,0.7859,1,1,1.13406,0,15,15,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.4687,9,1,0.885365,0,16,16,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.545635,1,1,0.80494,0,17,17,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.549025,9,1,0.659495,0,18,18,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1.11292,9,1,1.1517,0,19,19,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.8979,1,1,1.022775,0,20,20,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.75611,9,1,0.97075,0,21,21,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.73793,1,1,0.938375,0,22,22,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.612825,9,1,0.59025,0,23,23,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.55433,9,1,0.731395,0,0,0,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.590435,1,1,0.67468,0,1,1,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.566305,9,1,0.77331,0,2,2,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.729565,1,1,0.687885,0,3,3,17,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_d_9_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.75164,9,1,0.84002,0,4,4,6,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_s_10.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.62568,9,1,0.640245,0,5,5,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.453395,1,1,1.158045,0,6,6,20,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_s_11_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.75812,9,1,1.083935,0,7,7,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.45588,9,1,0.60025,0,8,8,18,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_s_10_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.51072,1,1,0.886175,0,9,9,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.45573,1,1,0.58325,0,10,10,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,,,,,,,,,c,3D
,,,,,,,19,female,B,2020-05-18_14h46.38.595,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.6788,1,1,0.58492,0,11,11,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,,,,,,,,,c,3D
