instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.78803,0,0,0,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,0.63947,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.42406,0,1,1,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,0.5893,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.652915,0,2,2,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,0.470795,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.4138,0,3,3,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,0.38846,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.41352,0,4,4,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,0.76324,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.6382,0,5,5,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,0.622795,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.45456,0,6,6,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,0.40141,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.43424,0,7,7,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,0.54483,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.15037,0,8,8,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,0.788845,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.399155,0,9,9,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,0.449885,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.432685,0,10,10,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,0.592625,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,1.184925,0,11,11,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,0.56738,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,0.918695,0,12,12,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,0.66349,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,0,1.00804,0,13,13,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,0.971045,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.948155,0,14,14,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,0.962755,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.40048,0,15,15,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,0.62379,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.713625,0,16,16,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,0.65621,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.333915,0,17,17,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,0.73524,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.470365,0,18,18,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,0.4389,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.51692,0,19,19,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,0.68467,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.601625,0,20,20,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,0.62465,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,0,1.25077,0,21,21,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,0.92027,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.39968,0,22,22,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,0.62413,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.46386,0,23,23,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,0.45438,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.622655,0,0,0,21,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_d_11_s.png,1,1,0.593315,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.58143,0,1,1,12,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_s_7_s.png,0,9,0.721815,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.469585,0,2,2,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,0.704775,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,0.21781,0,3,3,4,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_s_9.png,0,9,0.549675,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.501335,0,4,4,17,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_d_9_s.png,1,1,0.53438,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.468815,0,5,5,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,0.53073,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.454825,0,6,6,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,0.442565,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.283185,0,7,7,18,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_s_10_s.png,0,9,0.418085,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.413845,0,8,8,22,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_s_12_s.png,0,9,0.388055,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.317365,0,9,9,8,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_s_11.png,0,9,0.432915,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.68454,0,10,10,3,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_d_8.png,1,1,0.69026,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_14h17.27.164,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.301045,0,11,11,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,0.42091,,,,,,,,,s,3D
