instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,struc_judge_respond.rt,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.609215,1,1,0.43347,0,13,13,3,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_d_2.png,1,1,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.61067,1,1,0.769645,0,14,14,21,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_d_5_s.png,1,1,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.692195,9,1,1.28569,0,15,15,15,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_d_2_s.png,1,1,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.50313,9,1,0.900635,0,16,16,0,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_s_1.png,0,9,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.492845,1,1,0.468295,0,17,17,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.491205,1,1,0.43527,0,18,18,17,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_d_3_s.png,1,1,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.61264,1,1,0.59575,0,19,19,9,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_d_5.png,1,1,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.865505,9,1,0.51775,0,20,20,12,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_s_1_s.png,0,9,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.611075,9,1,0.95075,0,21,21,14,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_s_2_s.png,0,9,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.6195,9,1,0.569885,0,22,22,19,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_d_4_s.png,1,1,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.600465,9,1,0.65167,0,23,23,10,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_s_6.png,0,9,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListCubes1.xlsx,Instructions/instr_19.png,Progress: 24 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.613995,1,1,0.60362,0,0,0,0,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_s.png,0,9,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.925125,9,1,0.870015,0,1,1,7,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_s.png,0,9,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.568315,1,1,0.58483,0,2,2,4,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_d.png,1,1,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,0,0.46946,9,1,0.78683,0,3,3,2,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_s.png,0,9,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.893635,9,1,0.618075,0,4,4,3,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_d.png,1,1,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.8561,1,1,1.21665,0,5,5,6,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_d.png,1,1,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.603235,9,1,0.785615,0,6,6,1,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_d.png,1,1,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,0,0.55586,1,1,0.973155,0,7,7,5,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_s.png,0,9,,,,,,,,,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.702495,9,1,0.403845,0,0,0,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.70232,9,1,0.90154,0,1,1,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1.057115,9,1,0.86969,0,2,2,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.71289,1,1,0.635595,0,3,3,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1.10744,9,1,0.833965,0,4,4,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.62516,1,1,0.452165,0,5,5,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.67891,1,1,0.617065,0,6,6,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.932255,1,1,0.43495,0,7,7,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.57921,9,1,0.40389,0,8,8,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.55731,1,1,0.61457,0,9,9,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.733935,9,1,1.266105,0,10,10,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.54915,9,1,0.859925,0,11,11,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.580265,1,1,0.734625,0,12,12,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.89634,9,1,0.589305,0,13,13,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,0,0.659245,9,1,1.334125,0,14,14,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1.014325,1,1,0.784405,0,15,15,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1.068435,9,1,0.735365,0,16,16,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.647545,1,1,0.653055,0,17,17,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.620385,9,1,0.601735,0,18,18,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.495785,9,1,0.667405,0,19,19,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.598335,1,1,0.56829,0,20,20,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.61478,9,1,0.785175,0,21,21,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.675985,1,1,1.059115,0,22,22,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.535115,9,1,0.70618,0,23,23,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.838775,9,1,0.56134,0,0,0,19,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_d_10_s.png,1,1,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.662765,1,1,0.535025,0,1,1,0,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_s_7.png,0,9,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.465865,1,1,0.81657,0,2,2,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.698225,9,1,0.651575,0,3,3,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.769045,9,1,0.68533,0,4,4,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.76497,1,1,1.014185,0,5,5,20,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_s_11_s.png,0,9,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.795775,9,1,0.76876,0,6,6,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,0,0.815175,1,1,0.748435,0,7,7,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,9,1,0.60788,9,1,1.323085,0,8,8,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1.061075,1,1,0.40205,0,9,9,8,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_s_11.png,0,9,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.61421,1,1,0.50448,0,10,10,5,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_d_9.png,1,1,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-21_06h53.11.279,Remembering_Displays,2020.1.2,MacIntel,60,1,1,0.528485,1,1,1.30927,0,11,11,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,,,,,,,,,s,3D
