subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
225;20;m;r;n;n;n;1;series1c;0;1;0;0;19;0;6;nc;0;0;1;0;1;0.927321362542;MDRP;MDRP;1;6u_s_20.png;6u_d_20.png;206.043786719;1;1;simple
225;20;m;r;n;n;n;1;series1c;1;1;0;0;3;0;8;nc;0;0;1;0;1;0.99998279498;CQSH;-99;-99;8u_s_4.png;8u_d_4.png;215.159508332;1;1;simple
225;20;m;r;n;n;n;1;series1c;2;0;0;0;15;0;8;nc;0;0;9;0;1;1.13772816397;BVFQ;BVFQ;1;8u_s_16.png;8u_s_16.png;228.408058575;1;1;simple
225;20;m;r;n;n;n;1;series1c;3;1;0;0;17;0;6;nc;0;0;1;0;1;1.21904376987;FPBX;FPVX;0;6u_s_18.png;6u_d_18.png;242.056525146;1;1;simple
225;20;m;r;n;n;n;1;series1c;4;1;0;0;7;0;4;nc;0;0;9;0;0;2.51494339819;RHLG;-99;-99;4u_s_8.png;4u_d_8.png;251.638854344;1;1;simple
225;20;m;r;n;n;n;1;series1c;5;0;0;0;10;0;6;nc;0;0;9;0;1;1.77544244321;ZLYP;-99;-99;6u_s_11.png;6u_s_11.png;260.387862485;1;1;simple
225;20;m;r;n;n;n;1;series1c;6;1;0;0;23;0;4;nc;0;0;1;0;1;1.12387985643;BGZR;BGZR;1;4u_s_24.png;4u_d_24.png;272.419836835;1;1;simple
225;20;m;r;n;n;n;1;series1c;7;1;0;0;7;0;6;nc;0;0;9;0;0;1.31114004122;WPNT;-99;-99;6u_s_8.png;6u_d_8.png;282.152136694;1;1;simple
225;20;m;r;n;n;n;1;series1c;8;1;0;0;22;0;8;nc;0;0;1;0;1;1.16230310709;MNTC;-99;-99;8u_s_23.png;8u_d_23.png;290.951182746;1;1;simple
225;20;m;r;n;n;n;1;series1c;9;0;0;0;21;0;6;nc;0;0;9;0;1;1.38462279143;ZRVC;-99;-99;6u_s_22.png;6u_s_22.png;299.016970282;1;1;simple
225;20;m;r;n;n;n;1;series1c;10;0;0;0;8;0;6;nc;0;0;9;0;1;1.31700125081;YCGV;-99;-99;6u_s_9.png;6u_s_9.png;306.84941901;1;1;simple
225;20;m;r;n;n;n;1;series1c;11;1;0;0;20;0;4;nc;0;0;1;0;1;1.66538312472;RHSK;-99;-99;4u_s_21.png;4u_d_21.png;314.898565878;1;1;simple
225;20;m;r;n;n;n;1;series1c;12;1;0;0;13;0;6;nc;0;0;1;0;1;1.21711981529;CVTD;-99;-99;6u_s_14.png;6u_d_14.png;322.464387824;1;1;simple
225;20;m;r;n;n;n;1;series1c;13;1;0;0;16;0;8;nc;0;0;9;0;0;1.56414852187;DYWP;-99;-99;8u_s_17.png;8u_d_17.png;330.346864503;1;1;simple
225;20;m;r;n;n;n;1;series1c;14;1;0;0;10;0;8;nc;0;0;9;0;0;1.58589458151;TSMB;-99;-99;8u_s_11.png;8u_d_11.png;339.429181024;1;1;simple
