subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
223;19;f;r;c;n;n;1;series1c;0;1;0;0;6;0;4;nc;0;0;1;0;1;1.11568659882;HMVD;-99;-99;4u_s_7.png;4u_d_7.png;214.858414268;1;1;simple
223;19;f;r;c;n;n;1;series1c;1;0;0;0;6;0;4;nc;0;0;9;0;1;1.39137957268;LCBP;-99;-99;4u_s_7.png;4u_s_7.png;223.640792788;1;1;simple
223;19;f;r;c;n;n;1;series1c;2;1;0;0;13;0;6;nc;0;0;1;0;1;0.982453196077;JLKY;-99;-99;6u_s_14.png;6u_d_14.png;231.273314744;1;1;simple
223;19;f;r;c;n;n;1;series1c;3;1;0;0;22;0;8;nc;0;0;9;0;0;1.49678234139;WLZK;-99;-99;8u_s_23.png;8u_d_23.png;239.539041427;1;1;simple
223;19;f;r;c;n;n;1;series1c;4;0;0;0;7;0;4;nc;0;0;9;0;1;1.53655030776;ZXPH;ZXPH;1;4u_s_8.png;4u_s_8.png;253.204181266;1;1;simple
223;19;f;r;c;n;n;1;series1c;5;1;0;0;9;0;6;nc;0;0;1;0;1;1.06659647787;SQWD;-99;-99;6u_s_10.png;6u_d_10.png;261.086715296;1;1;simple
223;19;f;r;c;n;n;1;series1c;6;0;0;0;15;0;6;nc;0;0;9;0;1;1.52016379277;FMZC;-99;-99;6u_s_16.png;6u_s_16.png;269.002485988;1;1;simple
223;19;f;r;c;n;n;1;series1c;7;1;0;0;0;0;8;nc;0;0;1;0;1;1.34395502764;KCZG;KZCG;0;8u_s_1.png;8u_d_1.png;281.584435165;1;1;simple
223;19;f;r;c;n;n;1;series1c;8;1;0;0;22;0;4;nc;0;0;1;0;1;1.42060502851;NDPH;-99;-99;4u_s_23.png;4u_d_23.png;290.216856607;1;1;simple
223;19;f;r;c;n;n;1;series1c;9;1;0;0;16;0;4;nc;0;0;9;0;0;1.70893802773;VXDN;-99;-99;4u_s_17.png;4u_d_17.png;298.899216956;1;1;simple
