subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
226;19;f;r;n;n;n;1;series1c;0;1;0;0;7;0;6;nc;0;0;1;0;1;1.37210524129;MKDX;-99;-99;6u_s_8.png;6u_d_8.png;284.923292357;1;2;cubes
226;19;f;r;n;n;n;1;series1c;1;1;0;0;13;0;6;nc;0;0;1;0;1;1.08359746402;FKZT;-99;-99;6u_s_14.png;6u_d_14.png;294.415596562;1;2;cubes
226;19;f;r;n;n;n;1;series1c;2;1;0;0;2;0;6;nc;0;0;1;0;1;1.08785446454;DPRL;-99;-99;6u_s_3.png;6u_d_3.png;303.1075955;1;2;cubes
226;19;f;r;n;n;n;1;series1c;3;1;0;0;7;0;8;nc;0;0;9;0;0;1.35317544173;BSWR;BSWR;1;8u_s_8.png;8u_d_8.png;315.502562989;1;2;cubes
226;19;f;r;n;n;n;1;series1c;4;1;0;0;20;0;4;nc;0;0;1;0;1;1.436091376;RMLX;-99;-99;4u_s_21.png;4u_d_21.png;323.877474563;1;2;cubes
226;19;f;r;n;n;n;1;series1c;5;0;0;0;0;0;4;nc;0;0;9;0;1;1.6763897473;HRBQ;-99;-99;4u_s_1.png;4u_s_1.png;332.11899946;1;2;cubes
226;19;f;r;n;n;n;1;series1c;6;0;0;0;13;0;6;nc;0;0;9;0;1;1.66566020623;FMTQ;-99;-99;6u_s_14.png;6u_s_14.png;340.393452537;1;2;cubes
226;19;f;r;n;n;n;1;series1c;7;1;0;0;4;0;8;nc;0;0;9;0;0;1.57715720776;TCHX;TCHX;1;8u_s_5.png;8u_d_5.png;352.55544497;1;2;cubes
226;19;f;r;n;n;n;1;series1c;8;1;0;0;19;0;8;nc;0;0;9;0;0;1.47131900769;XPFM;-99;-99;8u_s_20.png;8u_d_20.png;360.379699063;1;2;cubes
226;19;f;r;n;n;n;1;series1c;9;1;0;0;2;0;4;nc;0;0;1;0;1;1.01310465485;MDKH;-99;-99;4u_s_3.png;4u_d_3.png;367.987035292;1;2;cubes
226;19;f;r;n;n;n;1;series1c;10;0;0;0;14;0;4;nc;0;0;9;0;1;1.28811552795;KWDB;-99;-99;4u_s_15.png;4u_s_15.png;376.211422392;1;2;cubes
226;19;f;r;n;n;n;1;series1c;11;1;0;0;2;0;8;nc;0;0;1;0;1;1.50721167075;PCJL;-99;-99;8u_s_3.png;8u_d_3.png;384.369591319;1;2;cubes
226;19;f;r;n;n;n;1;series1c;12;0;0;0;23;0;6;nc;0;0;9;0;1;1.15662581334;SYBL;-99;-99;6u_s_24.png;6u_s_24.png;391.993324366;1;2;cubes
226;19;f;r;n;n;n;1;series1c;13;1;0;0;0;0;6;nc;0;0;1;0;1;1.02603352303;DYGQ;-99;-99;6u_s_1.png;6u_d_1.png;399.350742017;1;2;cubes
226;19;f;r;n;n;n;1;series1c;14;0;0;0;6;0;8;nc;0;0;9;0;1;1.1594696925;BLRS;-99;-99;8u_s_7.png;8u_s_7.png;406.974575473;1;2;cubes
226;19;f;r;n;n;n;1;series1c;15;0;0;0;1;0;4;nc;0;0;9;0;1;0.996390111279;RWVT;-99;-99;4u_s_2.png;4u_s_2.png;414.515458578;1;2;cubes
226;19;f;r;n;n;n;1;series1c;16;1;0;0;0;0;8;nc;0;0;1;0;1;1.01471461216;PSYT;-99;-99;8u_s_1.png;8u_d_1.png;424.825220921;1;2;cubes
226;19;f;r;n;n;n;1;series1c;17;0;0;0;2;0;8;nc;0;0;9;0;1;1.00649700267;RDHL;-99;-99;8u_s_3.png;8u_s_3.png;432.649679246;1;2;cubes
226;19;f;r;n;n;n;1;series1c;18;0;0;0;4;0;6;nc;0;0;9;0;1;1.4932545349;QHYK;-99;-99;6u_s_5.png;6u_s_5.png;440.590708726;1;2;cubes
226;19;f;r;n;n;n;1;series1c;19;1;0;0;14;0;6;nc;0;0;1;0;1;0.933203266002;NMQL;-99;-99;6u_s_15.png;6u_d_15.png;447.864209197;1;2;cubes
226;19;f;r;n;n;n;1;series1c;20;1;0;0;1;0;8;nc;0;0;9;0;0;1.70050412137;MCHY;-99;-99;8u_s_2.png;8u_d_2.png;456.072390625;1;2;cubes
226;19;f;r;n;n;n;1;series1c;21;1;0;0;22;0;8;nc;0;0;1;0;1;1.08561047958;YBGX;-99;-99;8u_s_23.png;8u_d_23.png;463.246188938;1;2;cubes
226;19;f;r;n;n;n;1;series1c;22;0;0;0;21;0;8;nc;0;0;9;0;1;0.8887283355;TPQC;-99;-99;8u_s_22.png;8u_s_22.png;471.570386284;1;2;cubes
226;19;f;r;n;n;n;1;series1c;23;0;0;0;17;0;4;nc;0;0;9;0;1;0.946511299349;MJLC;-99;-99;4u_s_18.png;4u_s_18.png;478.811056709;1;2;cubes
226;19;f;r;n;n;n;1;series1c;0;0;0;0;23;0;8;nc;0;0;9;0;1;1.55081420857;KMQD;-99;-99;8u_s_24.png;8u_s_24.png;552.032014543;1;2;simple
226;19;f;r;n;n;n;1;series1c;1;1;0;0;7;0;8;nc;0;0;1;0;1;1.06581454584;JSTY;-99;-99;8u_s_8.png;8u_d_8.png;559.288845982;1;2;simple
226;19;f;r;n;n;n;1;series1c;2;0;0;0;6;0;4;nc;0;0;9;0;1;1.28670155257;DGPB;-99;-99;4u_s_7.png;4u_s_7.png;566.829658829;1;2;simple
226;19;f;r;n;n;n;1;series1c;3;0;0;0;1;0;4;nc;0;0;9;0;1;1.087847922;ZVHF;-99;-99;4u_s_2.png;4u_s_2.png;574.019963187;1;2;simple
226;19;f;r;n;n;n;1;series1c;4;0;0;0;22;0;6;nc;0;0;1;0;0;1.47539766086;MRGB;-99;-99;6u_s_23.png;6u_s_23.png;581.543589881;1;2;simple
226;19;f;r;n;n;n;1;series1c;5;1;0;0;11;0;4;nc;0;0;1;0;1;1.20782814734;TNLS;-99;-99;4u_s_12.png;4u_d_12.png;589.385011354;1;2;simple
226;19;f;r;n;n;n;1;series1c;6;1;0;0;10;0;8;nc;0;0;9;0;0;1.30041776411;RVSF;-99;-99;8u_s_11.png;8u_d_11.png;596.992234373;1;2;simple
226;19;f;r;n;n;n;1;series1c;7;0;0;0;2;0;4;nc;0;0;9;0;1;1.09528330853;SMXC;-99;-99;4u_s_3.png;4u_s_3.png;604.33262061;1;2;simple
