subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
207;18;m;r;n;n;n;1;series1c;0;1;0;0;22;0;4;nc;0;0;1;0;1;1.48324915906;TGKH;-99;-99;4u_s_23.png;4u_d_23.png;183.625422884;1;1;simple
207;18;m;r;n;n;n;1;series1c;1;1;0;0;5;0;6;nc;0;0;1;0;1;1.02765314968;XYPV;-99;-99;6u_s_6.png;6u_d_6.png;191.357914112;1;1;simple
207;18;m;r;n;n;n;1;series1c;2;0;0;0;18;0;6;nc;0;0;1;0;0;1.3166707315;KBGJ;-99;-99;6u_s_19.png;6u_s_19.png;199.240343402;1;1;simple
207;18;m;r;n;n;n;1;series1c;3;0;0;0;15;0;4;nc;0;0;9;0;1;1.26906206159;WMZP;-99;-99;4u_s_16.png;4u_s_16.png;207.389478558;1;1;simple
207;18;m;r;n;n;n;1;series1c;4;1;0;0;11;0;6;nc;0;0;1;0;1;1.12617296635;NRQT;NRQT;1;6u_s_12.png;6u_d_12.png;219.904740402;1;1;simple
207;18;m;r;n;n;n;1;series1c;5;1;0;0;10;0;4;nc;0;0;1;0;1;1.04874450946;YSRC;-99;-99;4u_s_11.png;4u_d_11.png;227.903885881;1;1;simple
207;18;m;r;n;n;n;1;series1c;6;1;0;0;23;0;4;nc;0;0;1;0;1;0.937759435066;CJWM;CJWM;1;4u_s_24.png;4u_d_24.png;239.735906595;1;1;simple
207;18;m;r;n;n;n;1;series1c;7;0;0;0;9;0;4;nc;0;0;9;0;1;1.27167814478;CXGM;-99;-99;4u_s_10.png;4u_s_10.png;247.368459641;1;1;simple
207;18;m;r;n;n;n;1;series1c;8;0;0;0;15;0;6;nc;0;0;9;0;1;1.28536677686;HDKR;-99;-99;6u_s_16.png;6u_s_16.png;255.250881989;1;1;simple
207;18;m;r;n;n;n;1;series1c;9;1;0;0;1;0;6;nc;0;0;9;0;0;1.23438922438;YPXS;-99;-99;6u_s_2.png;6u_d_2.png;262.88339821;1;1;simple
207;18;m;r;n;n;n;1;series1c;10;1;0;0;20;0;6;nc;0;0;1;0;1;1.1520938325;WJGL;-99;-99;6u_s_21.png;6u_d_21.png;270.665875131;1;1;simple
207;18;m;r;n;n;n;1;series1c;11;0;0;0;17;0;4;nc;0;0;9;0;1;1.06838550809;GCRJ;-99;-99;4u_s_18.png;4u_s_18.png;278.081739697;1;1;simple
207;18;m;r;n;n;n;1;series1c;12;1;0;0;18;0;6;nc;0;0;9;0;0;1.05887892668;KWBJ;-99;-99;6u_s_19.png;6u_d_19.png;285.714271614;1;1;simple
207;18;m;r;n;n;n;1;series1c;13;1;0;0;18;0;4;nc;0;0;1;0;1;0.987898766296;SGJC;-99;-99;4u_s_19.png;4u_d_19.png;293.630026912;1;1;simple
207;18;m;r;n;n;n;1;series1c;14;0;0;0;9;0;8;nc;0;0;9;0;1;1.26291319446;GXSK;-99;-99;8u_s_10.png;8u_s_10.png;301.445835577;1;1;simple
207;18;m;r;n;n;n;1;series1c;15;1;0;0;17;0;8;nc;0;0;9;0;0;1.3712676971;DJMY;-99;-99;8u_s_18.png;8u_d_18.png;309.245002065;1;1;simple
207;18;m;r;n;n;n;1;series1c;16;0;0;0;8;0;8;nc;0;0;1;0;0;1.52364345203;JRLG;-99;-99;8u_s_9.png;8u_s_9.png;317.394094963;1;1;simple
207;18;m;r;n;n;n;1;series1c;17;1;0;0;12;0;6;nc;0;0;9;0;0;1.07109486117;SVNK;-99;-99;6u_s_13.png;6u_d_13.png;327.076346647;1;1;simple
207;18;m;r;n;n;n;1;series1c;18;1;0;0;9;0;4;nc;0;0;1;0;1;0.943868156901;DBSC;-99;-99;4u_s_10.png;4u_d_10.png;334.725537645;1;1;simple
207;18;m;r;n;n;n;1;series1c;19;0;0;0;10;0;4;nc;0;0;9;0;1;1.20952571832;TLDC;TLDC;1;4u_s_11.png;4u_s_11.png;347.107477947;1;1;simple
207;18;m;r;n;n;n;1;series1c;20;1;0;0;0;0;6;nc;0;0;1;0;1;1.2394768075;QKVN;-99;-99;6u_s_1.png;6u_d_1.png;354.456715247;1;1;simple
207;18;m;r;n;n;n;1;series1c;21;0;0;0;3;0;4;nc;0;0;1;0;0;1.8578036371;FZSK;-99;-99;4u_s_4.png;4u_s_4.png;362.822459499;1;1;simple
207;18;m;r;n;n;n;1;series1c;22;1;0;0;14;0;4;nc;0;0;1;0;1;1.08088819453;DWXM;-99;-99;4u_s_15.png;4u_d_15.png;370.488278788;1;1;simple
207;18;m;r;n;n;n;1;series1c;23;1;0;0;22;0;6;nc;0;0;9;0;0;1.68594022037;GLFH;-99;-99;6u_s_23.png;6u_d_23.png;378.570767058;1;1;simple
207;18;m;r;n;n;n;1;series1c;0;0;0;0;3;0;8;nc;0;0;1;0;0;1.22273170159;GZDV;-99;-99;8u_s_4.png;8u_s_4.png;467.194333902;1;1;cubes
207;18;m;r;n;n;n;1;series1c;1;1;0;0;1;0;8;nc;0;0;9;0;0;1.521879173;KGVY;-99;-99;8u_s_2.png;8u_d_2.png;475.410115341;1;1;cubes
207;18;m;r;n;n;n;1;series1c;2;0;0;0;4;0;6;nc;0;0;9;0;1;1.20427725228;NGDX;NGDX;1;6u_s_5.png;6u_s_5.png;486.108902953;1;1;cubes
207;18;m;r;n;n;n;1;series1c;3;1;0;0;4;0;8;nc;0;0;9;0;0;1.17742912096;JZBL;-99;-99;8u_s_5.png;8u_d_5.png;493.491445737;1;1;cubes
207;18;m;r;n;n;n;1;series1c;4;1;0;0;5;0;8;nc;0;0;1;0;1;1.23779734666;CNMT;CNMT;1;8u_s_6.png;8u_d_6.png;505.056835442;1;1;cubes
207;18;m;r;n;n;n;1;series1c;5;1;0;0;2;0;6;nc;0;0;1;0;1;1.28976464609;NVLK;-99;-99;6u_s_3.png;6u_d_3.png;513.622612111;1;1;cubes
207;18;m;r;n;n;n;1;series1c;6;0;0;0;23;0;6;nc;0;0;9;0;1;1.7487434228;HCVJ;-99;-99;6u_s_24.png;6u_s_24.png;521.621694505;1;1;cubes
207;18;m;r;n;n;n;1;series1c;7;1;0;0;9;0;4;nc;0;0;1;0;1;1.04917825948;TQRS;-99;-99;4u_s_10.png;4u_d_10.png;529.020926553;1;1;cubes
207;18;m;r;n;n;n;1;series1c;8;0;0;0;15;0;8;nc;0;0;9;0;1;1.03281528829;NCKD;-99;-99;8u_s_16.png;8u_s_16.png;536.420077103;1;1;cubes
207;18;m;r;n;n;n;1;series1c;9;0;0;0;13;0;6;nc;0;0;9;0;1;1.08585715285;ZQJH;ZQJH;1;6u_s_14.png;6u_s_14.png;547.652159031;1;1;cubes
207;18;m;r;n;n;n;1;series1c;10;1;0;0;19;0;8;nc;0;0;9;0;0;1.35578399792;GWQH;-99;-99;8u_s_20.png;8u_d_20.png;556.084589709;1;1;cubes
207;18;m;r;n;n;n;1;series1c;11;0;0;0;21;0;6;nc;0;0;9;0;1;0.964836666099;ZNPJ;-99;-99;6u_s_22.png;6u_s_22.png;563.283822542;1;1;cubes
207;18;m;r;n;n;n;1;series1c;12;0;0;0;11;0;8;nc;0;0;9;0;1;1.01517521447;ZXCP;-99;-99;8u_s_12.png;8u_s_12.png;570.483040283;1;1;cubes
207;18;m;r;n;n;n;1;series1c;13;1;0;0;19;0;4;nc;0;0;1;0;1;1.07879792381;HYRG;-99;-99;4u_s_20.png;4u_d_20.png;577.765533503;1;1;cubes
207;18;m;r;n;n;n;1;series1c;14;0;0;0;8;0;4;nc;0;0;9;0;1;0.773843272851;JFZB;JFZB;1;4u_s_9.png;4u_s_9.png;588.414355647;1;1;cubes
207;18;m;r;n;n;n;1;series1c;15;1;0;0;15;0;6;nc;0;0;1;0;1;0.89906271355;WBZG;-99;-99;6u_s_16.png;6u_d_16.png;595.696919499;1;1;cubes
207;18;m;r;n;n;n;1;series1c;16;1;0;0;12;0;8;nc;0;0;1;0;1;1.41873027448;MKSW;-99;-99;8u_s_13.png;8u_d_13.png;603.629400586;1;1;cubes
207;18;m;r;n;n;n;1;series1c;17;0;0;0;5;0;4;nc;0;0;9;0;1;1.10842603972;TWRN;TWRN;1;4u_s_6.png;4u_s_6.png;614.22818512;1;1;cubes
207;18;m;r;n;n;n;1;series1c;18;1;0;0;23;0;4;nc;0;0;1;0;1;1.29697057142;RJMQ;-99;-99;4u_s_24.png;4u_d_24.png;621.977373763;1;1;cubes
207;18;m;r;n;n;n;1;series1c;19;0;0;0;15;0;4;nc;0;0;9;0;1;0.985341542691;TWVJ;TWVJ;1;4u_s_16.png;4u_s_16.png;632.659515878;1;1;cubes
207;18;m;r;n;n;n;1;series1c;20;1;0;0;23;0;8;nc;0;0;1;0;1;0.958515747829;MZXF;-99;-99;8u_s_24.png;8u_d_24.png;639.908731989;1;1;cubes
207;18;m;r;n;n;n;1;series1c;21;1;0;0;6;0;6;nc;0;0;1;0;1;1.01819607071;BMWC;-99;-99;6u_s_7.png;6u_d_7.png;647.291266321;1;1;cubes
207;18;m;r;n;n;n;1;series1c;22;0;0;0;20;0;8;nc;0;0;9;0;1;0.931219981605;HNXZ;-99;-99;8u_s_21.png;8u_s_21.png;654.390505734;1;1;cubes
207;18;m;r;n;n;n;1;series1c;23;1;0;0;14;0;8;nc;0;0;1;0;1;0.952905974351;KNHT;-99;-99;8u_s_15.png;8u_d_15.png;661.473073691;1;1;cubes
207;18;m;r;n;n;n;1;series1c;0;1;0;0;9;0;8;nc;0;0;9;0;0;1.06340447598;MDSN;-99;-99;8u_s_10.png;8u_d_10.png;672.238574897;1;1;simple
207;18;m;r;n;n;n;1;series1c;1;1;0;0;0;0;4;nc;0;0;1;0;1;0.795776475949;HLGS;-99;-99;4u_s_1.png;4u_d_1.png;679.271076268;1;1;simple
207;18;m;r;n;n;n;1;series1c;2;1;0;0;14;0;8;nc;0;0;9;0;0;1.18678478029;JCKT;JCKT;1;8u_s_15.png;8u_d_15.png;689.886576629;1;1;simple
207;18;m;r;n;n;n;1;series1c;3;0;0;0;16;0;8;nc;0;0;1;0;0;1.16936354351;YJNZ;-99;-99;8u_s_17.png;8u_s_17.png;698.319040812;1;1;simple
207;18;m;r;n;n;n;1;series1c;4;0;0;0;0;0;8;nc;0;0;9;0;1;1.19495660689;HJGM;HJGM;1;8u_s_1.png;8u_s_1.png;708.934482917;1;1;simple
207;18;m;r;n;n;n;1;series1c;5;1;0;0;10;0;8;nc;0;0;1;0;1;1.0268580922;PMRZ;-99;-99;8u_s_11.png;8u_d_11.png;716.150379961;1;1;simple
207;18;m;r;n;n;n;1;series1c;6;0;0;0;11;0;6;nc;0;0;9;0;1;0.946538572054;MGKX;-99;-99;6u_s_12.png;6u_s_12.png;723.099672861;1;1;simple
207;18;m;r;n;n;n;1;series1c;7;0;0;0;5;0;4;nc;0;0;1;0;0;0.904240849894;SFJR;SFJR;1;4u_s_6.png;4u_s_6.png;733.815080013;1;1;simple
207;18;m;r;n;n;n;1;series1c;8;0;0;0;4;0;8;nc;0;0;9;0;1;0.806089886755;XDPK;-99;-99;8u_s_5.png;8u_s_5.png;741.080991425;1;1;simple
207;18;m;r;n;n;n;1;series1c;9;1;0;0;0;0;8;nc;0;0;1;0;1;0.915090637776;KJLW;-99;-99;8u_s_1.png;8u_d_1.png;748.080231382;1;1;simple
207;18;m;r;n;n;n;1;series1c;10;1;0;0;5;0;8;nc;0;0;1;0;1;1.31470029292;GBYJ;GBYJ;1;8u_s_6.png;8u_d_6.png;758.945647528;1;1;simple
207;18;m;r;n;n;n;1;series1c;11;1;0;0;10;0;6;nc;0;0;9;0;0;1.21656381831;DRYS;-99;-99;6u_s_11.png;6u_d_11.png;766.261550368;1;1;simple
207;18;m;r;n;n;n;1;series1c;12;0;0;0;1;0;4;nc;0;0;9;0;1;1.15090758496;LVFK;-99;-99;4u_s_2.png;4u_s_2.png;773.444074618;1;1;simple
