subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
209;18;f;R;c;n;n;1;series1c;0;0;0;0;15;0;8;nc;0;0;9;0;1;1.43765288405;ZNWB;-99;-99;8u_s_16.png;8u_s_16.png;326.399862902;1;1;simple
209;18;f;R;c;n;n;1;series1c;1;0;0;0;2;0;4;nc;0;0;9;0;1;1.36414538263;CFHX;-99;-99;4u_s_3.png;4u_s_3.png;337.381989503;1;1;simple
209;18;f;R;c;n;n;1;series1c;2;1;0;0;6;0;4;nc;0;0;1;0;1;0.73258721485;FNTS;FNTS;1;4u_s_7.png;4u_d_7.png;348.614028569;1;1;simple
209;18;f;R;c;n;n;1;series1c;3;1;0;0;0;0;4;nc;0;0;1;0;1;1.08253233958;JXZN;-99;-99;4u_s_1.png;4u_d_1.png;358.362978755;1;1;simple
209;18;f;R;c;n;n;1;series1c;4;1;0;0;4;0;4;nc;0;0;1;0;1;1.68954454132;FLHT;-99;-99;4u_s_5.png;4u_d_5.png;367.19535806;1;1;simple
209;18;f;R;c;n;n;1;series1c;5;0;0;0;1;0;4;nc;0;0;9;0;1;2.2618715303;MWZN;-99;-99;4u_s_2.png;4u_s_2.png;376.477678323;1;1;simple
209;18;f;R;c;n;n;1;series1c;6;0;0;0;3;0;4;nc;0;0;9;0;1;1.00514674454;QDCJ;-99;-99;4u_s_4.png;4u_s_4.png;384.843421669;1;1;simple
209;18;f;R;c;n;n;1;series1c;7;0;0;0;16;0;4;nc;0;0;1;0;0;1.44414374058;HJNG;-99;-99;4u_s_17.png;4u_s_17.png;392.909203771;1;1;simple
209;18;f;R;c;n;n;1;series1c;8;1;0;0;9;0;4;nc;0;0;1;0;1;1.32605234944;XDHL;-99;-99;4u_s_10.png;4u_d_10.png;403.957987521;1;1;simple
209;18;f;R;c;n;n;1;series1c;9;0;0;0;4;0;4;nc;0;0;9;0;1;2.06363810334;JHFC;-99;-99;4u_s_5.png;4u_s_5.png;412.673707986;1;1;simple
209;18;f;R;c;n;n;1;series1c;10;0;0;0;6;0;6;nc;0;0;1;0;0;1.66152766946;JHQZ;-99;-99;6u_s_7.png;6u_s_7.png;421.922692281;1;1;simple
209;18;f;R;c;n;n;1;series1c;11;0;0;0;16;0;8;nc;0;0;1;0;0;1.63113528411;PJBH;PJBH;1;8u_s_17.png;8u_s_17.png;459.568527979;1;1;simple
209;18;f;R;c;n;n;1;series1c;12;0;0;0;0;0;6;nc;0;0;1;0;0;1.48180091084;CSZX;CSX;0;6u_s_1.png;6u_s_1.png;477.633225857;1;1;simple
