subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
206;20;f;r;c;n;n;1;series1c;0;0;0;0;1;0;4;nc;0;0;9;0;1;1.28772014985;MZRV;MZRV;1;4u_s_2.png;4u_s_2.png;419.806723478;2;2;cubes
206;20;f;r;c;n;n;1;series1c;1;0;0;0;23;0;4;nc;0;0;9;0;1;1.36163141625;HWLM;-99;-99;4u_s_24.png;4u_s_24.png;430.066690067;2;2;cubes
206;20;f;r;c;n;n;1;series1c;2;1;0;0;13;0;4;nc;0;0;1;0;1;1.13602859899;LQPV;-99;-99;4u_s_14.png;4u_d_14.png;437.707370903;2;2;cubes
206;20;f;r;c;n;n;1;series1c;3;1;0;0;0;0;8;nc;0;0;1;0;1;1.76824578084;HRCG;-99;-99;8u_s_1.png;8u_d_1.png;445.765149315;2;2;cubes
206;20;f;r;c;n;n;1;series1c;4;0;0;0;10;0;6;nc;0;0;9;0;1;2.16924520582;RBSH;-99;-99;6u_s_11.png;6u_s_11.png;454.156640605;2;2;cubes
206;20;f;r;c;n;n;1;series1c;5;1;0;0;1;0;4;nc;0;0;1;0;1;1.42964728037;LRSH;-99;-99;4u_s_2.png;4u_d_2.png;461.897464488;2;2;cubes
206;20;f;r;c;n;n;1;series1c;6;0;0;0;10;0;4;nc;0;0;9;0;1;1.39247973543;QWTL;-99;-99;4u_s_11.png;4u_s_11.png;469.220993389;2;2;cubes
206;20;f;r;c;n;n;1;series1c;7;1;0;0;4;0;4;nc;0;0;1;0;1;1.2272892897;NZQW;-99;-99;4u_s_5.png;4u_d_5.png;476.611716109;2;2;cubes
206;20;f;r;c;n;n;1;series1c;8;1;0;0;11;0;8;nc;0;0;9;0;0;1.78510055551;KYGD;-99;-99;8u_s_12.png;8u_d_12.png;484.268943097;2;2;cubes
206;20;f;r;c;n;n;1;series1c;9;0;0;0;15;0;4;nc;0;0;9;0;1;2.16618514899;RNCB;-99;-99;4u_s_16.png;4u_s_16.png;492.543758841;2;2;cubes
206;20;f;r;c;n;n;1;series1c;10;1;0;0;18;0;6;nc;0;0;1;0;1;1.70342764491;BTGX;-99;-99;6u_s_19.png;6u_d_19.png;500.251264855;2;2;cubes
206;20;f;r;c;n;n;1;series1c;11;1;0;0;0;0;4;nc;0;0;-1;1;-99999;-1;HJSC;HSJC;0;4u_s_1.png;4u_d_1.png;515.732904372;2;2;cubes
206;20;f;r;c;n;n;1;series1c;12;0;0;0;15;0;8;nc;0;0;9;0;1;2.21093968907;GKJC;GKJC;1;8u_s_16.png;8u_s_16.png;531.798451824;2;2;cubes
206;20;f;r;c;n;n;1;series1c;13;1;0;0;22;0;4;nc;0;0;1;0;1;1.20492538903;RGZD;-99;-99;4u_s_23.png;4u_d_23.png;540.273329236;2;2;cubes
206;20;f;r;c;n;n;1;series1c;14;0;0;0;22;0;8;nc;0;0;9;0;1;2.61277993256;SJKP;-99;-99;8u_s_23.png;8u_s_23.png;548.914925699;2;2;cubes
206;20;f;r;c;n;n;1;series1c;15;0;0;0;21;0;6;nc;0;0;9;0;1;1.90624956461;MSYZ;-99;-99;6u_s_22.png;6u_s_22.png;556.872715517;2;2;cubes
206;20;f;r;c;n;n;1;series1c;16;0;0;0;18;0;8;nc;0;0;9;0;1;2.83697816124;MLKC;-99;-99;8u_s_19.png;8u_s_19.png;565.564356056;2;2;cubes
206;20;f;r;c;n;n;1;series1c;17;1;0;0;10;0;8;nc;0;0;9;0;0;1.11105264211;SHBM;-99;-99;8u_s_11.png;8u_d_11.png;572.571266072;2;2;cubes
206;20;f;r;c;n;n;1;series1c;18;0;0;0;13;0;4;nc;0;0;9;0;1;2.12454897724;GVBF;-99;-99;4u_s_14.png;4u_s_14.png;580.879088787;2;2;cubes
206;20;f;r;c;n;n;1;series1c;19;1;0;0;12;0;6;nc;0;0;1;0;1;1.36498018401;ZLVW;ZLVW;1;6u_s_13.png;6u_d_13.png;593.074379178;2;2;cubes
206;20;f;r;c;n;n;1;series1c;20;1;0;0;8;0;4;nc;0;0;1;0;1;1.90696551185;MLKH;-99;-99;4u_s_9.png;4u_d_9.png;601.616032559;2;2;cubes
206;20;f;r;c;n;n;1;series1c;21;0;0;0;20;0;6;nc;0;0;1;0;0;1.52581862453;XRDS;-99;-99;6u_s_21.png;6u_s_21.png;609.373528318;2;2;cubes
206;20;f;r;c;n;n;1;series1c;22;0;0;0;8;0;6;nc;0;0;9;0;1;0.932198607363;GMLV;-99;-99;6u_s_9.png;6u_s_9.png;616.263575056;2;2;cubes
206;20;f;r;c;n;n;1;series1c;23;1;0;0;5;0;8;nc;0;0;9;0;0;1.3490598104;LGHJ;-99;-99;8u_s_6.png;8u_d_6.png;623.687382116;2;2;cubes
206;20;f;r;c;n;n;1;series1c;0;1;0;0;20;0;8;nc;0;0;-1;1;-99999;-1;RMKP;RMKP;1;8u_s_21.png;8u_d_21.png;769.795460603;1;2;simple
206;20;f;r;c;n;n;1;series1c;1;0;0;0;4;0;4;nc;0;0;9;0;1;1.3029168956;KYMT;-99;-99;4u_s_5.png;4u_s_5.png;777.619698483;1;2;simple
206;20;f;r;c;n;n;1;series1c;2;1;0;0;1;0;4;nc;0;0;1;0;1;1.28180483636;KSYP;-99;-99;4u_s_2.png;4u_d_2.png;784.960127955;1;2;simple
206;20;f;r;c;n;n;1;series1c;3;1;0;0;11;0;4;nc;0;0;-1;1;-99999;-1;TQVF;QTPF;0;4u_s_12.png;4u_d_12.png;799.307034803;1;2;simple
206;20;f;r;c;n;n;1;series1c;4;1;0;0;16;0;4;nc;0;0;1;0;1;1.94333405094;VDJW;-99;-99;4u_s_17.png;4u_d_17.png;807.56535275;1;2;simple
206;20;f;r;c;n;n;1;series1c;5;0;0;0;12;0;6;nc;0;0;-1;1;-99999;-1;ZCDQ;-99;-99;6u_s_13.png;6u_s_13.png;816.507312364;1;2;simple
206;20;f;r;c;n;n;1;series1c;6;0;0;0;19;0;8;nc;0;0;1;0;0;1.58014131803;XMYD;XMYD;1;8u_s_20.png;8u_s_20.png;828.869343709;1;2;simple
206;20;f;r;c;n;n;1;series1c;7;0;0;0;1;0;4;nc;0;0;9;0;1;1.14553303691;GRVS;-99;-99;4u_s_2.png;4u_s_2.png;838.178331794;1;2;simple
206;20;f;r;c;n;n;1;series1c;8;0;0;0;11;0;6;nc;0;0;9;0;1;0.940977995284;WDQB;-99;-99;6u_s_12.png;6u_s_12.png;844.934612405;1;2;simple
206;20;f;r;c;n;n;1;series1c;9;1;0;0;19;0;6;nc;0;0;1;0;1;1.33983697323;LFBN;-99;-99;6u_s_20.png;6u_d_20.png;852.592287963;1;2;simple
