subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
208;18;f;r;c;n;n;1;series1c;0;0;0;0;15;0;8;nc;0;0;9;0;1;1.17462427763;XYZG;XYZG;1;8u_s_16.png;8u_s_16.png;298.056414387;2;2;cubes
208;18;f;r;c;n;n;1;series1c;1;1;0;0;5;0;4;nc;0;0;1;0;1;0.989963386324;TNMP;-99;-99;4u_s_6.png;4u_d_6.png;305.706342935;2;2;cubes
208;18;f;r;c;n;n;1;series1c;2;1;0;0;14;0;8;nc;0;0;9;0;0;1.34801776521;YCHQ;-99;-99;8u_s_15.png;8u_d_15.png;313.506275408;2;2;cubes
208;18;f;r;c;n;n;1;series1c;3;0;0;0;6;0;4;nc;0;0;9;0;1;1.12269415311;LWCR;-99;-99;4u_s_7.png;4u_s_7.png;321.322963351;2;2;cubes
208;18;f;r;c;n;n;1;series1c;4;1;0;0;23;0;4;nc;0;0;1;0;1;1.62015776418;GXCD;-99;-99;4u_s_24.png;4u_d_24.png;329.789409175;2;2;cubes
208;18;f;r;c;n;n;1;series1c;5;1;0;0;20;0;6;nc;0;0;1;0;1;1.54226926167;LCWN;-99;-99;6u_s_21.png;6u_d_21.png;337.656158729;2;2;cubes
208;18;f;r;c;n;n;1;series1c;6;1;0;0;2;0;6;nc;0;0;9;0;0;1.58640988183;BSTV;-99;-99;6u_s_3.png;6u_d_3.png;345.405914107;2;2;cubes
208;18;f;r;c;n;n;1;series1c;7;0;0;0;5;0;8;nc;0;0;9;0;1;1.71509954974;QYKD;-99;-99;8u_s_6.png;8u_s_6.png;353.505831675;2;2;cubes
208;18;f;r;c;n;n;1;series1c;8;1;0;0;9;0;8;nc;0;0;1;0;1;1.64195330115;TPCZ;-99;-99;8u_s_10.png;8u_d_10.png;361.272437812;2;2;cubes
208;18;f;r;c;n;n;1;series1c;9;1;0;0;10;0;8;nc;0;0;1;0;1;2.28124847112;MFYW;-99;-99;8u_s_11.png;8u_d_11.png;369.522366132;2;2;cubes
208;18;f;r;c;n;n;1;series1c;10;1;0;0;21;0;8;nc;0;0;9;0;0;2.13541335997;DPNM;-99;-99;8u_s_22.png;8u_d_22.png;377.838892511;2;2;cubes
208;18;f;r;c;n;n;1;series1c;11;1;0;0;11;0;6;nc;0;0;9;0;0;1.39263511379;JHXZ;-99;-99;6u_s_12.png;6u_d_12.png;385.28887186;2;2;cubes
208;18;f;r;c;n;n;1;series1c;12;1;0;0;21;0;4;nc;0;0;1;0;1;0.764136592392;SFRK;-99;-99;4u_s_22.png;4u_d_22.png;392.338736066;2;2;cubes
208;18;f;r;c;n;n;1;series1c;13;0;0;0;18;0;4;nc;0;0;9;0;1;0.79555146338;PMGV;-99;-99;4u_s_19.png;4u_s_19.png;399.588643338;2;2;cubes
