subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
219;19;f;r;n;n;n;1;series1c;0;1;0;0;19;0;6;nc;0;0;1;0;1;1.30195371644;TKYC;-99;-99;6u_s_20.png;6u_d_20.png;223.803012888;1;1;simple
219;19;f;r;n;n;n;1;series1c;1;0;0;0;0;0;4;nc;0;0;1;0;0;0.817785441934;QHKD;-99;-99;4u_s_1.png;4u_s_1.png;233.23531649;1;1;simple
219;19;f;r;n;n;n;1;series1c;2;1;0;0;12;0;6;nc;0;0;9;0;0;1.13484132657;HRCK;-99;-99;6u_s_13.png;6u_d_13.png;242.234329157;1;1;simple
219;19;f;r;n;n;n;1;series1c;3;1;0;0;9;0;4;nc;0;0;1;0;1;0.806663088792;FXNK;-99;-99;4u_s_10.png;4u_d_10.png;251.916596236;1;1;simple
219;19;f;r;n;n;n;1;series1c;4;0;0;0;6;0;8;nc;0;0;9;0;1;1.44045460143;WNBS;-99;-99;8u_s_7.png;8u_s_7.png;261.31557715;1;1;simple
219;19;f;r;n;n;n;1;series1c;5;1;0;0;4;0;6;nc;0;0;9;0;0;2.09224115656;GBWK;-99;-99;6u_s_5.png;6u_d_5.png;272.680972469;1;1;simple
219;19;f;r;n;n;n;1;series1c;6;0;0;0;2;0;4;nc;0;0;9;0;1;1.07210181322;QZHT;-99;-99;4u_s_3.png;4u_s_3.png;281.979970226;1;1;simple
219;19;f;r;n;n;n;1;series1c;7;0;0;0;5;0;6;nc;0;0;9;0;1;1.88448847074;QTXF;-99;-99;6u_s_6.png;6u_s_6.png;291.295623743;1;1;simple
219;19;f;r;n;n;n;1;series1c;8;0;0;0;6;0;6;nc;0;0;1;0;0;1.17572249414;TCMW;-99;-99;6u_s_7.png;6u_s_7.png;302.311070919;1;1;simple
219;19;f;r;n;n;n;1;series1c;9;1;0;0;16;0;8;nc;0;0;1;0;1;1.31623034092;QXRM;-99;-99;8u_s_17.png;8u_d_17.png;312.759930371;1;1;simple
219;19;f;r;n;n;n;1;series1c;10;0;0;0;15;0;6;nc;0;0;1;0;0;1.55463952565;VDMR;-99;-99;6u_s_16.png;6u_s_16.png;322.042247012;1;1;simple
219;19;f;r;n;n;n;1;series1c;11;1;0;0;21;0;8;nc;0;0;1;0;1;1.20577168267;LKBD;-99;-99;8u_s_22.png;8u_d_22.png;330.624626921;1;1;simple
219;19;f;r;n;n;n;1;series1c;12;1;0;0;8;0;4;nc;0;0;1;0;1;1.28827413963;FQCN;-99;-99;4u_s_9.png;4u_d_9.png;341.256797832;1;1;simple
219;19;f;r;n;n;n;1;series1c;13;0;0;0;23;0;4;nc;0;0;1;0;0;1.57334148715;YXWH;-99;-99;4u_s_24.png;4u_s_24.png;350.822421466;1;1;simple
219;19;f;r;n;n;n;1;series1c;14;1;0;0;18;0;4;nc;0;0;1;0;1;1.34385753196;FLHZ;-99;-99;4u_s_19.png;4u_d_19.png;359.938104141;1;1;simple
219;19;f;r;n;n;n;1;series1c;15;1;0;0;15;0;8;nc;0;0;1;0;1;1.53427802504;LQRG;LQRG;1;8u_s_16.png;8u_d_16.png;373.819848245;1;1;simple
219;19;f;r;n;n;n;1;series1c;16;0;0;0;16;0;6;nc;0;0;9;0;1;1.2395767179;NWPF;NWPF;1;6u_s_17.png;6u_s_17.png;386.751767901;1;1;simple
219;19;f;r;n;n;n;1;series1c;17;0;0;0;8;0;4;nc;0;0;9;0;1;0.644864363305;MBCV;MBCV;1;4u_s_9.png;4u_s_9.png;397.700578152;1;1;simple
219;19;f;r;n;n;n;1;series1c;18;1;0;0;8;0;6;nc;0;0;9;0;0;1.15535314562;FSMZ;-99;-99;6u_s_9.png;6u_d_9.png;405.116473506;1;1;simple
219;19;f;r;n;n;n;1;series1c;19;1;0;0;5;0;4;nc;0;0;1;0;1;1.3790362599;VTMW;VTMW;1;4u_s_6.png;4u_d_6.png;417.781717179;1;1;simple
219;19;f;r;n;n;n;1;series1c;20;0;0;0;18;0;6;nc;0;0;9;0;1;1.51900320197;WQCD;-99;-99;6u_s_19.png;6u_s_19.png;425.414259057;1;1;simple
219;19;f;r;n;n;n;1;series1c;21;0;0;0;9;0;8;nc;0;0;9;0;1;1.054720118;ZLMJ;-99;-99;8u_s_10.png;8u_s_10.png;433.16340031;1;1;simple
219;19;f;r;n;n;n;1;series1c;22;1;0;0;17;0;8;nc;0;0;9;0;0;1.29111902078;ZHYT;-99;-99;8u_s_18.png;8u_d_18.png;441.095919731;1;1;simple
219;19;f;r;n;n;n;1;series1c;23;1;0;0;20;0;4;nc;0;0;9;0;0;0.932221500494;WXZM;-99;-99;4u_s_21.png;4u_d_21.png;448.328397377;1;1;simple
219;19;f;r;n;n;n;1;series1c;0;0;0;0;18;0;4;nc;0;0;9;0;1;0.903401421325;NKGP;-99;-99;4u_s_19.png;4u_s_19.png;544.31787841;1;1;cubes
219;19;f;r;n;n;n;1;series1c;1;1;0;0;21;0;8;nc;0;0;1;0;1;1.7383868483;NWTR;-99;-99;8u_s_22.png;8u_d_22.png;552.483634614;1;1;cubes
219;19;f;r;n;n;n;1;series1c;2;0;0;0;14;0;4;nc;0;0;9;0;1;0.54884683463;TXFB;-99;-99;4u_s_15.png;4u_s_15.png;559.249561119;1;1;cubes
