subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
202;19;f;r;c;n;n;1;series1c;0;0;0;0;17;0;8;nc;0;0;9;0;1;1.36776841793;BQGJ;BQGJ;1;8u_s_18.png;8u_s_18.png;261.723062523;1;2;cubes
202;19;f;r;c;n;n;1;series1c;1;0;0;0;1;0;4;nc;0;0;9;0;1;1.41703692882;GLFY;-99;-99;4u_s_2.png;4u_s_2.png;269.938862675;1;2;cubes
202;19;f;r;c;n;n;1;series1c;2;0;0;0;2;0;6;nc;0;0;9;0;1;1.40013667503;SBPX;-99;-99;6u_s_3.png;6u_s_3.png;278.354598656;1;2;cubes
202;19;f;r;c;n;n;1;series1c;3;0;0;0;16;0;8;nc;0;0;9;0;1;1.13456000782;RHXN;-99;-99;8u_s_17.png;8u_s_17.png;286.137053844;1;2;cubes
202;19;f;r;c;n;n;1;series1c;4;0;0;0;14;0;4;nc;0;0;9;0;1;1.29557725882;XWQN;-99;-99;4u_s_15.png;4u_s_15.png;294.28616606;1;2;cubes
202;19;f;r;c;n;n;1;series1c;5;1;0;0;3;0;4;nc;0;0;1;0;1;1.29399650102;WRGB;-99;-99;4u_s_4.png;4u_d_4.png;302.318648113;1;2;cubes
202;19;f;r;c;n;n;1;series1c;6;1;0;0;7;0;8;nc;0;0;1;0;1;1.20102880559;SPBJ;-99;-99;8u_s_8.png;8u_d_8.png;310.167766486;1;2;cubes
202;19;f;r;c;n;n;1;series1c;7;1;0;0;12;0;8;nc;0;0;9;0;0;1.59940754031;ZLNF;-99;-99;8u_s_13.png;8u_d_13.png;318.61685051;1;2;cubes
202;19;f;r;c;n;n;1;series1c;8;1;0;0;20;0;6;nc;0;0;1;0;1;1.25053788627;XMZG;-99;-99;6u_s_21.png;6u_d_21.png;326.999285233;1;2;cubes
202;19;f;r;c;n;n;1;series1c;9;0;0;0;9;0;6;nc;0;0;9;0;1;1.53221642951;KHCY;-99;-99;6u_s_10.png;6u_s_10.png;335.048390446;1;2;cubes
202;19;f;r;c;n;n;1;series1c;10;1;0;0;17;0;4;nc;0;0;1;0;1;1.25929468682;DKMP;-99;-99;4u_s_18.png;4u_d_18.png;342.797550112;1;2;cubes
202;19;f;r;c;n;n;1;series1c;11;0;0;0;17;0;6;nc;0;0;9;0;1;1.20562015691;RVFJ;RVFJ;1;6u_s_18.png;6u_s_18.png;354.762847996;1;2;cubes
202;19;f;r;c;n;n;1;series1c;12;0;0;0;0;0;8;nc;0;0;9;0;1;1.42086884026;MTVY;-99;-99;8u_s_1.png;8u_s_1.png;362.745329566;1;2;cubes
202;19;f;r;c;n;n;1;series1c;13;0;0;0;12;0;6;nc;0;0;9;0;1;1.45459298127;GMLF;-99;-99;6u_s_13.png;6u_s_13.png;370.544500279;1;2;cubes
202;19;f;r;c;n;n;1;series1c;14;1;0;0;11;0;6;nc;0;0;1;0;1;1.60490653699;BRCZ;-99;-99;6u_s_12.png;6u_d_12.png;378.543610442;1;2;cubes
202;19;f;r;c;n;n;1;series1c;15;1;0;0;5;0;4;nc;0;0;1;0;1;1.39066088172;NCQH;NCQH;1;4u_s_6.png;4u_d_6.png;389.992332555;1;2;cubes
202;19;f;r;c;n;n;1;series1c;16;1;0;0;6;0;8;nc;0;0;1;0;1;1.37816815617;WLFT;-99;-99;8u_s_7.png;8u_d_7.png;403.207601462;1;2;cubes
202;19;f;r;c;n;n;1;series1c;17;0;0;0;3;0;8;nc;0;0;9;0;1;1.12195197781;JHNF;JHNF;1;8u_s_4.png;8u_s_4.png;416.289433523;1;2;cubes
