subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
215;19;f;r;c;n;n;1;series1c;0;1;0;0;6;0;8;nc;0;0;9;0;0;0.737205176614;WRXQ;-99;-99;8u_s_7.png;8u_d_7.png;231.023878569;1;1;simple
215;19;f;r;c;n;n;1;series1c;1;0;0;0;21;0;6;nc;0;0;1;0;0;0.819913181942;VTDQ;-99;-99;6u_s_22.png;6u_s_22.png;238.664599512;1;1;simple
215;19;f;r;c;n;n;1;series1c;2;0;0;0;4;0;6;nc;0;0;9;0;1;0.881796985399;DNBY;-99;-99;6u_s_5.png;6u_s_5.png;245.838201843;1;1;simple
215;19;f;r;c;n;n;1;series1c;3;1;0;0;7;0;8;nc;0;0;9;0;0;0.602420453914;XRBK;-99;-99;8u_s_8.png;8u_d_8.png;253.145254281;1;1;simple
215;19;f;r;c;n;n;1;series1c;4;1;0;0;17;0;8;nc;0;0;1;0;1;0.697143690661;NMXB;-99;-99;8u_s_18.png;8u_d_18.png;260.885999941;1;1;simple
215;19;f;r;c;n;n;1;series1c;5;0;0;0;6;0;8;nc;0;0;9;0;1;0.691668982618;DTZW;-99;-99;8u_s_7.png;8u_s_7.png;268.443410994;1;1;simple
215;19;f;r;c;n;n;1;series1c;6;1;0;0;5;0;8;nc;0;0;9;0;0;0.815969923977;MSLH;-99;-99;8u_s_6.png;8u_d_6.png;275.900329984;1;1;simple
215;19;f;r;c;n;n;1;series1c;7;1;0;0;8;0;4;nc;0;0;1;0;1;0.712595299818;NKWJ;-99;-99;4u_s_9.png;4u_d_9.png;283.391245245;1;1;simple
215;19;f;r;c;n;n;1;series1c;8;0;0;0;20;0;6;nc;0;0;9;0;1;0.526739657391;FYXM;-99;-99;6u_s_21.png;6u_s_21.png;290.681570624;1;1;simple
215;19;f;r;c;n;n;1;series1c;9;1;0;0;12;0;4;nc;0;0;1;0;1;0.602752401493;VXLK;-99;-99;4u_s_13.png;4u_d_13.png;298.288991049;1;1;simple
215;19;f;r;c;n;n;1;series1c;10;1;0;0;0;0;6;nc;0;0;1;0;1;0.614558565896;VGBY;-99;-99;6u_s_1.png;6u_d_1.png;305.446062019;1;1;simple
215;19;f;r;c;n;n;1;series1c;11;1;0;0;9;0;8;nc;0;0;1;0;1;0.744362944737;HQWK;-99;-99;8u_s_10.png;8u_d_10.png;314.12093852;1;1;simple
215;19;f;r;c;n;n;1;series1c;12;0;0;0;7;0;6;nc;0;0;9;0;1;0.659448501654;FDCJ;-99;-99;6u_s_8.png;6u_s_8.png;321.194342621;1;1;simple
215;19;f;r;c;n;n;1;series1c;13;0;0;0;6;0;4;nc;0;0;9;0;1;0.557891763281;FYHV;-99;-99;4u_s_7.png;4u_s_7.png;328.46802343;1;1;simple
215;19;f;r;c;n;n;1;series1c;14;1;0;0;0;0;4;nc;0;0;1;0;1;0.444236167707;FKYJ;-99;-99;4u_s_1.png;4u_d_1.png;335.224675527;1;1;simple
