subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
222;18;f;r;n;n;n;1;series1c;0;1;0;0;13;0;4;nc;0;0;1;0;1;1.15944892773;ZCHV;-99;-99;4u_s_14.png;4u_d_14.png;217.852104365;1;1;simple
222;18;f;r;n;n;n;1;series1c;1;1;0;0;8;0;4;nc;0;0;1;0;1;1.80747896293;VPZF;VPZF;1;4u_s_9.png;4u_d_9.png;230.347414298;1;1;simple
222;18;f;r;n;n;n;1;series1c;2;1;0;0;5;0;8;nc;0;0;1;0;1;1.5525299795;KYWD;-99;-99;8u_s_6.png;8u_d_6.png;239.339772405;1;1;simple
222;18;f;r;n;n;n;1;series1c;3;1;0;0;23;0;6;nc;0;0;1;0;1;0.895351347979;JMHT;-99;-99;6u_s_24.png;6u_d_24.png;246.713566395;1;1;simple
222;18;f;r;n;n;n;1;series1c;4;0;0;0;13;0;8;nc;0;0;9;0;1;1.33318124991;NJDR;-99;-99;8u_s_14.png;8u_s_14.png;254.253977036;1;1;simple
222;18;f;r;n;n;n;1;series1c;5;1;0;0;19;0;4;nc;0;0;1;0;1;1.02253286121;FSDM;-99;-99;4u_s_20.png;4u_d_20.png;261.728044633;1;1;simple
222;18;f;r;n;n;n;1;series1c;6;0;0;0;23;0;6;nc;0;0;9;0;1;1.5563099659;VFSH;-99;-99;6u_s_24.png;6u_s_24.png;269.151923089;1;1;simple
222;18;f;r;n;n;n;1;series1c;7;1;0;0;23;0;8;nc;0;0;9;0;0;1.13414585916;KNHV;-99;-99;8u_s_24.png;8u_d_24.png;276.508973237;1;1;simple
222;18;f;r;n;n;n;1;series1c;8;0;0;0;12;0;8;nc;0;0;9;0;1;1.30622328166;NFSJ;-99;-99;8u_s_13.png;8u_s_13.png;284.199818752;1;1;simple
222;18;f;r;n;n;n;1;series1c;9;0;0;0;2;0;4;nc;0;0;9;0;1;1.25907513918;FGCV;-99;-99;4u_s_3.png;4u_s_3.png;291.35651141;1;1;simple
