subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
205;19;f;r;c;n;n;1;series1c;0;0;0;0;4;0;8;nc;0;0;9;0;1;1.66083175642;BLTZ;-99;-99;8u_s_5.png;8u_s_5.png;335.255024646;1;1;simple
205;19;f;r;c;n;n;1;series1c;1;1;0;0;3;0;8;nc;0;0;1;0;1;1.92062170524;YVJF;-99;-99;8u_s_4.png;8u_d_4.png;346.766380107;1;1;simple
205;19;f;r;c;n;n;1;series1c;2;0;0;0;11;0;4;nc;0;0;9;0;1;1.14279866917;SBVP;-99;-99;4u_s_12.png;4u_s_12.png;355.407878722;1;1;simple
205;19;f;r;c;n;n;1;series1c;3;0;0;0;1;0;6;nc;0;0;9;0;1;1.26081594126;JVYK;-99;-99;6u_s_2.png;6u_s_2.png;363.399182392;1;1;simple
205;19;f;r;c;n;n;1;series1c;4;1;0;0;0;0;8;nc;0;0;9;0;0;1.64529367676;NLRZ;-99;-99;8u_s_1.png;8u_d_1.png;371.974124344;1;1;simple
205;19;f;r;c;n;n;1;series1c;5;0;0;0;20;0;4;nc;0;0;9;0;1;1.38271673769;FZXT;-99;-99;4u_s_21.png;4u_s_21.png;381.266479521;1;1;simple
205;19;f;r;c;n;n;1;series1c;6;1;0;0;3;0;4;nc;0;0;1;0;1;1.57277874928;WCYN;-99;-99;4u_s_4.png;4u_d_4.png;390.291630697;1;1;simple
205;19;f;r;c;n;n;1;series1c;7;1;0;0;20;0;4;nc;0;0;1;0;1;1.37221276108;PWMR;-99;-99;4u_s_21.png;4u_d_21.png;398.316335863;1;1;simple
205;19;f;r;c;n;n;1;series1c;8;0;0;0;1;0;4;nc;0;0;9;0;1;1.03090122622;WSKX;WSKX;1;4u_s_2.png;4u_s_2.png;410.027659694;1;1;simple
205;19;f;r;c;n;n;1;series1c;9;1;0;0;10;0;6;nc;0;0;1;0;1;1.79205067875;YBZM;YBZM;1;6u_s_11.png;6u_d_11.png;422.256178923;1;1;simple
205;19;f;r;c;n;n;1;series1c;10;0;0;0;2;0;8;nc;0;0;9;0;1;1.33417737624;VPGC;-99;-99;8u_s_3.png;8u_s_3.png;429.312990223;1;1;simple
205;19;f;r;c;n;n;1;series1c;11;1;0;0;14;0;8;nc;0;0;1;0;1;2.0121008493;TGMV;-99;-99;8u_s_15.png;8u_d_15.png;437.654419234;1;1;simple
205;19;f;r;c;n;n;1;series1c;12;0;0;0;10;0;8;nc;0;0;9;0;1;1.30997624621;TNLB;-99;-99;8u_s_11.png;8u_s_11.png;445.311612941;1;1;simple
