subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;iv8;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
217;18;f;r;c;n;n;1;series1c;0;0;0;0;19;0;4;nc;0;0;9;0;1;1.21918090712;PHVX;-99;-99;4u_s_20.png;4u_s_20.png;240.963489807;1;1;simple
217;18;f;r;c;n;n;1;series1c;1;0;0;0;1;0;6;nc;0;0;1;0;0;1.36683163512;MYWL;-99;-99;6u_s_2.png;6u_s_2.png;249.03772847;1;1;simple
217;18;f;r;c;n;n;1;series1c;2;0;0;0;22;0;4;nc;0;0;9;0;1;1.12186723202;JCPN;JCPN;1;4u_s_23.png;4u_s_23.png;260.89942801;1;1;simple
217;18;f;r;c;n;n;1;series1c;3;0;0;0;3;0;6;nc;0;0;9;0;1;0.992675547022;SKHD;-99;-99;6u_s_4.png;6u_s_4.png;268.356678095;1;1;simple
217;18;f;r;c;n;n;1;series1c;4;1;0;0;21;0;4;nc;0;0;1;0;1;1.17652613902;XZNY;-99;-99;4u_s_22.png;4u_d_22.png;275.964043052;1;1;simple
217;18;f;r;c;n;n;1;series1c;5;0;0;0;0;0;6;nc;0;0;9;0;1;1.13177444367;ZYKJ;-99;-99;6u_s_1.png;6u_s_1.png;283.671509244;1;1;simple
217;18;f;r;c;n;n;1;series1c;6;1;0;0;14;0;6;nc;0;0;1;0;1;1.41113476083;SJGQ;-99;-99;6u_s_15.png;6u_d_15.png;291.579251006;1;1;simple
217;18;f;r;c;n;n;1;series1c;7;0;0;0;16;0;6;nc;0;0;9;0;1;1.00143587729;VDGX;-99;-99;6u_s_17.png;6u_s_17.png;299.036121357;1;1;simple
217;18;f;r;c;n;n;1;series1c;8;0;0;0;3;0;8;nc;0;0;9;0;1;1.37350726966;QYHP;QYHP;1;8u_s_4.png;8u_s_4.png;311.464743498;1;1;simple
217;18;f;r;c;n;n;1;series1c;9;0;0;0;11;0;8;nc;0;0;9;0;1;1.06539840344;MCZW;-99;-99;8u_s_12.png;8u_s_12.png;319.239258726;1;1;simple
217;18;f;r;c;n;n;1;series1c;10;1;0;0;8;0;6;nc;0;0;9;0;0;1.33955537295;BFLV;-99;-99;6u_s_9.png;6u_d_9.png;326.879748414;1;1;simple
217;18;f;r;c;n;n;1;series1c;11;0;0;0;7;0;8;nc;0;0;9;0;1;0.990665376186;KLHP;-99;-99;8u_s_8.png;8u_s_8.png;334.270271454;1;1;simple
217;18;f;r;c;n;n;1;series1c;12;0;0;0;21;0;8;nc;0;0;9;0;1;0.953101884574;TYGS;-99;-99;8u_s_22.png;8u_s_22.png;341.610898331;1;1;simple
217;18;f;r;c;n;n;1;series1c;13;0;0;0;16;0;4;nc;0;0;9;0;1;1.00671005202;KCVT;-99;-99;4u_s_17.png;4u_s_17.png;348.951376158;1;1;simple
217;18;f;r;c;n;n;1;series1c;14;0;0;0;8;0;6;nc;0;0;9;0;1;1.24904447887;ZXGC;-99;-99;6u_s_9.png;6u_s_9.png;356.375225885;1;1;simple
217;18;f;r;c;n;n;1;series1c;15;1;0;0;13;0;6;nc;0;0;9;0;0;1.44910500897;CSLN;-99;-99;6u_s_14.png;6u_d_14.png;363.999047394;1;1;simple
217;18;f;r;c;n;n;1;series1c;16;1;0;0;5;0;6;nc;0;0;1;0;1;1.29645032855;NKHR;-99;-99;6u_s_6.png;6u_d_6.png;371.472852733;1;1;simple
217;18;f;r;c;n;n;1;series1c;17;1;0;0;1;0;4;nc;0;0;1;0;1;1.46656053094;DBCT;DBCT;1;4u_s_2.png;4u_d_2.png;383.017720056;1;1;simple
217;18;f;r;c;n;n;1;series1c;18;0;0;0;15;0;4;nc;0;0;9;0;1;1.6228677663;VBFL;VBFL;1;4u_s_16.png;4u_s_16.png;394.195222978;1;1;simple
217;18;f;r;c;n;n;1;series1c;19;1;0;0;16;0;4;nc;0;0;1;0;1;1.1773140505;MXTL;-99;-99;4u_s_17.png;4u_d_17.png;401.435195375;1;1;simple
217;18;f;r;c;n;n;1;series1c;20;1;0;0;11;0;6;nc;0;0;9;0;0;1.42649733834;JWKD;-99;-99;6u_s_12.png;6u_d_12.png;409.276466946;1;1;simple
217;18;f;r;c;n;n;1;series1c;21;1;0;0;0;0;8;nc;0;0;1;0;1;0.979634607676;SNVT;-99;-99;8u_s_1.png;8u_d_1.png;416.43338204;1;1;simple
217;18;f;r;c;n;n;1;series1c;22;1;0;0;21;0;6;nc;0;0;9;0;0;1.72335186321;BJTC;-99;-99;6u_s_22.png;6u_d_22.png;424.607952052;1;1;simple
217;18;f;r;c;n;n;1;series1c;23;1;0;0;22;0;8;nc;0;0;1;0;1;1.35680609476;PGQF;-99;-99;8u_s_23.png;8u_d_23.png;432.215331516;1;1;simple
217;18;f;r;c;n;n;1;series1c;0;0;0;0;20;0;4;nc;0;0;9;0;1;0.922591769602;ZFRD;-99;-99;4u_s_21.png;4u_s_21.png;523.904076975;1;1;cubes
217;18;f;r;c;n;n;1;series1c;1;1;0;0;21;0;8;nc;0;0;1;0;1;1.42486974597;XVNY;-99;-99;8u_s_22.png;8u_d_22.png;531.678059438;1;1;cubes
217;18;f;r;c;n;n;1;series1c;2;0;0;0;3;0;4;nc;0;0;9;0;1;1.09549209103;JVXF;-99;-99;4u_s_4.png;4u_s_4.png;539.002040607;1;1;cubes
217;18;f;r;c;n;n;1;series1c;3;1;0;0;5;0;4;nc;0;0;1;0;1;1.18245624332;RVNP;-99;-99;4u_s_6.png;4u_d_6.png;546.358939431;1;1;cubes
217;18;f;r;c;n;n;1;series1c;4;1;0;0;13;0;4;nc;0;0;1;0;1;1.16748705273;XYSF;XYSF;1;4u_s_14.png;4u_d_14.png;557.469600392;1;1;cubes
217;18;f;r;c;n;n;1;series1c;5;0;0;0;16;0;6;nc;0;0;9;0;1;1.3030921137;HBKV;-99;-99;6u_s_17.png;6u_s_17.png;565.227618392;1;1;cubes
217;18;f;r;c;n;n;1;series1c;6;0;0;0;7;0;6;nc;0;0;9;0;1;1.35776296724;PNLJ;-99;-99;6u_s_8.png;6u_s_8.png;572.734711734;1;1;cubes
217;18;f;r;c;n;n;1;series1c;7;1;0;0;16;0;8;nc;0;0;1;0;1;1.18668337679;HXRN;-99;-99;8u_s_17.png;8u_d_17.png;579.874679893;1;1;cubes
217;18;f;r;c;n;n;1;series1c;8;0;0;0;23;0;8;nc;0;0;9;0;1;1.06111836294;PZNR;-99;-99;8u_s_24.png;8u_s_24.png;586.915104046;1;1;cubes
217;18;f;r;c;n;n;1;series1c;9;0;0;0;14;0;6;nc;0;0;9;0;1;1.07392691076;NVZQ;-99;-99;6u_s_15.png;6u_s_15.png;595.02274847;1;1;cubes
217;18;f;r;c;n;n;1;series1c;10;1;0;0;2;0;6;nc;0;0;1;0;1;1.39582765056;HQJB;-99;-99;6u_s_3.png;6u_d_3.png;602.330048376;1;1;cubes
217;18;f;r;c;n;n;1;series1c;11;1;0;0;22;0;4;nc;0;0;1;0;1;1.17317253491;NJQH;-99;-99;4u_s_23.png;4u_d_23.png;609.703863699;1;1;cubes
217;18;f;r;c;n;n;1;series1c;12;0;0;0;5;0;6;nc;0;0;9;0;1;0.993563583586;ZLVM;-99;-99;6u_s_6.png;6u_s_6.png;616.643932324;1;1;cubes
217;18;f;r;c;n;n;1;series1c;13;1;0;0;11;0;6;nc;0;0;1;0;1;1.44811400305;VNTL;VNTL;1;6u_s_12.png;6u_d_12.png;628.455329229;1;1;cubes
217;18;f;r;c;n;n;1;series1c;14;0;0;0;22;0;4;nc;0;0;9;0;1;1.21979473857;VHQS;-99;-99;4u_s_23.png;4u_s_23.png;635.97916499;1;1;cubes
217;18;f;r;c;n;n;1;series1c;15;1;0;0;4;0;4;nc;0;0;1;0;1;1.15756960167;RSMG;RSMG;1;4u_s_5.png;4u_d_5.png;646.356002254;1;1;cubes
217;18;f;r;c;n;n;1;series1c;16;1;0;0;6;0;8;nc;0;0;9;0;0;1.78812363464;FLHD;FLHD;1;8u_s_7.png;8u_d_7.png;657.683662431;1;1;cubes
217;18;f;r;c;n;n;1;series1c;17;0;0;0;13;0;8;nc;0;0;9;0;1;1.30010601273;VSRW;-99;-99;8u_s_14.png;8u_s_14.png;665.374217528;1;1;cubes
217;18;f;r;c;n;n;1;series1c;18;1;0;0;6;0;6;nc;0;0;1;0;1;1.24747377494;RWMQ;RWMQ;1;6u_s_7.png;6u_d_7.png;676.918925846;1;1;cubes
217;18;f;r;c;n;n;1;series1c;19;1;0;0;14;0;4;nc;0;0;1;0;1;1.16188036231;XVRB;XVRB;1;4u_s_15.png;4u_d_15.png;687.846201283;1;1;cubes
217;18;f;r;c;n;n;1;series1c;20;1;0;0;7;0;8;nc;0;0;1;0;1;1.07860204484;MHDK;-99;-99;8u_s_8.png;8u_d_8.png;694.98617058;1;1;cubes
217;18;f;r;c;n;n;1;series1c;21;0;0;0;9;0;6;nc;0;0;9;0;1;1.3975712969;JDWT;-99;-99;6u_s_10.png;6u_s_10.png;702.560214255;1;1;cubes
217;18;f;r;c;n;n;1;series1c;22;1;0;0;9;0;8;nc;0;0;1;0;1;1.21661692206;KSJY;-99;-99;8u_s_10.png;8u_d_10.png;709.75073081;1;1;cubes
217;18;f;r;c;n;n;1;series1c;23;1;0;0;17;0;6;nc;0;0;1;0;1;1.51535646198;VQFR;-99;-99;6u_s_18.png;6u_d_18.png;717.391127485;1;1;cubes
217;18;f;r;c;n;n;1;series1c;0;1;0;0;23;0;4;nc;0;0;1;0;1;1.13121835375;DZXH;-99;-99;4u_s_24.png;4u_d_24.png;728.151838609;1;1;simple
217;18;f;r;c;n;n;1;series1c;1;1;0;0;6;0;4;nc;0;0;9;0;0;1.46755295852;MZXP;-99;-99;4u_s_7.png;4u_d_7.png;735.725877733;1;1;simple
217;18;f;r;c;n;n;1;series1c;2;1;0;0;12;0;6;nc;0;0;9;0;0;1.1930848062;NQYG;-99;-99;6u_s_13.png;6u_d_13.png;742.932882697;1;1;simple
217;18;f;r;c;n;n;1;series1c;3;0;0;0;23;0;4;nc;0;0;9;0;1;1.08071518503;WSKN;-99;-99;4u_s_24.png;4u_s_24.png;750.056422749;1;1;simple
217;18;f;r;c;n;n;1;series1c;4;1;0;0;2;0;8;nc;0;0;9;0;0;1.0471401778;BYHZ;BYHZ;1;8u_s_3.png;8u_d_3.png;760.549907683;1;1;simple
217;18;f;r;c;n;n;1;series1c;5;1;0;0;20;0;6;nc;0;0;9;0;0;1.69473671913;QDHK;QWHK;0;6u_s_21.png;6u_d_21.png;772.895396859;1;1;simple
217;18;f;r;c;n;n;1;series1c;6;0;0;0;14;0;4;nc;0;0;9;0;1;1.00078592077;FPCW;FPCW;1;4u_s_15.png;4u_s_15.png;785.307215425;1;1;simple
217;18;f;r;c;n;n;1;series1c;7;1;0;0;4;0;6;nc;0;0;1;0;1;1.82315442991;XWVD;XWVD;1;6u_s_5.png;6u_d_5.png;796.88509626;1;1;simple
217;18;f;r;c;n;n;1;series1c;8;1;0;0;18;0;4;nc;0;0;1;0;1;1.36261275038;QRKL;-99;-99;4u_s_19.png;4u_d_19.png;804.242227476;1;1;simple
217;18;f;r;c;n;n;1;series1c;9;0;0;0;21;0;6;nc;0;0;9;0;1;1.24097563419;WCDF;-99;-99;6u_s_22.png;6u_s_22.png;811.782892411;1;1;simple
217;18;f;r;c;n;n;1;series1c;10;1;0;0;9;0;8;nc;0;0;1;0;1;1.49197794683;DRHN;-99;-99;8u_s_10.png;8u_d_10.png;819.389906079;1;1;simple
217;18;f;r;c;n;n;1;series1c;11;0;0;0;18;0;4;nc;0;0;9;0;1;1.01226355135;BKMV;BKMV;1;4u_s_19.png;4u_s_19.png;830.000458525;1;1;simple
217;18;f;r;c;n;n;1;series1c;12;0;0;0;13;0;4;nc;0;0;9;0;1;1.247706166;QYTP;-99;-99;4u_s_14.png;4u_s_14.png;837.424010438;1;1;simple
217;18;f;r;c;n;n;1;series1c;13;0;0;0;2;0;6;nc;0;0;9;0;1;1.25795897795;QKPZ;-99;-99;6u_s_3.png;6u_s_3.png;844.814838687;1;1;simple
217;18;f;r;c;n;n;1;series1c;14;1;0;0;7;0;4;nc;0;0;9;0;0;1.24061012268;SGXD;-99;-99;4u_s_8.png;4u_d_8.png;852.255385606;1;1;simple
217;18;f;r;c;n;n;1;series1c;15;0;0;0;18;0;8;nc;0;0;9;0;1;1.52395864064;FHWL;-99;-99;8u_s_19.png;8u_s_19.png;860.279796656;1;1;simple
217;18;f;r;c;n;n;1;series1c;16;0;0;0;1;0;8;nc;0;0;9;0;1;1.28133436479;YXFV;-99;-99;8u_s_2.png;8u_s_2.png;867.519783276;1;1;simple
217;18;f;r;c;n;n;1;series1c;17;1;0;0;17;0;8;nc;0;0;9;0;0;1.27526203729;LTMV;-99;-99;8u_s_18.png;8u_d_18.png;874.71047391;1;1;simple
217;18;f;r;c;n;n;1;series1c;18;0;0;0;22;0;8;nc;0;0;9;0;1;1.57190009952;ZRGP;-99;-99;8u_s_23.png;8u_s_23.png;882.417923889;1;1;simple
217;18;f;r;c;n;n;1;series1c;19;1;0;0;19;0;8;nc;0;0;1;0;1;1.26454472775;JBYR;-99;-99;8u_s_20.png;8u_d_20.png;889.60794238;1;1;simple
217;18;f;r;c;n;n;1;series1c;20;0;0;0;0;0;4;nc;0;0;9;0;1;1.05144041404;TJVQ;-99;-99;4u_s_1.png;4u_s_1.png;896.78182489;1;1;simple
217;18;f;r;c;n;n;1;series1c;21;0;0;0;12;0;6;nc;0;0;9;0;1;1.21330228681;RFHB;-99;-99;6u_s_13.png;6u_s_13.png;903.905569172;1;1;simple
217;18;f;r;c;n;n;1;series1c;22;1;0;0;5;0;8;nc;0;0;1;0;1;1.40462609613;VDHM;VDHM;1;8u_s_6.png;8u_d_6.png;915.633402748;1;1;simple
217;18;f;r;c;n;n;1;series1c;23;0;0;0;11;0;4;nc;0;0;9;0;1;1.0989398458;WRZS;-99;-99;4u_s_12.png;4u_s_12.png;922.823471017;1;1;simple
217;18;f;r;c;n;n;1;series1c;0;1;0;0;2;0;8;nc;0;0;9;0;0;1.20671966625;VTGX;-99;-99;8u_s_3.png;8u_d_3.png;933.584124398;1;1;cubes
217;18;f;r;c;n;n;1;series1c;1;0;0;0;4;0;6;nc;0;0;9;0;1;1.09347594623;CQLX;-99;-99;6u_s_5.png;6u_s_5.png;940.92456411;1;1;cubes
217;18;f;r;c;n;n;1;series1c;2;1;0;0;5;0;8;nc;0;0;9;0;0;1.32738967054;RBTD;-99;-99;8u_s_6.png;8u_d_6.png;948.148210231;1;1;cubes
