subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;border;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
112;19;f;r;n;n;n;1;series1c;0;1;0;0;4;0;6;nc;0;0;9;0;0;1.69118069997;MJRY;-99;-99;6u_s_5.png;6u_d_5.png;221.6801938;1;2;3D
112;19;f;r;n;n;n;1;series1c;1;0;0;0;12;0;6;nc;1;0;9;0;1;1.25357840001;RNYL;RNYL;1;6u_s_13_b.png;6u_s_13_b.png;235.6438071;1;2;3D
112;19;f;r;n;n;n;1;series1c;2;1;0;0;16;0;6;nc;0;0;1;0;1;1.29972389998;FTRS;FTRS;1;6u_s_17.png;6u_d_17.png;251.0422208;1;2;3D
112;19;f;r;n;n;n;1;series1c;3;0;0;0;1;0;6;nc;0;0;9;0;1;0.857862100005;RDYV;-99;-99;6u_s_2.png;6u_s_2.png;259.5672263;1;2;3D
112;19;f;r;n;n;n;1;series1c;4;1;0;0;5;0;6;nc;1;0;9;0;0;0.715538699995;FBLM;-99;-99;6u_s_6_b.png;6u_d_6_b.png;266.8242931;1;2;3D
112;19;f;r;n;n;n;1;series1c;5;1;0;0;7;0;6;nc;0;0;1;0;1;0.787185399968;TQZM;-99;-99;6u_s_8.png;6u_d_8.png;274.5150649;1;2;3D
112;19;f;r;n;n;n;1;series1c;6;1;0;0;10;0;6;nc;0;0;1;0;1;1.02757929999;RMDK;-99;-99;6u_s_11.png;6u_d_11.png;281.9724875;1;2;3D
112;19;f;r;n;n;n;1;series1c;7;0;0;0;9;0;6;nc;0;0;9;0;1;1.12680159998;SKNM;-99;-99;6u_s_10.png;6u_s_10.png;289.6131236;1;2;3D
112;19;f;r;n;n;n;1;series1c;8;0;0;0;11;0;6;nc;0;0;9;0;1;1.89955899998;LXWD;-99;-99;6u_s_12.png;6u_s_12.png;298.4886647;1;2;3D
112;19;f;r;n;n;n;1;series1c;9;0;0;0;4;0;6;nc;1;0;9;0;1;0.876016499999;DWCG;-99;-99;6u_s_5_b.png;6u_s_5_b.png;305.8456627;1;2;3D
112;19;f;r;n;n;n;1;series1c;10;1;0;0;22;0;6;nc;1;0;9;0;0;0.916019199998;TRLD;TRLD;1;6u_s_23_b.png;6u_d_23_b.png;317.4738515;1;2;3D
112;19;f;r;n;n;n;1;series1c;11;1;0;0;3;0;6;nc;0;0;1;0;1;1.30534900003;JFNM;-99;-99;6u_s_4.png;6u_d_4.png;327.4499604;1;2;3D
112;19;f;r;n;n;n;1;series1c;12;1;0;0;20;0;6;nc;1;0;1;0;1;1.43511220004;QDTZ;-99;-99;6u_s_21_b.png;6u_d_21_b.png;335.3578291;1;2;3D
112;19;f;r;n;n;n;1;series1c;13;0;0;0;3;0;6;nc;1;0;9;0;1;0.730940499983;DMYW;-99;-99;6u_s_4_b.png;6u_s_4_b.png;342.2647965;1;2;3D
112;19;f;r;n;n;n;1;series1c;14;1;0;0;12;0;6;nc;0;0;1;0;1;2.16889620002;TYWG;-99;-99;6u_s_13.png;6u_d_13.png;350.6060687;1;2;3D
112;19;f;r;n;n;n;1;series1c;15;1;0;0;16;0;6;nc;1;0;1;0;1;1.41068790003;JVDL;-99;-99;6u_s_17_b.png;6u_d_17_b.png;358.1970691;1;2;3D
