subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;border;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
117;19;f;r;c;n;n;1;series1c;0;1;0;0;17;0;6;nc;1;0;-1;1;-99999;-1;XTGM;-99;-99;6u_s_18_b_2D.png;6u_d_18_b_2D.png;227.3556433;1;1;2D
117;19;f;r;c;n;n;1;series1c;1;0;0;0;1;0;6;nc;1;0;1;0;0;1.24051919999;SLZP;-99;-99;6u_s_2_b_2D.png;6u_s_2_b_2D.png;234.495983;1;1;2D
117;19;f;r;c;n;n;1;series1c;2;1;0;0;7;0;6;nc;1;0;1;0;1;0.795339099946;LFXW;LFXW;1;6u_s_8_b_2D.png;6u_d_8_b_2D.png;249.0602273;1;1;2D
117;19;f;r;c;n;n;1;series1c;3;1;0;0;5;0;6;nc;0;0;1;0;1;1.09891830001;BNZP;-99;-99;6u_s_6_2D.png;6u_d_6_2D.png;257.1681547;1;1;2D
117;19;f;r;c;n;n;1;series1c;4;0;0;0;13;0;6;nc;1;0;9;0;1;1.46289920004;DZMR;-99;-99;6u_s_14_b_2D.png;6u_s_14_b_2D.png;266.210355;1;1;2D
117;19;f;r;c;n;n;1;series1c;5;0;0;0;7;0;6;nc;0;0;9;0;1;1.1514488;TSHV;-99;-99;6u_s_8_2D.png;6u_s_8_2D.png;274.5017826;1;1;2D
117;19;f;r;c;n;n;1;series1c;6;1;0;0;4;0;6;nc;1;0;9;0;0;1.36481649999;GPDB;-99;-99;6u_s_5_b_2D.png;6u_d_5_b_2D.png;283.5605393;1;1;2D
117;19;f;r;c;n;n;1;series1c;7;0;0;0;3;0;6;nc;1;0;9;0;1;1.50235580001;MQYB;MQYB;1;6u_s_4_b_2D.png;6u_s_4_b_2D.png;297.0404919;1;1;2D
117;19;f;r;c;n;n;1;series1c;8;0;0;0;4;0;6;nc;0;0;9;0;1;2.21678729996;WRZS;WRZS;1;6u_s_5_2D.png;6u_s_5_2D.png;313.4899487;1;1;2D
117;19;f;r;c;n;n;1;series1c;9;1;0;0;21;0;6;nc;1;0;1;0;1;1.27431710006;ZWLJ;-99;-99;6u_s_22_b_2D.png;6u_d_22_b_2D.png;321.2475488;1;1;2D
117;19;f;r;c;n;n;1;series1c;10;1;0;0;13;0;6;nc;1;0;9;0;0;1.04794449999;DRTN;-99;-99;6u_s_14_b_2D.png;6u_d_14_b_2D.png;329.0885359;1;1;2D
117;19;f;r;c;n;n;1;series1c;11;1;0;0;9;0;6;nc;1;0;9;0;0;1.23194869992;MVNW;-99;-99;6u_s_10_b_2D.png;6u_d_10_b_2D.png;337.0961883;1;1;2D
117;19;f;r;c;n;n;1;series1c;12;0;0;0;23;0;6;nc;1;0;9;0;1;1.49591160007;LPNH;-99;-99;6u_s_24_b_2D.png;6u_s_24_b_2D.png;351.4270684;1;1;2D
117;19;f;r;c;n;n;1;series1c;13;0;0;0;23;0;6;nc;0;0;9;0;1;1.25929399999;YNGQ;-99;-99;6u_s_24_2D.png;6u_s_24_2D.png;359.9018412;1;1;2D
117;19;f;r;c;n;n;1;series1c;14;1;0;0;2;0;6;nc;0;0;9;0;0;1.15305369999;QGYX;-99;-99;6u_s_3_2D.png;6u_d_3_2D.png;369.6281975;1;1;2D
117;19;f;r;c;n;n;1;series1c;15;0;0;0;3;0;6;nc;0;0;1;0;0;1.01179469994;LPNR;-99;-99;6u_s_4_2D.png;6u_s_4_2D.png;378.9873718;1;1;2D
117;19;f;r;c;n;n;1;series1c;16;1;0;0;12;0;6;nc;1;0;1;0;1;1.0849738;VMCZ;-99;-99;6u_s_13_b_2D.png;6u_d_13_b_2D.png;387.2454609;1;1;2D
117;19;f;r;c;n;n;1;series1c;17;0;0;0;18;0;6;nc;1;0;9;0;1;1.17665729998;ZNDH;ZNDH;1;6u_s_19_b_2D.png;6u_s_19_b_2D.png;399.9244932;1;1;2D
117;19;f;r;c;n;n;1;series1c;18;1;0;0;12;0;6;nc;0;0;1;0;1;0.985353700002;KJSC;-99;-99;6u_s_13_2D.png;6u_d_13_2D.png;408.732956;1;1;2D
117;19;f;r;c;n;n;1;series1c;19;0;0;0;21;0;6;nc;1;0;9;0;1;0.913963599945;MQFW;-99;-99;6u_s_22_b_2D.png;6u_s_22_b_2D.png;416.2571384;1;1;2D
117;19;f;r;c;n;n;1;series1c;20;1;0;0;1;0;6;nc;0;0;1;0;1;0.969786399975;JQTB;-99;-99;6u_s_2_2D.png;6u_d_2_2D.png;423.7478714;1;1;2D
117;19;f;r;c;n;n;1;series1c;21;1;0;0;8;0;6;nc;0;0;9;0;0;1.5348431;ZBWR;-99;-99;6u_s_9_2D.png;6u_d_9_2D.png;431.622023;1;1;2D
117;19;f;r;c;n;n;1;series1c;22;1;0;0;1;0;6;nc;1;0;1;0;1;1.12550900003;FXGP;-99;-99;6u_s_2_b_2D.png;6u_d_2_b_2D.png;439.4465202;1;1;2D
117;19;f;r;c;n;n;1;series1c;23;0;0;0;11;0;6;nc;1;0;9;0;1;0.920838099904;SGWH;-99;-99;6u_s_12_b_2D.png;6u_s_12_b_2D.png;446.5868261;1;1;2D
117;19;f;r;c;n;n;1;series1c;0;1;0;0;10;0;6;nc;1;0;1;0;1;0.921772500034;GZTQ;-99;-99;6u_s_11_b.png;6u_d_11_b.png;526.6818375;1;1;3D
117;19;f;r;c;n;n;1;series1c;1;1;0;0;21;0;6;nc;0;0;1;0;1;1.55901830003;JZKN;-99;-99;6u_s_22.png;6u_d_22.png;534.4226043;1;1;3D
117;19;f;r;c;n;n;1;series1c;2;1;0;0;3;0;6;nc;0;0;1;0;1;1.10256779997;NPYG;-99;-99;6u_s_4.png;6u_d_4.png;542.9809607;1;1;3D
117;19;f;r;c;n;n;1;series1c;3;0;0;0;20;0;6;nc;0;0;9;0;1;0.996480899979;CRMT;-99;-99;6u_s_21.png;6u_s_21.png;550.7217764;1;1;3D
117;19;f;r;c;n;n;1;series1c;4;1;0;0;23;0;6;nc;0;0;1;0;1;1.04222050007;ZWKC;-99;-99;6u_s_24.png;6u_d_24.png;558.6464923;1;1;3D
117;19;f;r;c;n;n;1;series1c;5;1;0;0;12;0;6;nc;0;0;1;0;1;1.10693740007;GLWJ;GLWJ;1;6u_s_13.png;6u_d_13.png;570.1243852;1;1;3D
117;19;f;r;c;n;n;1;series1c;6;0;0;0;12;0;6;nc;0;0;9;0;1;0.993209799984;HWDN;-99;-99;6u_s_13.png;6u_s_13.png;579.3332147;1;1;3D
117;19;f;r;c;n;n;1;series1c;7;0;0;0;3;0;6;nc;1;0;9;0;1;0.9187255;CYJD;-99;-99;6u_s_4_b.png;6u_s_4_b.png;586.3569514;1;1;3D
117;19;f;r;c;n;n;1;series1c;8;1;0;0;14;0;6;nc;1;0;1;0;1;0.722994900076;MWBV;-99;-99;6u_s_15_b.png;6u_d_15_b.png;595.6326623;1;1;3D
117;19;f;r;c;n;n;1;series1c;9;0;0;0;1;0;6;nc;0;0;1;0;0;1.07974049996;NKQJ;NKQJ;1;6u_s_2.png;6u_s_2.png;608.6787694;1;1;3D
117;19;f;r;c;n;n;1;series1c;10;0;0;0;17;0;6;nc;1;0;9;0;1;2.62287600001;KHDN;-99;-99;6u_s_18_b.png;6u_s_18_b.png;618.1546161;1;1;3D
117;19;f;r;c;n;n;1;series1c;11;1;0;0;20;0;6;nc;1;0;1;0;1;0.776152100065;TYXS;-99;-99;6u_s_21_b.png;6u_d_21_b.png;625.0614523;1;1;3D
117;19;f;r;c;n;n;1;series1c;12;0;0;0;19;0;6;nc;1;0;9;0;1;1.14237070002;KJMS;-99;-99;6u_s_20_b.png;6u_s_20_b.png;632.9024698;1;1;3D
117;19;f;r;c;n;n;1;series1c;13;0;0;0;15;0;6;nc;0;0;9;0;1;1.6667098999;FZWK;-99;-99;6u_s_16.png;6u_s_16.png;640.5599541;1;1;3D
117;19;f;r;c;n;n;1;series1c;14;1;0;0;11;0;6;nc;0;0;1;0;1;0.989799099974;FMTV;-99;-99;6u_s_12.png;6u_d_12.png;647.6166976;1;1;3D
117;19;f;r;c;n;n;1;series1c;15;0;0;0;14;0;6;nc;0;0;9;0;1;0.985645200009;NVCR;-99;-99;6u_s_15.png;6u_s_15.png;654.5568129;1;1;3D
117;19;f;r;c;n;n;1;series1c;16;0;0;0;21;0;6;nc;1;0;9;0;1;1.30223020003;WBNV;WBNV;1;6u_s_22_b.png;6u_s_22_b.png;665.7679659;1;1;3D
117;19;f;r;c;n;n;1;series1c;17;1;0;0;4;0;6;nc;0;0;9;0;0;1.2350938;GSPM;-99;-99;6u_s_5.png;6u_d_5.png;674.5096283;1;1;3D
117;19;f;r;c;n;n;1;series1c;18;1;0;0;7;0;6;nc;0;0;1;0;1;1.07026310009;DHBQ;DHBQ;1;6u_s_8.png;6u_d_8.png;687.1055046;1;1;3D
117;19;f;r;c;n;n;1;series1c;19;1;0;0;3;0;6;nc;1;0;1;0;1;1.52503379993;PTRM;-99;-99;6u_s_4_b.png;6u_d_4_b.png;696.6315128;1;1;3D
117;19;f;r;c;n;n;1;series1c;20;1;0;0;16;0;6;nc;1;0;1;0;1;0.960603500018;TRSX;TRSX;1;6u_s_17_b.png;6u_d_17_b.png;707.1918331;1;1;3D
117;19;f;r;c;n;n;1;series1c;21;0;0;0;16;0;6;nc;1;0;9;0;1;0.983422799967;HNQG;HNQG;1;6u_s_17_b.png;6u_s_17_b.png;719.4204669;1;1;3D
117;19;f;r;c;n;n;1;series1c;22;1;0;0;9;0;6;nc;0;0;1;0;1;0.993691799929;SKDM;-99;-99;6u_s_10.png;6u_d_10.png;727.4449982;1;1;3D
117;19;f;r;c;n;n;1;series1c;23;1;0;0;21;0;6;nc;1;0;1;0;1;1.22530119994;CSKY;-99;-99;6u_s_22_b.png;6u_d_22_b.png;734.9189644;1;1;3D
117;19;f;r;c;n;n;1;series1c;0;1;0;0;23;0;6;nc;1;0;1;0;1;1.9670993;YNHM;-99;-99;6u_s_24_b_2D.png;6u_d_24_b_2D.png;747.447895;1;1;2D
