subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;border;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
102;19;m;r;n;n;n;1;series1c;0;0;0;0;9;0;6;nc;1;0;1;0;0;1.83837714395;FHJQ;-99;-99;6u_s_10_b.png;6u_s_10_b.png;276.882931049;1;2;3D
102;19;m;r;n;n;n;1;series1c;1;0;0;0;5;0;6;nc;0;0;9;0;1;1.51116997842;DWQX;-99;-99;6u_s_6.png;6u_s_6.png;285.132882622;1;2;3D
102;19;m;r;n;n;n;1;series1c;2;0;0;0;14;0;6;nc;1;0;9;0;1;0.821261003381;SQYM;-99;-99;6u_s_15_b.png;6u_s_15_b.png;292.499405654;1;2;3D
102;19;m;r;n;n;n;1;series1c;3;1;0;0;13;0;6;nc;1;0;1;0;1;1.96933265706;RHSD;RHSD;1;6u_s_14_b.png;6u_d_14_b.png;304.682559508;1;2;3D
102;19;m;r;n;n;n;1;series1c;4;1;0;0;15;0;6;nc;0;0;1;0;1;1.09611366829;RHXN;-99;-99;6u_s_16.png;6u_d_16.png;312.299196246;1;2;3D
102;19;m;r;n;n;n;1;series1c;5;0;0;0;12;0;6;nc;0;0;9;0;1;1.46972817671;CGTL;-99;-99;6u_s_13.png;6u_s_13.png;320.549046273;1;2;3D
102;19;m;r;n;n;n;1;series1c;6;1;0;0;23;0;6;nc;0;0;1;0;1;1.19570580404;JFSZ;JFSZ;1;6u_s_24.png;6u_d_24.png;336.265517209;1;2;3D
102;19;m;r;n;n;n;1;series1c;7;1;0;0;20;0;6;nc;0;0;1;0;1;1.98170341644;KWDX;-99;-99;6u_s_21.png;6u_d_21.png;344.248771984;1;2;3D
102;19;m;r;n;n;n;1;series1c;8;0;0;0;0;0;6;nc;0;0;1;0;0;0.769949559355;RDWK;-99;-99;6u_s_1.png;6u_s_1.png;351.348669043;1;2;3D
102;19;m;r;n;n;n;1;series1c;9;0;0;0;21;0;6;nc;1;0;9;0;1;1.41333599202;DRXZ;-99;-99;6u_s_22_b.png;6u_s_22_b.png;359.098604261;1;2;3D
102;19;m;r;n;n;n;1;series1c;10;0;0;0;3;0;6;nc;1;0;9;0;1;1.27415606147;HRGT;-99;-99;6u_s_4_b.png;6u_s_4_b.png;366.448489303;1;2;3D
102;19;m;r;n;n;n;1;series1c;11;1;0;0;10;0;6;nc;1;0;9;0;0;1.88817961188;HDGW;-99;-99;6u_s_11_b.png;6u_d_11_b.png;374.915036257;1;2;3D
102;19;m;r;n;n;n;1;series1c;12;1;0;0;11;0;6;nc;0;0;9;0;0;0.974927673116;KPMF;-99;-99;6u_s_12.png;6u_d_12.png;382.031661191;1;2;3D
102;19;m;r;n;n;n;1;series1c;13;1;0;0;18;0;6;nc;1;0;9;0;0;1.50382051128;PBMJ;PBMJ;1;6u_s_19_b.png;6u_d_19_b.png;394.148096685;1;2;3D
102;19;m;r;n;n;n;1;series1c;14;0;0;0;13;0;6;nc;1;0;-1;1;-99999;-1;JRYX;-99;-99;6u_s_14_b.png;6u_s_14_b.png;403.181395705;1;2;3D
102;19;m;r;n;n;n;1;series1c;15;1;0;0;1;0;6;nc;1;0;9;0;0;1.01796719735;LXMR;-99;-99;6u_s_2_b.png;6u_d_2_b.png;411.81456974;1;2;3D
102;19;m;r;n;n;n;1;series1c;16;0;0;0;4;0;6;nc;1;0;9;0;1;1.19466559193;MBPW;MBPW;1;6u_s_5_b.png;6u_s_5_b.png;422.997739238;1;2;3D
102;19;m;r;n;n;n;1;series1c;17;0;0;0;11;0;6;nc;1;0;-1;1;-99999;-1;KNMR;-99;-99;6u_s_12_b.png;6u_s_12_b.png;432.330981739;1;2;3D
102;19;m;r;n;n;n;1;series1c;18;0;0;0;8;0;6;nc;1;0;9;0;1;1.17639546166;DHMX;-99;-99;6u_s_9_b.png;6u_s_9_b.png;439.614253381;1;2;3D
102;19;m;r;n;n;n;1;series1c;19;1;0;0;16;0;6;nc;1;0;9;0;0;0.860460816417;ZYFN;ZYFN;1;6u_s_17_b.png;6u_d_17_b.png;450.397405699;1;2;3D
102;19;m;r;n;n;n;1;series1c;20;0;0;0;2;0;6;nc;0;0;9;0;1;2.9372954315;VTGJ;-99;-99;6u_s_3.png;6u_s_3.png;459.363970715;1;2;3D
102;19;m;r;n;n;n;1;series1c;21;1;0;0;9;0;6;nc;1;0;1;0;1;0.837290851632;NGCM;-99;-99;6u_s_10_b.png;6u_d_10_b.png;466.563871501;1;2;3D
102;19;m;r;n;n;n;1;series1c;22;1;0;0;4;0;6;nc;1;0;1;0;1;0.901300450088;SMVL;-99;-99;6u_s_5_b.png;6u_d_5_b.png;473.430463226;1;2;3D
102;19;m;r;n;n;n;1;series1c;23;1;0;0;8;0;6;nc;1;0;9;0;0;1.23617708241;VPFN;-99;-99;6u_s_9_b.png;6u_d_9_b.png;480.597038823;1;2;3D
102;19;m;r;n;n;n;1;series1c;0;1;0;0;6;0;6;nc;1;0;1;0;1;1.15029031783;HTQV;-99;-99;6u_s_7_b_2D.png;6u_d_7_b_2D.png;553.479460717;1;2;2D
