subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;border;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
114;19;f;r;n;n;n;1;series1c;0;0;0;0;15;0;6;nc;1;0;1;0;0;1.57537179999;CXDH;-99;-99;6u_s_16_b.png;6u_s_16_b.png;208.9214579;1;2;3D
114;19;f;r;n;n;n;1;series1c;1;0;0;0;17;0;6;nc;0;0;9;0;1;1.31840039999;SKXT;-99;-99;6u_s_18.png;6u_s_18.png;217.0962802;1;2;3D
114;19;f;r;n;n;n;1;series1c;2;1;0;0;12;0;6;nc;1;0;1;0;1;1.54121959995;ZVGL;-99;-99;6u_s_13_b.png;6u_d_13_b.png;226.7222204;1;2;3D
114;19;f;r;n;n;n;1;series1c;3;0;0;0;18;0;6;nc;0;0;9;0;1;1.11004519998;PCZS;-99;-99;6u_s_19.png;6u_s_19.png;234.2794301;1;2;3D
114;19;f;r;n;n;n;1;series1c;4;1;0;0;20;0;6;nc;1;0;1;0;1;0.726298200025;GCBL;-99;-99;6u_s_21_b.png;6u_d_21_b.png;241.1194728;1;2;3D
114;19;f;r;n;n;n;1;series1c;5;0;0;0;11;0;6;nc;1;0;9;0;1;0.838983999973;SWLT;SWLT;1;6u_s_12_b.png;6u_s_12_b.png;251.9469145;1;2;3D
114;19;f;r;n;n;n;1;series1c;6;1;0;0;21;0;6;nc;1;0;1;0;1;0.899409900012;PKFH;PKFH;1;6u_s_22_b.png;6u_d_22_b.png;264.3423674;1;2;3D
114;19;f;r;n;n;n;1;series1c;7;1;0;0;14;0;6;nc;0;0;1;0;1;1.04210239998;FMGS;-99;-99;6u_s_15.png;6u_d_15.png;272.2167542;1;2;3D
114;19;f;r;n;n;n;1;series1c;8;1;0;0;2;0;6;nc;1;0;1;0;1;1.03786420001;DSCH;DSCH;1;6u_s_3_b.png;6u_d_3_b.png;282.9605873;1;2;3D
114;19;f;r;n;n;n;1;series1c;9;0;0;0;19;0;6;nc;1;0;9;0;1;1.91905299999;VSHN;VSHN;1;6u_s_20_b.png;6u_s_20_b.png;294.6054898;1;2;3D
114;19;f;r;n;n;n;1;series1c;10;0;0;0;0;0;6;nc;0;0;9;0;1;1.14449899999;CFWS;-99;-99;6u_s_1.png;6u_s_1.png;301.478691;1;2;3D
114;19;f;r;n;n;n;1;series1c;11;0;0;0;20;0;6;nc;1;0;9;0;1;0.747498399985;YCPF;-99;-99;6u_s_21_b.png;6u_s_21_b.png;308.2353053;1;2;3D
114;19;f;r;n;n;n;1;series1c;12;0;0;0;12;0;6;nc;1;0;9;0;1;1.01349380001;PDKC;-99;-99;6u_s_13_b.png;6u_s_13_b.png;315.2922216;1;2;3D
114;19;f;r;n;n;n;1;series1c;13;0;0;0;10;0;6;nc;0;0;9;0;1;1.24450929998;KBYW;-99;-99;6u_s_11.png;6u_s_11.png;322.582517;1;2;3D
114;19;f;r;n;n;n;1;series1c;14;1;0;0;8;0;6;nc;0;0;1;0;1;1.41008970002;XJNK;-99;-99;6u_s_9.png;6u_d_9.png;330.0399691;1;2;3D
114;19;f;r;n;n;n;1;series1c;15;1;0;0;1;0;6;nc;0;0;9;0;0;1.50548050005;HWZD;HWZD;1;6u_s_2.png;6u_d_2.png;341.0839717;1;2;3D
114;19;f;r;n;n;n;1;series1c;16;0;0;0;22;0;6;nc;0;0;9;0;1;0.985571700032;NFPG;-99;-99;6u_s_23.png;6u_s_23.png;348.5915019;1;2;3D
114;19;f;r;n;n;n;1;series1c;17;0;0;0;22;0;6;nc;1;0;1;0;0;1.1946776;NGCS;-99;-99;6u_s_23_b.png;6u_s_23_b.png;355.7981892;1;2;3D
114;19;f;r;n;n;n;1;series1c;18;0;0;0;3;0;6;nc;1;0;9;0;1;1.23680990003;RJSG;-99;-99;6u_s_4_b.png;6u_s_4_b.png;363.2222775;1;2;3D
114;19;f;r;n;n;n;1;series1c;19;0;0;0;23;0;6;nc;0;0;9;0;1;0.866325200011;FBLQ;-99;-99;6u_s_24.png;6u_s_24.png;370.1459386;1;2;3D
114;19;f;r;n;n;n;1;series1c;20;1;0;0;8;0;6;nc;1;0;1;0;1;2.72966539999;GPVS;-99;-99;6u_s_9_b.png;6u_d_9_b.png;378.8544489;1;2;3D
114;19;f;r;n;n;n;1;series1c;21;0;0;0;5;0;6;nc;0;0;9;0;1;0.820424300036;CBFL;-99;-99;6u_s_6.png;6u_s_6.png;385.6777534;1;2;3D
114;19;f;r;n;n;n;1;series1c;22;1;0;0;21;0;6;nc;0;0;1;0;1;0.871810899989;DTYL;-99;-99;6u_s_22.png;6u_d_22.png;392.4842709;1;2;3D
114;19;f;r;n;n;n;1;series1c;23;0;0;0;16;0;6;nc;0;0;9;0;1;0.769177999988;KBZL;-99;-99;6u_s_17.png;6u_s_17.png;399.1909975;1;2;3D
114;19;f;r;n;n;n;1;series1c;0;0;0;0;21;0;6;nc;1;0;9;0;1;0.964338299993;SRDX;-99;-99;6u_s_22_b_2D.png;6u_s_22_b_2D.png;470.8275465;1;2;2D
