subject;age;sex;handiness;eyesight;colorVision;expertise;session;stimulusSet;trialNumber;change;rotation;mirror;objectID;dimensionality;nUnits;compression;border;iv9;answer;timeout;accuracy;time;dualTaskString;dualTaskResponse;dualTaskAcc;nameImage1;nameImage2;timeStamp;nPracticeRuns;setOrder;setName
103;19;f;r;c;n;n;1;series1c;0;0;0;0;15;0;6;nc;1;0;9;0;1;0.6976511;CGYL;-99;-99;6u_s_16_b_2D.png;6u_s_16_b_2D.png;324.6881324;2;1;2D
103;19;f;r;c;n;n;1;series1c;1;0;0;0;3;0;6;nc;1;0;9;0;1;0.8083955;GRSL;-99;-99;6u_s_4_b_2D.png;6u_s_4_b_2D.png;332.2624587;2;1;2D
103;19;f;r;c;n;n;1;series1c;2;0;0;0;2;0;6;nc;0;0;1;0;0;1.5946029;LKVP;-99;-99;6u_s_3_2D.png;6u_s_3_2D.png;340.4204329;2;1;2D
103;19;f;r;c;n;n;1;series1c;3;1;0;0;4;0;6;nc;1;0;9;0;0;1.4038071;CKMP;-99;-99;6u_s_5_b_2D.png;6u_d_5_b_2D.png;349.1956849;2;1;2D
103;19;f;r;c;n;n;1;series1c;4;1;0;0;20;0;6;nc;1;0;9;0;0;1.190181;YHBK;-99;-99;6u_s_21_b_2D.png;6u_d_21_b_2D.png;358.888459;2;1;2D
103;19;f;r;c;n;n;1;series1c;5;0;0;0;19;0;6;nc;0;0;9;0;1;1.2155559;TYHC;TYHC;1;6u_s_20_2D.png;6u_s_20_2D.png;371.4007083;2;1;2D
103;19;f;r;c;n;n;1;series1c;6;0;0;0;20;0;6;nc;1;0;9;0;1;0.6579606;BXDJ;-99;-99;6u_s_21_b_2D.png;6u_s_21_b_2D.png;383.0788472;2;1;2D
103;19;f;r;c;n;n;1;series1c;7;0;0;0;13;0;6;nc;0;0;1;0;0;2.3984785;BZGY;BZGY;1;6u_s_14_2D.png;6u_s_14_2D.png;396.3751234;2;1;2D
103;19;f;r;c;n;n;1;series1c;8;0;0;0;9;0;6;nc;0;0;9;0;1;1.6596369;WKHL;-99;-99;6u_s_10_2D.png;6u_s_10_2D.png;404.7496527;2;1;2D
103;19;f;r;c;n;n;1;series1c;9;1;0;0;13;0;6;nc;0;0;1;0;1;1.2264691;JQRW;-99;-99;6u_s_14_2D.png;6u_d_14_2D.png;412.357255;2;1;2D
103;19;f;r;c;n;n;1;series1c;10;0;0;0;6;0;6;nc;0;0;9;0;1;1.1846347;RHZG;-99;-99;6u_s_7_2D.png;6u_s_7_2D.png;419.5978762;2;1;2D
103;19;f;r;c;n;n;1;series1c;11;1;0;0;4;0;6;nc;0;0;1;0;1;1.1757375;NSRY;-99;-99;6u_s_5_2D.png;6u_d_5_2D.png;426.6380891;2;1;2D
103;19;f;r;c;n;n;1;series1c;12;1;0;0;1;0;6;nc;0;0;1;0;1;1.0557364;QCLB;QCLB;1;6u_s_2_2D.png;6u_d_2_2D.png;437.3819083;2;1;2D
103;19;f;r;c;n;n;1;series1c;13;1;0;0;19;0;6;nc;1;0;1;0;1;2.0387654;GWSF;-99;-99;6u_s_20_b_2D.png;6u_d_20_b_2D.png;445.706765;2;1;2D
103;19;f;r;c;n;n;1;series1c;14;0;0;0;19;0;6;nc;1;0;1;0;0;1.3228177;FPHX;-99;-99;6u_s_20_b_2D.png;6u_s_20_b_2D.png;453.0973286;2;1;2D
103;19;f;r;c;n;n;1;series1c;15;0;0;0;4;0;6;nc;1;0;9;0;1;1.4002635;XZLJ;-99;-99;6u_s_5_b_2D.png;6u_s_5_b_2D.png;461.2550757;2;1;2D
103;19;f;r;c;n;n;1;series1c;16;0;0;0;9;0;6;nc;1;0;9;0;1;1.1950511;RDBQ;-99;-99;6u_s_10_b_2D.png;6u_s_10_b_2D.png;468.3954013;2;1;2D
103;19;f;r;c;n;n;1;series1c;17;1;0;0;0;0;6;nc;0;0;9;0;0;1.1199054;ZTHW;-99;-99;6u_s_1_2D.png;6u_d_1_2D.png;475.6360383;2;1;2D
103;19;f;r;c;n;n;1;series1c;18;0;0;0;21;0;6;nc;0;0;9;0;1;1.634877;YTMW;-99;-99;6u_s_22_2D.png;6u_s_22_2D.png;487.4140322;2;1;2D
103;19;f;r;c;n;n;1;series1c;19;1;0;0;21;0;6;nc;0;0;9;0;0;1.1508821;FVZJ;-99;-99;6u_s_22_2D.png;6u_d_22_2D.png;494.4542507;2;1;2D
103;19;f;r;c;n;n;1;series1c;20;0;0;0;11;0;6;nc;1;0;9;0;1;1.4300118;PYXB;-99;-99;6u_s_12_b_2D.png;6u_s_12_b_2D.png;502.3619633;2;1;2D
103;19;f;r;c;n;n;1;series1c;21;1;0;0;5;0;6;nc;1;0;9;0;0;0.9516064;FJHM;-99;-99;6u_s_6_b_2D.png;6u_d_6_b_2D.png;509.2855048;2;1;2D
103;19;f;r;c;n;n;1;series1c;22;1;0;0;21;0;6;nc;1;0;9;0;0;1.0076476;NMHC;-99;-99;6u_s_22_b_2D.png;6u_d_22_b_2D.png;517.3433114;2;1;2D
103;19;f;r;c;n;n;1;series1c;23;0;0;0;8;0;6;nc;1;0;9;0;1;0.9883545;XZYR;-99;-99;6u_s_9_b_2D.png;6u_s_9_b_2D.png;524.834143;2;1;2D
103;19;f;r;c;n;n;1;series1c;0;1;0;0;8;0;6;nc;1;0;1;0;1;1.9557322;QPHC;-99;-99;6u_s_9_b.png;6u_d_9_b.png;583.0744517;1;1;3D
