instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,1.16902,0,5,5,9,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_d_5_2D.png,1,1,0.921475,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.878355,0,6,6,1,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_d_1_2D.png,1,1,0.73391,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.836135,0,7,7,16,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,0,9,1.10602,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,1.11387,0,8,8,19,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_d_4_s_2D.png,1,1,0.9515,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.478205,0,9,9,14,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,0,9,0.93531,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,1.58693,0,10,10,3,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_d_2_2D.png,1,1,1.060055,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,3.0118,0,11,11,18,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,0,9,0.83225,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,2.36802,0,12,12,21,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_d_5_s_2D.png,1,1,0.948765,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.807575,0,13,13,22,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,0,9,1.0179,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.95685,0,14,14,8,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_s_5_2D.png,0,9,0.789775,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.501955,0,15,15,12,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,0,9,1.05191,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.01637,0,16,16,13,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_d_1_s_2D.png,1,1,1.095305,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.992925,0,17,17,2,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_s_2_2D.png,0,9,1.0291,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.629685,0,18,18,4,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_s_3_2D.png,0,9,0.74417,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.083905,0,19,19,15,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_d_2_s_2D.png,1,1,0.921855,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,2.010665,0,20,20,23,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_d_6_s_2D.png,1,1,1.328995,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.164505,0,21,21,7,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_d_4_2D.png,1,1,0.79253,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.72717,0,22,22,17,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_d_3_s_2D.png,1,1,0.848415,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.685115,0,23,23,10,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_s_6_2D.png,0,9,0.747495,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListSquares1.xlsx,Instructions/instr_18.png,Progress: 24 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.71484,0,0,0,7,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_s.png,0,9,0.887415,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,2.07964,0,1,1,1,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_d.png,1,1,0.918935,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.18705,0,2,2,5,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_s.png,0,9,1.036175,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,1.1217,0,3,3,3,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_d.png,1,1,0.786765,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.73066,0,4,4,0,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_s.png,0,9,0.76953,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.628045,0,5,5,4,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_d.png,1,1,0.768165,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.76145,0,6,6,6,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_d.png,1,1,0.806345,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.07439,0,7,7,2,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_s.png,0,9,0.844685,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListCubes.xlsx,Instructions/instr_practice_B.png,Practice trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.799465,0,0,0,18,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_s_22_s.png,0,9,1.35273,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.54515,0,1,1,3,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_d_20.png,1,1,0.69803,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.927275,0,2,2,21,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_d_23_s.png,1,1,0.774915,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.828515,0,3,3,0,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_s_19.png,0,9,0.93687,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,1.333385,0,4,4,12,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_s_19_s.png,0,9,0.752145,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.761975,0,5,5,19,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_d_22_s.png,1,1,0.945785,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.227255,0,6,6,15,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_d_20_s.png,1,1,0.917355,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.75108,0,7,7,8,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_s_23.png,0,9,0.918955,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.11987,0,8,8,6,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_s_22.png,0,9,0.844825,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.856345,0,9,9,14,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_s_20_s.png,0,9,0.849095,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.768635,0,10,10,7,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_d_22.png,1,1,0.60957,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.536695,0,11,11,4,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_s_21.png,0,9,1.168375,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.70388,0,12,12,5,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_d_21.png,1,1,0.685685,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.684725,0,13,13,20,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_s_23_s.png,0,9,1.085925,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,2.0592,0,14,14,16,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_s_21_s.png,0,9,0.928485,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.7255,0,15,15,1,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_d_19.png,1,1,0.786865,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.734685,0,16,16,11,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_d_24.png,1,1,0.619585,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,1.21954,0,17,17,9,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_d_23.png,1,1,0.97132,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.64797,0,18,18,13,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_d_19_s.png,1,1,0.836865,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.70214,0,19,19,22,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_s_24_s.png,0,9,0.908845,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.639865,0,20,20,10,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_s_24.png,0,9,0.646005,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.77456,0,21,21,17,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_d_21_s.png,1,1,0.829555,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,5.27115,0,22,22,23,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_d_24_s.png,1,1,0.76855,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.82298,0,23,23,2,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_s_20.png,0,9,1.43769,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListCubes4.xlsx,Instructions/instr_19.png,Progress: 48 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.88432,0,0,0,18,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,0,9,1.112425,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.68848,0,1,1,2,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_s_8_2D.png,0,9,0.628075,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.61806,0,2,2,0,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_s_7_2D.png,0,9,0.734585,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.66783,0,3,3,5,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_d_9_2D.png,1,1,0.730945,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.119525,0,4,4,16,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,0,9,0.852505,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.69258,0,5,5,7,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_d_10_2D.png,1,1,0.82345,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.774635,0,6,6,20,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,0,9,0.90108,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.6757,0,7,7,9,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_d_11_2D.png,1,1,0.83229,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.646145,0,8,8,4,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_s_9_2D.png,0,9,1.152535,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,0,9,1,1.447915,0,9,9,14,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,0,9,,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,1.35095,0,10,10,11,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_d_12_2D.png,1,1,0.69731,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.83044,0,11,11,13,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_d_7_s_2D.png,1,1,0.716235,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.71247,0,12,12,19,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_d_10_s_2D.png,1,1,0.713395,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.535425,0,13,13,22,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,0,9,0.80283,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.562005,0,14,14,6,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_s_10_2D.png,0,9,1.01872,,,,,,,,
